Year,主权_Mean_Cosine_Similarity,偏见_Mean_Cosine_Similarity,分裂_Mean_Cosine_Similarity,创伤_Mean_Cosine_Similarity,恐怖主义_Mean_Cosine_Similarity,欺凌_Mean_Cosine_Similarity,精神病_Mean_Cosine_Similarity,阴谋_Mean_Cosine_Similarity,主权_Semantic_Breadth,偏见_Semantic_Breadth,分裂_Semantic_Breadth,创伤_Semantic_Breadth,恐怖主义_Semantic_Breadth,欺凌_Semantic_Breadth,精神病_Semantic_Breadth,阴谋_Semantic_Breadth
1979,0.32668486,0.30767837,0.29103008,0.2944786,,0.2909903,,0.29174274,3.061053985572526,3.2501472059254706,3.4360709484115723,3.395832553221506,,3.4365407505560723,,3.427677387733621
1980,0.3254414,0.30624747,0.2840282,0.29739633,0.29206914,,0.2683534,0.30782902,3.0727499017628297,3.265333068637869,3.5207771338154044,3.3625162529380552,3.4238468670173936,,3.726429366115361,3.2485565921594945
1981,0.32041818,0.29386523,0.29940203,0.30003622,0.29078716,0.32141712,0.27802986,0.30799407,3.120921550116496,3.4029204052013284,3.339990732874357,3.3329309181136018,3.4389413846065238,3.111221923771872,3.596735988570858,3.246815783072071
1982,0.32189146,0.32088125,0.29702973,0.30578443,0.30383405,0.3315507,0.27431902,0.31884205,3.1066372801858364,3.1164177019608457,3.366666318840487,3.270277648397147,3.2912703400369927,3.016130074665202,3.645390645718199,3.13634913994065
1983,0.3163324,0.3101874,0.28898168,0.30199322,0.3037908,0.31051302,0.26808557,0.31204855,3.161231667984693,3.2238575840768045,3.460427019075521,3.3113326072061464,3.29173883664223,3.2204768785905253,3.730152291283858,3.2046294906162123
1984,0.30557722,0.29080746,0.29044968,0.28598708,0.28475818,0.28973198,0.27187008,0.31549203,3.2724952625794,3.4387013817244507,3.442937185520765,3.4966614680453607,3.511751615584843,3.451465738003858,3.678227528011676,3.169652138132104
1985,0.32186875,0.29363674,0.28295514,0.28481025,0.28423056,0.30043316,0.25719267,0.30066407,3.1068564682087416,3.405568399038082,3.5341291218117123,3.5111096508126387,3.51827051874267,3.328527396064464,3.888135672565578,3.325971104845741
1986,0.31927535,0.30434552,0.2885542,0.28148827,0.29751536,,0.26585376,0.3086092,3.132092727942595,3.285739200036505,3.46555353949982,3.552545907282435,3.361170971452452,,3.761466417175939,3.24034422878695
1987,0.31739357,0.30081922,0.281544,0.27914542,0.29045573,,0.26919392,0.2933053,3.1506624296558456,3.324255697893503,3.551842697121609,3.582362201899821,3.442865472948757,,3.714794187175877,3.409416652195918
1988,0.30869618,0.30800894,0.2923849,0.27441368,0.30523288,,0.2767102,0.29751325,3.239431074639474,3.246659019561077,3.4201493475206783,3.64413325883124,3.2761869946990387,,3.6138890283035146,3.361194876672963
1989,0.3013493,0.30526182,0.29488188,0.27962545,0.29651004,0.30658284,0.27654716,0.30503312,3.318408106329312,3.275876420388119,3.391188360027708,3.5762124503326502,3.372567072051635,3.2617611786593708,3.616019728897923,3.278332556440203
1990,0.31636435,0.28887707,0.29815173,0.27464134,0.30173975,0.31841072,0.2750078,0.30926365,3.160912430645741,3.4616800847942857,3.353996956512352,3.6411125075606856,3.314114207365626,3.1405977354554544,3.63626031144601,3.233487061881828
1991,0.32166672,0.29947013,0.28863528,0.28155488,0.2886903,0.3140427,0.266763,0.30722108,3.1088077985840163,3.339231232366859,3.464579891797547,3.55170547199477,3.4639196542855726,3.1842804818285586,3.748645778090937,3.254984925735517
1992,0.3277326,0.295927,0.29551575,0.2749297,0.29889062,,0.26457387,0.3110113,3.051268082286241,3.379211900666911,3.3839144409316666,3.63729343064744,3.345705524072188,,3.779662716136048,3.21531710817217
1993,0.31474748,0.30824956,0.29633456,0.28614876,0.28321558,,0.27395934,0.30073398,3.177150113912536,3.2441246317969816,3.3745641554174264,3.494685810918831,3.5308791685441165,,3.650176719191084,3.3251978652571936
1994,0.31769976,0.30092221,0.28939685,0.28187707,0.2891923,0.32323435,0.26467922,0.29817715,3.1476259200664902,3.323117902911221,3.4554626016433474,3.5476457792027576,3.45790685866387,3.0937306062311767,3.77815828358477,3.353711008264232
1995,0.30514038,0.29348934,0.2889546,0.29357633,0.28660306,0.30038986,0.25231272,0.29765394,3.277180204109617,3.407278814053966,3.4607514439122387,3.4062691640779565,3.489146237060279,3.329007220759229,3.9633356602304928,3.359606087903521
1996,0.31041208,0.29471183,0.29155532,0.2741039,0.28784227,0.3285113,0.2606832,0.2851279,3.2215241201720364,3.393145113990572,3.429880875680634,3.648251500614141,3.474124863952396,3.0440353406193044,3.836073696390234,3.5071978995129767
