Year,主权_Mean_Cosine_Similarity,偏见_Mean_Cosine_Similarity,分裂_Mean_Cosine_Similarity,创伤_Mean_Cosine_Similarity,恐怖主义_Mean_Cosine_Similarity,欺凌_Mean_Cosine_Similarity,精神病_Mean_Cosine_Similarity,阴谋_Mean_Cosine_Similarity,主权_Semantic_Breadth,偏见_Semantic_Breadth,分裂_Semantic_Breadth,创伤_Semantic_Breadth,恐怖主义_Semantic_Breadth,欺凌_Semantic_Breadth,精神病_Semantic_Breadth,阴谋_Semantic_Breadth
1979,0.3118589,0.30091426,0.27961645,0.29342422,,0.2909903,,0.29208657,3.206578437361194,3.323205777712148,3.5763275615513392,3.408034973297434,,3.4365407505560723,,3.4236425009838483
1980,0.30548763,0.29406717,0.28920713,0.30172902,0.29206914,,0.27025843,0.29248092,3.273454938234991,3.4005835664359405,3.4577294055005776,3.314232050149214,3.4238468670173936,,3.70016214604436,3.4190264938025976
1981,0.3172149,0.29922068,0.294758,0.29843736,0.2892185,0.32141712,0.27802986,0.30947614,3.152436976968923,3.3420149837951114,3.392613693409098,3.3507869464592,3.457593655437515,3.111221923771872,3.596735988570858,3.231266905334748
1982,0.331225,0.32133254,0.2964736,0.2984405,0.30383405,0.3315507,0.27431902,0.31848955,3.019095709968277,3.1120408386802203,3.372981692908617,3.350751812387476,3.2912703400369927,3.016130074665202,3.645390645718199,3.139820427864972
1983,0.3190228,0.3084503,0.2969682,0.30305216,0.3037908,0.31051302,0.26808557,0.31599426,3.134572155653409,3.2420132610297228,3.3673640053152165,3.2997620256505646,3.29173883664223,3.2204768785905253,3.730152291283858,3.164614418851707
1984,0.32002616,0.29317573,0.28165358,0.28496897,0.28710538,0.28973198,0.27187008,0.30142814,3.124744559099507,3.4109235774489965,3.5504607794152534,3.509153969494996,3.483041644202026,3.451465738003858,3.678227528011676,3.317540302049089
1985,0.31567115,0.30130026,0.28359574,0.28517026,0.29956347,0.30043316,0.25719267,0.3045471,3.167853676009232,3.3189483755572105,3.526146045763015,3.506677064428431,3.338190762501241,3.328527396064464,3.888135672565578,3.283564334926296
1986,0.32247773,0.3016073,0.29101348,0.27651653,0.2870034,,0.26585376,0.30751166,3.10098934833022,3.315569498101927,3.4362669476216188,3.6164203676190447,3.484279305304668,,3.761466417175939,3.25190923884459
1987,0.31387246,0.30461642,0.282551,0.2849373,0.28823528,,0.26919392,0.3024194,3.18600749804497,3.282817108819867,3.539184194477324,3.509544123890312,3.469387961893678,,3.714794187175877,3.306666235690703
1988,0.31184953,0.30657238,0.2902249,0.28064376,0.30389848,,0.2767102,0.29383433,3.2066746598363483,3.261872473840905,3.4456036208254144,3.5632361677088773,3.290572524200656,,3.6138890283035146,3.4032783187368376
