Year,主权_Mean_Cosine_Similarity,偏见_Mean_Cosine_Similarity,分裂_Mean_Cosine_Similarity,创伤_Mean_Cosine_Similarity,恐怖主义_Mean_Cosine_Similarity,欺凌_Mean_Cosine_Similarity,精神病_Mean_Cosine_Similarity,阴谋_Mean_Cosine_Similarity,主权_Semantic_Breadth,偏见_Semantic_Breadth,分裂_Semantic_Breadth,创伤_Semantic_Breadth,恐怖主义_Semantic_Breadth,欺凌_Semantic_Breadth,精神病_Semantic_Breadth,阴谋_Semantic_Breadth
1979,0.31342876,0.30661482,0.2849506,0.2963559,,0.2909903,,0.31171626,3.19051768368774,3.261420998599766,3.5093800502773878,3.374321177258289,,3.4365407505560723,,3.2080456910690054
1980,0.32580477,0.30666894,0.29138798,0.29642782,0.29206914,,0.2683243,0.2981664,3.069322772720645,3.2608454221347856,3.431850608313616,3.373502571315021,3.4238468670173936,,3.726833734863751,3.353832019098025
1981,0.31509942,0.29585075,0.29323578,0.30269444,0.2898656,0.32141712,0.27802986,0.30441403,3.1736015440109515,3.3800826504890047,3.410225055288149,3.303661607956884,3.449874546023576,3.111221923771872,3.596735988570858,3.284999667137895
1982,0.3338887,0.31882933,0.29565594,0.3009019,0.30383405,0.3315507,0.27431902,0.3228514,2.995009928195307,3.136474322585325,3.3823099022465146,3.323342371366497,3.2912703400369927,3.016130074665202,3.645390645718199,3.097400327422588
1983,0.31631023,0.30704206,0.30431625,0.30203888,0.3037908,0.31051302,0.26808557,0.3065644,3.1614532661365926,3.25688276246571,3.2860551872711024,3.3108320556327877,3.29173883664223,3.2204768785905253,3.730152291283858,3.261957456471986
1984,0.29833195,0.29706064,0.28479576,0.28508362,0.2869321,0.28973198,0.27187008,0.30769622,3.3519708933515773,3.3663160642559404,3.511288216187255,3.507742724381467,3.4851449608032703,3.451465738003858,3.678227528011676,3.249958642353407
1985,0.31365925,0.30175975,0.29165396,0.28710574,0.2939705,0.30043316,0.25719267,0.302211,3.1881731453886677,3.313894583875741,3.4287207921536704,3.483037305616655,3.4017019239532638,3.328527396064464,3.888135672565578,3.3089465449398148
1986,0.32158297,0.30075565,0.2814648,0.27734053,0.2998415,,0.26585376,0.29976606,3.1096173738945634,3.324958319646323,3.552842316672404,3.6056756476786394,3.33509544915516,,3.761466417175939,3.3359346541425743
1987,0.30763203,0.3011028,0.29746565,0.2839765,0.282846,,0.26919392,0.30309922,3.2506368178463614,3.321125018842792,3.361732665644153,3.5214182042194766,3.535492765208856,,3.714794187175877,3.2992497189371197
1988,0.3025799,0.30977237,0.28465894,0.28461832,0.29084417,,0.2767102,0.29780045,3.304912085683525,3.2281768472449537,3.5129759309700845,3.513477300908483,3.438267276599272,,3.6138890283035146,3.357953270069377
1989,0.31386524,0.29994497,0.29856,0.28418672,0.2974979,0.30658284,0.27660358,0.29504117,3.1860807078146944,3.33394492295332,3.3494105766104667,3.5188132542426773,3.3613682838739845,3.2617611786593708,3.615282209041085,3.3893574495762047
1990,0.32046753,0.29945675,0.29254916,0.27892545,0.30173975,0.31841072,0.2750078,0.29528582,3.1204409219066567,3.3393804461161367,3.418228886361805,3.5851873854400784,3.314114207365626,3.1405977354554544,3.63626031144601,3.3865493329328547
1991,0.3113987,0.29552358,0.29081362,0.27908343,0.2886903,0.3140427,0.26642972,0.31127337,3.211317043180145,3.3838246912150973,3.438628435945328,3.583157901031621,3.4639196542855726,3.1842804818285586,3.7533349933075297,3.212610228002008
1992,0.31291145,0.29749736,0.29737744,0.27021384,0.29646084,,0.26457387,0.31121323,3.195792283223897,3.3613743450318085,3.362729899419051,3.7007726589721353,3.3731268173399043,,3.779662716136048,3.2132310559561748
1993,0.32278335,0.30203694,0.30551943,0.28757393,0.28321558,,0.27395934,0.3049217,3.098053220755748,3.310853290060128,3.273114230450066,3.4773666287367684,3.5308791685441165,,3.650176719191084,3.279530593539113
1994,0.31256416,0.30805373,0.29340088,0.2895881,0.2891923,0.32323435,0.26467922,0.2990674,3.199343091423432,3.24618693554766,3.4083060264705582,3.453180643666067,3.45790685866387,3.0937306062311767,3.77815828358477,3.343727780973802
