Year,主权_Mean_Cosine_Similarity,偏见_Mean_Cosine_Similarity,分裂_Mean_Cosine_Similarity,创伤_Mean_Cosine_Similarity,恐怖主义_Mean_Cosine_Similarity,欺凌_Mean_Cosine_Similarity,精神病_Mean_Cosine_Similarity,阴谋_Mean_Cosine_Similarity,主权_Semantic_Breadth,偏见_Semantic_Breadth,分裂_Semantic_Breadth,创伤_Semantic_Breadth,恐怖主义_Semantic_Breadth,欺凌_Semantic_Breadth,精神病_Semantic_Breadth,阴谋_Semantic_Breadth
1979,0.31406227,0.3062172,0.28974104,0.29250616,,0.2909903,,0.29460585,3.184081958736522,3.265655949073785,3.4513578141997363,3.418731440166653,,3.4365407505560723,,3.394365712755019
1980,0.3297781,0.30908787,0.30098143,0.29647377,0.29206914,,0.2694204,0.2973504,3.03234200444498,3.2353259022908287,3.322464089204151,3.3729796585427296,3.4238468670173936,,3.7116716267075858,3.363035589146056
1981,0.32114306,0.29141486,0.29452303,0.29500654,0.2890656,0.32141712,0.27802986,0.30264777,3.11387702766196,3.4315340357077844,3.3953202173567902,3.3897553202784545,3.459422366175669,3.111221923771872,3.596735988570858,3.304171056054776
1982,0.32729688,0.31291506,0.3037894,0.29672432,0.30383405,0.3315507,0.27431902,0.32398707,3.055330045425072,3.1957554544244986,3.291754014158657,3.3701315814847432,3.2912703400369927,3.016130074665202,3.645390645718199,3.086542960014909
1983,0.31643075,0.31303886,0.29421577,0.30613703,0.3037908,0.31051302,0.26808557,0.32226083,3.160249147316347,3.1944916150196865,3.3988660935513844,3.266511127937452,3.29173883664223,3.2204768785905253,3.730152291283858,3.1030765043609807
1984,0.31031993,0.29487982,0.28351152,0.2873356,0.28879073,0.28973198,0.27187008,0.3089322,3.222480744259196,3.3912120086613555,3.527193540506596,3.480250914210129,3.462714994072883,3.451465738003858,3.678227528011676,3.2369563548061344
1985,0.31519684,0.29610342,0.29372844,0.28222778,0.29321238,0.30043316,0.25719267,0.31275338,3.172620619537112,3.377198436890763,3.4045051837525397,3.543237254768826,3.4104971502478763,3.328527396064464,3.888135672565578,3.197407497544849
1986,0.30484623,0.29780498,0.28323022,0.28163844,0.29791352,,0.26585376,0.30351844,3.2803423853610667,3.357902191775037,3.5306967475266555,3.5506516357612066,3.356678793463874,,3.761466417175939,3.294692690941008
1987,0.3064865,0.30177438,0.2831837,0.27887952,0.2970217,,0.26919392,0.29035106,3.2627865865161154,3.313733894220229,3.531276770488277,3.5857777876568075,3.3667575253396564,,3.714794187175877,3.4441065571540963
1988,0.3052573,0.29844096,0.27982908,0.27905506,0.30454412,,0.2767102,0.30546424,3.2759250336946137,3.350746458688856,3.5736099428447035,3.583522204330117,3.283596467493019,,3.6138890283035146,3.273705644830438
1989,0.3050044,0.29558372,0.29007787,0.2792474,0.2919461,0.30658284,0.2720284,0.30246162,3.278641354143328,3.3831361996760685,3.4473502470565776,3.5810538924916444,3.4252896513975077,3.2617611786593708,3.6760869427081655,3.306204556776834
