Year,主权_Mean_Cosine_Similarity,偏见_Mean_Cosine_Similarity,分裂_Mean_Cosine_Similarity,创伤_Mean_Cosine_Similarity,恐怖主义_Mean_Cosine_Similarity,欺凌_Mean_Cosine_Similarity,精神病_Mean_Cosine_Similarity,阴谋_Mean_Cosine_Similarity,主权_Semantic_Breadth,偏见_Semantic_Breadth,分裂_Semantic_Breadth,创伤_Semantic_Breadth,恐怖主义_Semantic_Breadth,欺凌_Semantic_Breadth,精神病_Semantic_Breadth,阴谋_Semantic_Breadth
1979,0.3133445,0.30254313,0.2836521,0.29189533,,0.2909903,,0.29009622,3.191375540857194,3.3053138190264986,3.525445468667342,3.425885573995378,,3.4365407505560723,,3.447132087543741
1980,0.32428735,0.3040479,0.29195124,0.2978991,0.29206914,,0.2675379,0.29496107,3.0836848392256866,3.288955323654659,3.425229511105159,3.3568413244116173,3.4238468670173936,,3.7377882924540513,3.3902779670839918
1981,0.31546515,0.2984214,0.28771663,0.30448383,0.2892145,0.32141712,0.27802986,0.3121727,3.169922233325719,3.3509659743616558,3.475642023217329,3.2842466443935088,3.457641398338985,3.111221923771872,3.596735988570858,3.203354954157501
1982,0.32915714,0.31615263,0.30227038,0.29892206,0.30383405,0.3315507,0.27431902,0.3087119,3.0380625750983663,3.1630291765276355,3.30829633805672,3.345353613501679,3.2912703400369927,3.016130074665202,3.645390645718199,3.239266267464145
1983,0.31447458,0.31630072,0.29928216,0.3051693,0.3037908,0.31051302,0.26808557,0.31254584,3.179907232892748,3.1615482888389663,3.34132842632866,3.2768694414715624,3.29173883664223,3.2204768785905253,3.730152291283858,3.1995307084818223
1984,0.3192996,0.2931562,0.28410417,0.2858826,0.2881047,0.28973198,0.27187008,0.30909252,3.13185476422862,3.411150702116261,3.519835719337364,3.497939459343154,3.470960227325624,3.451465738003858,3.678227528011676,3.235277238689692
1985,0.33157632,0.3053195,0.2905579,0.27913892,0.29268515,0.30043316,0.25719267,0.3091117,3.015896935561357,3.275257686273124,3.441654935301844,3.58244558071086,3.41664070159061,3.328527396064464,3.888135672565578,3.2350763608568704
1986,0.31337202,0.2978875,0.286202,0.28015783,0.29843694,,0.26585376,0.30540273,3.191095404478546,3.356971965032876,3.494035516371065,3.569416513120474,3.3507916310577657,,3.761466417175939,3.2743650107854365
1987,0.3105351,0.30602208,0.28489238,0.2782473,0.2947316,,0.26919392,0.30291724,3.2202478562748005,3.2677380899861976,3.5100973889370906,3.593925301212562,3.3929176359978324,,3.714794187175877,3.301231693620049
1988,0.30914813,0.30970803,0.28694448,0.28250977,0.2973006,,0.2767102,0.2975773,3.2346952606164487,3.2288475152753398,3.484994743078681,3.5397005418560457,3.3635989182971957,,3.6138890283035146,3.3604714734657466
1989,0.31097424,0.30348668,0.2999957,0.27700153,0.2977565,0.30658284,0.2726978,0.30669722,3.2157004355907923,3.295037582525861,3.33338121641913,3.610088363935774,3.35844901186562,3.2617611786593708,3.667062868433765,3.260544719873607
1990,0.31181395,0.29252717,0.29032516,0.28223273,0.30173975,0.31841072,0.2750078,0.30138826,3.2070406031307286,3.4184858912608656,3.4444137858541266,3.543175146267344,3.314114207365626,3.1405977354554544,3.63626031144601,3.3179792328856417
1991,0.33083373,0.2966812,0.28646109,0.27522808,0.2886903,0.3140427,0.26448733,0.30711073,3.0226663728776795,3.37062144543092,3.490875557204876,3.6333501603985305,3.4639196542855726,3.1842804818285586,3.780899503105562,3.256154580828625
1992,0.3255426,0.29676646,0.29223853,0.27346155,0.30240616,,0.26457387,0.31026426,3.071794607483368,3.369653026814075,3.421862230261828,3.6568212177033903,3.30681092378714,,3.779662716136048,3.223058954208927
1993,0.30752853,0.3026229,0.29289,0.2865996,0.28321558,,0.27395934,0.30602786,3.251730869773993,3.3044424354512456,3.414250941058988,3.489188324419834,3.5308791685441165,,3.650176719191084,3.267676354039225
1994,0.31533945,0.30798435,0.2925953,0.29112166,0.2891923,0.32323435,0.26467922,0.297169,3.1711858838775333,3.2469182058864514,3.4176899284355904,3.434990011692779,3.45790685866387,3.0937306062311767,3.77815828358477,3.365088553320382
1995,0.31147623,0.29556686,0.28674728,0.29743117,0.2789599,0.29980636,0.25231272,0.29144952,3.2105178555846257,3.38332927656329,3.4873914452439614,3.362122392344632,3.584744615607487,3.335486318260583,3.9633356602304928,3.431125946796657
1996,0.2952017,0.29773927,0.28970432,0.27175882,0.28409377,0.3285113,0.2606832,0.2929984,3.387514493466898,3.358643315350866,3.4517952313703804,3.679733313242779,3.5199645847069085,3.0440353406193044,3.836073696390234,3.4129878821876245
1997,0.30647054,0.29245147,0.2925892,0.26776454,0.2890533,0.29840362,0.2697239,0.2872285,3.262956334185674,3.419370729344608,3.417761292299268,3.7346244782929,3.459569674005176,3.351165772008608,3.70749506763876,3.481548724505174
1998,0.3218018,0.31342912,0.28531188,0.26682714,0.29010978,0.3178234,0.2689824,0.2925546,3.1075027063190293,3.1905140432536623,3.5049364504728584,3.747744753208143,3.446970964723397,3.146401329884595,3.717715215645536,3.4181655116898555
1999,0.2908592,0.29353938,0.29380026,0.2553522,0.28455967,0.30490845,0.24618933,0.27884382,3.4380897197276736,3.4066979933188803,3.403672904692198,3.916159733937054,3.514201468375631,3.2796729166076144,4.061914527543103,3.5862369108954404
2000,0.30235815,0.29430792,0.28452593,0.27118894,0.28394073,0.3130474,0.26649404,0.29132572,3.3073360132851595,3.3978018973533555,3.514618147111805,3.687465953140092,3.5218617324431354,3.194404333229755,3.752429195254425,3.432584003570644
2001,0.30338332,0.2846309,0.27728084,0.26500502,0.2767475,0.3021186,0.2499766,0.2877601,3.296160112300224,3.513322055889937,3.606451890966048,3.773513389929682,3.6134021745392713,3.3099584134737268,4.000374352200804,3.475116841195294
