Year,主权_Mean_Cosine_Similarity,偏见_Mean_Cosine_Similarity,分裂_Mean_Cosine_Similarity,创伤_Mean_Cosine_Similarity,恐怖主义_Mean_Cosine_Similarity,欺凌_Mean_Cosine_Similarity,精神病_Mean_Cosine_Similarity,阴谋_Mean_Cosine_Similarity,主权_Semantic_Breadth,偏见_Semantic_Breadth,分裂_Semantic_Breadth,创伤_Semantic_Breadth,恐怖主义_Semantic_Breadth,欺凌_Semantic_Breadth,精神病_Semantic_Breadth,阴谋_Semantic_Breadth
1979,0.79247415,0.78290266,0.7282914,0.7653955,0.7058803,0.7535516,0.6995946,0.7277534,1.2618708120260147,1.2772980009709989,1.37307678016863,1.3065140454876278,1.4166708183079104,1.3270491322205469,1.42939922043068,1.3740918268429072
1980,0.7935051,0.78350186,0.7696929,0.77103055,0.73569775,0.74604917,0.65464747,0.74707127,1.2602313892352972,1.2763211507358705,1.2992194716394814,1.2969654784501798,1.3592538580697011,1.340394233974198,1.5275397012262952,1.3385603827609494
1981,0.8117029,0.7270963,0.7438879,0.7356737,0.7546057,0.78215396,0.7156335,0.7549999,1.2319778471543237,1.375333602434105,1.3442885658499812,1.3592982394166784,1.3251953782974544,1.2785206570217595,1.3973632926209474,1.3245035287534432
1982,0.8127274,0.7758887,0.75103986,0.75559473,0.7613438,0.78226864,0.71922165,0.75668526,1.2304248757801717,1.288844680889638,1.3314872482194553,1.3234607916082133,1.3134670959081685,1.2783332279308062,1.3903919575268364,1.3215534342774895
1983,0.78441614,0.74997026,0.74733716,0.7625313,0.7903923,0.7813239,0.7067549,0.7561729,1.2748335355700724,1.3333862113729695,1.3380841341569791,1.3114216105616503,1.2651945442515269,1.279878917704929,1.4149176293582562,1.3224488817856117
1984,0.7870884,0.7471874,0.7333461,0.7500109,0.77004087,0.71942824,0.68173236,0.76370895,1.270505330040881,1.338352375977646,1.363612615786102,1.3333139422375817,1.2986323704778535,1.3899926951136632,1.4668513096006135,1.3093993480013515
1985,0.79741746,0.7540865,0.7173445,0.7275831,0.7646618,0.7558884,0.67794174,0.7559631,1.254048284385816,1.3261078236587809,1.394030300180041,1.3744134323610435,1.3077677143847763,1.3229466105616887,1.475053004776255,1.3228159113695577
1986,0.7784886,0.7061498,0.7200146,0.6908733,0.75713617,0.7562861,0.65602005,0.7234538,1.284540364880719,1.4161300854512129,1.388860779612975,1.4474433503227653,1.3207663889001946,1.3222509580620057,1.5243436647922668,1.3822582350082278
1987,0.7956126,0.7496734,0.71713924,0.6763624,0.76100415,0.73071307,0.6817151,0.7425596,1.256893157740645,1.3339141619756592,1.3944293360816518,1.4784973365887997,1.3140532809358365,1.3685262270836802,1.4668885026082683,1.3466932272003649
1988,0.75185955,0.7714261,0.71632856,0.72297645,0.75155455,0.73259777,0.6983057,0.70134056,1.3300356505532296,1.2963004800816418,1.3960074385095222,1.3831709253085775,1.3305754075682332,1.3650055231690372,1.432037519804746,1.4258408290218143
1989,0.79244024,0.7309071,0.76067907,0.7079375,0.7746313,0.76737404,0.6964948,0.77357036,1.2619248178686917,1.3681629633423162,1.3146148546196672,1.4125541161989086,1.2909366976714731,1.303145466973218,1.4357608621608586,1.292707235592302
1990,0.75590247,0.73989505,0.74896497,0.7360357,0.787479,0.78776544,0.6819698,0.7440129,1.3229219916607389,1.3515430407788245,1.335175937824275,1.3586297427325946,1.2698751599433986,1.2694133875422946,1.4663405454940346,1.3440627311993265
1991,0.77569735,0.77059275,0.7578048,0.74210775,0.77313364,0.8009324,0.67921454,0.74565166,1.2891625830007312,1.2977023221974628,1.3196010179445967,1.3475132167361603,1.2934374525384646,1.2485448095080185,1.47228886502531,1.3411087918033944
1992,0.785422,0.7384416,0.75609845,0.66765314,0.7978179,0.7375715,0.66477877,0.7263299,1.2732008595152458,1.3542032549212633,1.3225790914108198,1.497783706819198,1.2534188787988612,1.355800800297647,1.5042598329062038,1.376784803682058
1993,0.77756745,0.7509248,0.7491152,0.720471,0.7655331,0.7947941,0.683889,0.7224621,1.2860620706873531,1.3316912236987026,1.3349081179382545,1.3879808708137946,1.3062792628248,1.2581875253479111,1.4622256553718735,1.3841556194286844
