Year,主权_Mean_Cosine_Similarity,偏见_Mean_Cosine_Similarity,分裂_Mean_Cosine_Similarity,创伤_Mean_Cosine_Similarity,恐怖主义_Mean_Cosine_Similarity,欺凌_Mean_Cosine_Similarity,精神病_Mean_Cosine_Similarity,阴谋_Mean_Cosine_Similarity,主权_Semantic_Breadth,偏见_Semantic_Breadth,分裂_Semantic_Breadth,创伤_Semantic_Breadth,恐怖主义_Semantic_Breadth,欺凌_Semantic_Breadth,精神病_Semantic_Breadth,阴谋_Semantic_Breadth
1979,0.8193463,0.7748314,0.73139095,0.75304765,0.7058803,0.7535516,0.6995946,0.7514446,1.2204851469662856,1.2906033256320195,1.3672578199262242,1.3279372248456016,1.4166708183079104,1.3270491322205469,1.42939922043068,1.3307701313572269
1980,0.7997435,0.77676576,0.7466027,0.7698236,0.73569775,0.74604917,0.6449031,0.6985952,1.250400951177901,1.2873893864218655,1.3394004350181203,1.2989988693427748,1.3592538580697011,1.340394233974198,1.5506204943788071,1.4314440795656629
1981,0.80209976,0.724148,0.74466413,0.7404453,0.7536523,0.78215396,0.7156335,0.73294145,1.2467277070128775,1.3809332262315166,1.3428872913686924,1.3505386267025508,1.326871866099418,1.2785206570217595,1.3973632926209474,1.3643654643755727
1982,0.79543036,0.77223706,0.75087297,0.76580554,0.7613438,0.78226864,0.71922165,0.7721213,1.2571810776788823,1.2949391431977244,1.331783191631267,1.3058145241100132,1.3134670959081685,1.2783332279308062,1.3903919575268364,1.2951332734189769
1983,0.76532215,0.7677043,0.76318574,0.7658678,0.7903923,0.7813239,0.7067549,0.7705678,1.3066393042042528,1.3025848487970555,1.310297019743314,1.305708324221173,1.2651945442515269,1.279878917704929,1.4149176293582562,1.2977443811416198
1984,0.7897676,0.75027627,0.7243363,0.7505619,0.76827884,0.71942824,0.68173236,0.74484366,1.2661952338178226,1.3328423719093163,1.3805741393000053,1.3323351602907132,1.3016107584576069,1.3899926951136632,1.4668513096006135,1.3425636161061707
1985,0.7877372,0.76262444,0.7326261,0.74196976,0.76637405,0.7558884,0.67794174,0.7454335,1.2694589157097549,1.3112614075420983,1.3649527727702222,1.34776381492341,1.30484584903446,1.3229466105616887,1.475053004776255,1.3415012706796792
1986,0.7672622,0.72737366,0.7344734,0.6838653,0.76732534,0.7562861,0.65602005,0.7364613,1.3033353831773784,1.3748092012778506,1.361519682133841,1.4622762511683591,1.3032281688788585,1.3222509580620057,1.5243436647922668,1.3578446345310733
1987,0.7832678,0.7454419,0.7555254,0.6770853,0.756256,0.73071307,0.6817151,0.7283779,1.2767025595285248,1.341486146337407,1.3235822204417254,1.476918829755187,1.3223035860235013,1.3685262270836802,1.4668885026082683,1.3729137433876646
1988,0.76577187,0.77571905,0.7403763,0.7079801,0.75302184,0.73259777,0.6983057,0.7115376,1.305871950384199,1.2891265264046627,1.35066453175808,1.4124690865878622,1.3279827381089016,1.3650055231690372,1.432037519804746,1.4054071079494908
1989,0.77351034,0.7400066,0.73046887,0.7040398,0.7804826,0.76737404,0.6960581,0.7526999,1.2928075454541952,1.351339252021566,1.368983733807123,1.4203742215006856,1.2812585604832627,1.303145466973218,1.4366616923206426,1.328550707388514
1990,0.7865253,0.7229129,0.7488508,0.7420366,0.787479,0.78776544,0.6819698,0.7386856,1.271414903561424,1.383292495522517,1.335379450783022,1.347642455307556,1.2698751599433986,1.2694133875422946,1.4663405454940346,1.3537559000630028
1991,0.7651281,0.7701923,0.7294499,0.7302535,0.77313364,0.8009324,0.67847955,0.74708885,1.3069707298259,1.2983769993428875,1.3708960161344792,1.3693874467713292,1.2934374525384646,1.2485448095080185,1.473883769460383,1.3385288786061609
1992,0.7737983,0.74384385,0.7565231,0.6566905,0.80013424,0.7375715,0.66477877,0.730174,1.2923264588592625,1.344368169919154,1.3218367503388455,1.5227874211772283,1.249790282720719,1.355800800297647,1.5042598329062038,1.3695365667759458
1993,0.78557986,0.7564571,0.7660654,0.7148776,0.7655331,0.7947941,0.683889,0.7224265,1.272945057084519,1.3219520481995304,1.3053715460365714,1.3988408538647432,1.3062792628248,1.2581875253479111,1.4622256553718735,1.3842239118570037
1994,0.7623664,0.7724884,0.7302964,0.73179895,0.75737095,0.7759253,0.65202266,0.74024194,1.3117052135877685,1.2945177950503095,1.3693070874624766,1.366495544021042,1.320356955327698,1.288783891307531,1.53368902905854,1.35090966816781
1995,0.7770002,0.7521496,0.73950106,0.74128455,0.7505097,0.78961533,0.65227056,0.7210899,1.2870009742326958,1.3295227758575656,1.3522631073408395,1.3490096360840678,1.3324278521090045,1.2664394396940053,1.5331061498541023,1.3867896369620432
1996,0.76572657,0.7634661,0.76736873,0.7140477,0.7547775,0.78720844,0.70292604,0.71349233,1.305949204312994,1.3098158177682968,1.3031544756065003,1.40046672162616,1.3248937757170165,1.270311586906684,1.4226247763318716,1.4015567547156886
1997,0.76880574,0.74052423,0.7461045,0.7123048,0.7824192,0.78474313,0.69718397,0.72677094,1.3007186926770875,1.3503947018396345,1.3402948626712754,1.403893446721143,1.2780872376058292,1.2743023309246946,1.4343416484807905,1.3759493514127104
1998,0.80993456,0.7444338,0.764294,0.68142885,0.78461516,0.7649966,0.67860204,0.7459697,1.2346676555459208,1.3433027527783878,1.3083969820457837,1.467504641819154,1.2745101703493056,1.3071953723526557,1.4736177337075198,1.3405369989281115
1999,0.7843524,0.74887025,0.7569104,0.66722846,0.75317174,0.77902,0.65993536,0.7229529,1.2749370974789596,1.33534480137549,1.3211603665812548,1.4987370285922148,1.327718426337188,1.283664071954654,1.5152999337601083,1.3832159699408129
2000,0.78038776,0.75162834,0.7721298,0.7033281,0.8006526,0.7964254,0.6823198,0.7344895,1.2814142561820931,1.3304447793224403,1.295119076548835,1.421811581754978,1.248981107477695,1.25561037767289,1.4655883806902634,1.3614898501455324
2001,0.7752584,0.73395056,0.73977363,0.69995415,0.78312343,0.77881736,0.6618203,0.72848487,1.2898924690839582,1.36248960198388,1.3517648615274642,1.4286650018282794,1.2769379092844604,1.2839980937347102,1.5109841921944986,1.3727121077589268
2002,0.7896832,0.75741583,0.7751337,0.70189595,0.779857,,0.6901781,0.6837719,1.2663305628950674,1.3202787147480008,1.290099969349274,1.4247125899934272,1.2822864010222084,,1.4489013855540251,1.4624759921926738
2003,0.78013176,0.7758055,0.75741154,0.7265311,0.76568717,,0.6407644,0.72074693,1.2818347550842388,1.2889829143776637,1.3202861955180414,1.3764035924024025,1.306016402333502,,1.560635978182075,1.3874495363801589
2004,0.7090768,0.71015793,0.72284126,0.6408939,0.6938607,0.7844228,0.6216231,0.6695488,1.4102844279351583,1.4081374811961889,1.3834296012686786,1.5603207279480935,1.4412114507530291,1.2748226862782837,1.6086918292605166,1.4935430931531763
