Year,主权_Mean_Cosine_Similarity,偏见_Mean_Cosine_Similarity,分裂_Mean_Cosine_Similarity,创伤_Mean_Cosine_Similarity,恐怖主义_Mean_Cosine_Similarity,欺凌_Mean_Cosine_Similarity,精神病_Mean_Cosine_Similarity,阴谋_Mean_Cosine_Similarity,主权_Semantic_Breadth,偏见_Semantic_Breadth,分裂_Semantic_Breadth,创伤_Semantic_Breadth,恐怖主义_Semantic_Breadth,欺凌_Semantic_Breadth,精神病_Semantic_Breadth,阴谋_Semantic_Breadth
1979,0.79683787,0.781259,0.7656133,0.7553359,0.7058803,0.7535516,0.6995946,0.7466684,1.2549604408679036,1.2799852540761287,1.3061423791306406,1.3239142535680202,1.4166708183079104,1.3270491322205469,1.42939922043068,1.339282608142066
1980,0.7910348,0.77098644,0.73870957,0.753208,0.73569775,0.74604917,0.65585804,0.7267567,1.2641668579306329,1.2970396766727437,1.353711989116867,1.3276545448890944,1.3592538580697011,1.340394233974198,1.524720197406782,1.3759763220627257
1981,0.8029217,0.7442092,0.7380291,0.7357658,0.7538467,0.78215396,0.7156335,0.74419576,1.2454514363707372,1.3437082474287905,1.3549600818085887,1.359128108306299,1.3265296424599142,1.2785206570217595,1.3973632926209474,1.343732462202455
1982,0.7968793,0.7803894,0.74461335,0.76137275,0.7613438,0.78226864,0.71922165,0.759428,1.2548952026027165,1.2814115157672614,1.3429788772322424,1.3134171225833675,1.3134670959081685,1.2783332279308062,1.3903919575268364,1.3167804821691838
1983,0.78694814,0.7632202,0.7287776,0.76708937,0.7903923,0.7813239,0.7067549,0.76358646,1.2707317592277214,1.3102378734075195,1.3721607487254086,1.3036290726131547,1.2651945442515269,1.279878917704929,1.4149176293582562,1.3096093898494674
1984,0.7865635,0.759203,0.7085327,0.7475906,0.7641768,0.71942824,0.68173236,0.7676146,1.2713531457874778,1.3171707407990996,1.4113674819802062,1.3376305133693958,1.3085977203065746,1.3899926951136632,1.4668513096006135,1.3027370714891156
1985,0.7813491,0.7370229,0.7305081,0.7287213,0.7723046,0.7558884,0.67794174,0.7268421,1.2798376182587308,1.3568099872610146,1.3689102351750488,1.372266697421011,1.2948259107868176,1.3229466105616887,1.475053004776255,1.3758146268443014
1986,0.7777638,0.7489773,0.7235968,0.6866618,0.73952854,0.7562861,0.65602005,0.72741413,1.285737418814778,1.335153943010503,1.3819850839460492,1.45632104378082,1.3522128629839214,1.3222509580620057,1.5243436647922668,1.374732710236264
1987,0.7873234,0.7594895,0.74122417,0.70279914,0.75759524,0.73071307,0.6817151,0.73444784,1.2701260760105064,1.3166739378277663,1.3491195252884485,1.4228816472342114,1.319966052833052,1.3685262270836802,1.4668885026082683,1.3615670845374814
1988,0.768212,0.7565679,0.72015876,0.7024533,0.76270986,0.73259777,0.6983057,0.72563773,1.3017239687071978,1.3217584384212435,1.3885827145403853,1.4235821488473988,1.311114563538965,1.3650055231690372,1.432037519804746,1.3780981242187873
1989,0.7662737,0.7380203,0.7448592,0.70017856,0.7776245,0.76737404,0.70768404,0.7241175,1.3050167708480882,1.3549762775193457,1.3425355758944948,1.4282071060071522,1.2859677332567654,1.303145466973218,1.413059986348822,1.3809913113165584
1990,0.76431966,0.7307099,0.7297954,0.734583,0.787479,0.78776544,0.6819698,0.7383221,1.308353107456542,1.3685321435732185,1.3702470651796177,1.3613165190147756,1.2698751599433986,1.2694133875422946,1.4663405454940346,1.3544224508474174
1991,0.786238,0.75862485,0.7478952,0.723933,0.77313364,0.8009324,0.6767928,0.7364864,1.2718794834463345,1.3181745862323124,1.337085764376117,1.3813433364236207,1.2934374525384646,1.2485448095080185,1.4775570889197502,1.3577983700640432
1992,0.7872149,0.72682226,0.7417695,0.669845,0.7934824,0.7375715,0.66477877,0.72360164,1.2703011991725166,1.3758521981286946,1.3481276999672234,1.492882715226567,1.2602673622373564,1.355800800297647,1.5042598329062038,1.3819758631389518
1993,0.7741674,0.75429356,0.75445515,0.71833587,0.7655331,0.7947941,0.683889,0.7203374,1.2917102633478217,1.3257437842879771,1.3254598382623262,1.3921064588858845,1.3062792628248,1.2581875253479111,1.4622256553718735,1.3882383625137935
1994,0.7474749,0.7639653,0.7442574,0.72652555,0.75737095,0.7759253,0.65202266,0.737248,1.337837549044906,1.308959960166061,1.3436211890746272,1.3764140940625853,1.320356955327698,1.288783891307531,1.53368902905854,1.3563956704879767
1995,0.78057617,0.7579306,0.73340225,0.74770314,0.75913274,0.79001874,0.65227056,0.7231817,1.2811049569349784,1.319382052404202,1.3635082207669942,1.337429192378386,1.3172926729571155,1.265792762583355,1.5331061498541023,1.3827783059984624
1996,0.7818418,0.7468977,0.761864,0.7018826,0.7235476,0.78720844,0.70292604,0.7172164,1.2790311050535526,1.3388714457359046,1.3125702112751592,1.4247396913423616,1.3820791204366316,1.270311586906684,1.4226247763318716,1.3942793811696506
1997,0.7843663,0.7469052,0.75215316,0.71576977,0.782183,0.78474313,0.69718397,0.7201465,1.274914523617683,1.338857983287833,1.329516454347226,1.3970972860837343,1.2784732100557707,1.2743023309246946,1.4343416484807905,1.388606389990178
1998,0.7816208,0.7447144,0.7586603,0.6847741,0.78042495,0.7649966,0.67860204,0.73991966,1.279392768675695,1.3427966852549744,1.3181129660986055,1.460335603902407,1.2813531868600858,1.3071953723526557,1.4736177337075198,1.3514980756887178
1999,0.7778908,0.7546575,0.7712464,0.67883617,0.7564507,0.7833082,0.67673403,0.7121028,1.2855274778439585,1.325104422602482,1.2966025308656908,1.4731094906559243,1.3219631936839071,1.2766366926853092,1.4776854056465931,1.4042916851300005
2000,0.78217655,0.75122964,0.7397677,0.6821945,0.79668623,0.7964254,0.6823198,0.73669845,1.278483731871647,1.3311508780626906,1.3517757529826588,1.4658576725307209,1.2551992989468863,1.25561037767289,1.4655883806902634,1.357407500751027
2001,0.78680074,0.7341733,0.7504666,0.7042401,0.7771435,0.77881736,0.6618203,0.725451,1.270969823018007,1.362076233070269,1.3325043643185388,1.4199702958598712,1.2867636772390028,1.2839980937347102,1.5109841921944986,1.3784528661788205
2002,0.7872138,0.7498283,0.7841059,0.70189595,0.79175305,,0.6901781,0.6852113,1.2703029304497466,1.3336386849921118,1.275337940819061,1.4247125899934272,1.2630200734570305,,1.4489013855540251,1.4594038346414189
2003,0.7680918,0.78120947,0.76756614,0.7305666,0.7745645,,0.6356348,0.7106817,1.3019277159669054,1.2800664096953271,1.302819316887907,1.3688005604039006,1.2910480586587063,,1.5732304643712944,1.407099736145987
