Year,主权_Mean_Cosine_Similarity,偏见_Mean_Cosine_Similarity,分裂_Mean_Cosine_Similarity,创伤_Mean_Cosine_Similarity,恐怖主义_Mean_Cosine_Similarity,欺凌_Mean_Cosine_Similarity,精神病_Mean_Cosine_Similarity,阴谋_Mean_Cosine_Similarity,主权_Semantic_Breadth,偏见_Semantic_Breadth,分裂_Semantic_Breadth,创伤_Semantic_Breadth,恐怖主义_Semantic_Breadth,欺凌_Semantic_Breadth,精神病_Semantic_Breadth,阴谋_Semantic_Breadth
1979,0.80519783,0.77940875,0.76576376,0.767563,0.7058803,0.7535516,0.6995946,0.74509966,1.2419308107541518,1.2830238257600062,1.3058857741000036,1.3028246788796334,1.4166708183079104,1.3270491322205469,1.42939922043068,1.3421023370055016
1980,0.7830057,0.7846573,0.73114485,0.7582114,0.73569775,0.74604917,0.6546851,0.7196782,1.2771298875452015,1.27444172202761,1.3677180468060564,1.3188934298774688,1.3592538580697011,1.340394233974198,1.5274519467000152,1.3895098779653836
1981,0.7916092,0.7107267,0.73165786,0.7493742,0.7575242,0.78215396,0.7156335,0.7231202,1.263249549224422,1.407010641969169,1.3667590427579812,1.3344467764461765,1.3200898533945669,1.2785206570217595,1.3973632926209474,1.38289593160008
1982,0.78791505,0.779113,0.7467057,0.7669096,0.7613438,0.78226864,0.71922165,0.76816463,1.269172353988998,1.2835108730569236,1.3392156848658603,1.3039346500647258,1.3134670959081685,1.2783332279308062,1.3903919575268364,1.3018042680194022
1983,0.77399236,0.7535308,0.7566499,0.7555164,0.7903923,0.7813239,0.7067549,0.76215756,1.2920024177854006,1.3270857668265104,1.3216151682948154,1.3235979879865525,1.2651945442515269,1.279878917704929,1.4149176293582562,1.312064661267696
1984,0.7913621,0.7550271,0.7289037,0.75377995,0.76384956,0.71942824,0.68173236,0.76097226,1.2636440276924057,1.3244557442722589,1.3719233214558049,1.3266471242366065,1.309158317316632,1.3899926951136632,1.4668513096006135,1.3141083462390055
1985,0.7987809,0.75697446,0.73863083,0.72156227,0.76179826,0.7558884,0.67794174,0.7371214,1.251907722522856,1.3210485354085584,1.3538562942451802,1.385881782675189,1.312683487347559,1.3229466105616887,1.475053004776255,1.3566286308270217
1986,0.7749679,0.7237319,0.7208047,0.6948258,0.7676324,0.7562861,0.65602005,0.7351392,1.290376012436428,1.3817271754407725,1.3873383623184667,1.439209596986183,1.3027068264080284,1.3222509580620057,1.5243436647922668,1.36028661243698
1987,0.77116996,0.7662588,0.7582932,0.683093,0.76351476,0.73071307,0.6817151,0.7317944,1.2967310077186849,1.305042149043898,1.3187510911174765,1.4639294844795545,1.309732379927261,1.3685262270836802,1.4668885026082683,1.366504002900271
1988,0.7626244,0.7715413,0.7401577,0.7122604,0.756901,0.73259777,0.6983057,0.7149866,1.3112615100267189,1.296106900983173,1.351063386017443,1.4039808541553225,1.3211767007184676,1.3650055231690372,1.432037519804746,1.3986275669554002
1989,0.80323833,0.7689329,0.7296917,0.6964157,0.78084016,0.76737404,0.71844345,0.74859357,1.2449605052736683,1.3005036295730887,1.3704418202781443,1.4359239285934675,1.2806718368186925,1.303145466973218,1.391897991957676,1.3358383529803692
1990,0.77515066,0.7373246,0.7345901,0.73325056,0.787479,0.78776544,0.6819698,0.7376076,1.2900717961809691,1.356254770516434,1.3613033746046554,1.363790301386704,1.2698751599433986,1.2694133875422946,1.4663405454940346,1.3557344071540351
1991,0.78798544,0.76993436,0.74790704,0.7233912,0.77313364,0.8009324,0.68255204,0.74350536,1.2690589750444057,1.298812024597915,1.3370645590564971,1.3823779362896522,1.2934374525384646,1.2485448095080185,1.4650897542580887,1.344980218775929
1992,0.7705083,0.74260855,0.75606245,0.66822714,0.7946154,0.7375715,0.66477877,0.7283926,1.2978445707057424,1.346604484632035,1.3226420682743192,1.496497142848478,1.258470469118326,1.355800800297647,1.5042598329062038,1.3728859939118196
1993,0.76181513,0.7456827,0.75100857,0.71895146,0.7655331,0.7947941,0.683889,0.7268084,1.312654421903153,1.341052941214086,1.3315427275901195,1.390914478224348,1.3062792628248,1.2581875253479111,1.4622256553718735,1.3758783751312755
1994,0.77587783,0.7646859,0.742814,0.7416016,0.75737095,0.7759253,0.65202266,0.73637813,1.2888627010533091,1.3077264303020095,1.3462320231551816,1.3484329300490836,1.320356955327698,1.288783891307531,1.53368902905854,1.357997956189609
1995,0.77366704,0.7615869,0.74433357,0.7315524,0.7567355,0.78787565,0.65227056,0.7077965,1.292545696722622,1.313047787530832,1.3434836835338684,1.3669560374119245,1.3214656840408905,1.269235820479999,1.5331061498541023,1.4128354409380155
1996,0.77499175,0.76029474,0.75254345,0.69375426,0.74852526,0.78720844,0.70292604,0.6785076,1.2903363152893157,1.3152793954731672,1.328826927926661,1.4414325990515724,1.3359602553556769,1.270311586906684,1.4226247763318716,1.4738227863580071
1997,0.776178,0.73833126,0.741191,0.7038857,0.7716721,0.78474313,0.69718397,0.73397464,1.2883642630462384,1.354405612335306,1.349179847210184,1.4206852565135002,1.2958871541442445,1.2743023309246946,1.4343416484807905,1.3624449013569946
1998,0.81091356,0.7607346,0.7447992,0.6830364,0.78930587,0.7649966,0.67860204,0.73412067,1.2331770559840622,1.3145188567993644,1.3426437681508063,1.464050845725654,1.266935979287672,1.3071953723526557,1.4736177337075198,1.3621738836378936
1999,0.7605627,0.74029094,0.75469226,0.6809905,0.7640871,0.78096074,0.6671227,0.7112531,1.314815959875001,1.3508202602878048,1.3250434086908998,1.4684492292206868,1.3087513516777185,1.2804741013194048,1.4989745777113204,1.405969254445314
2000,0.77591825,0.757531,0.7919896,0.690056,0.79680866,0.7964254,0.6823198,0.7276394,1.288795573550817,1.320078012403711,1.2626428037248274,1.4491576949524752,1.2550064402687238,1.25561037767289,1.4655883806902634,1.3743071519327497
2001,0.7942341,0.7440491,0.73643476,0.7180019,0.7674443,0.77881736,0.6618203,0.71907824,1.259074627710227,1.3439973750051268,1.3578935398299925,1.3927539705263283,1.3030261396400116,1.2839980937347102,1.5109841921944986,1.3906692491983053
2002,0.78039575,0.75572604,0.75851643,0.70189595,0.7725683,,0.6901781,0.6960113,1.281401141445862,1.3232308374357271,1.3183630035186802,1.4247125899934272,1.2943839642573474,,1.4489013855540251,1.4367582724936223
2003,0.78284997,0.7706932,0.73688185,0.72446,0.76282686,,0.6378957,0.71083987,1.2773839708001564,1.2975332105293036,1.357069653815398,1.3803384480150516,1.3109134621507814,,1.5676543905250868,1.4067865993331832
2004,0.7297582,0.7021318,0.72347075,0.62395954,0.7118274,0.7844228,0.6322299,0.65907335,1.3703169020210302,1.42423400974735,1.3822258930244915,1.6026680157549875,1.4048349413463634,1.2748226862782837,1.5817030509308048,1.5172817953127566
2005,0.76010513,0.7409018,0.76993287,0.7117846,0.7753844,0.77872217,0.6846612,0.70249647,1.315607481794868,1.3497064826427745,1.2988145382985492,1.4049194072165552,1.2896828544879493,1.2841550457374362,1.4605763931166011,1.423494699402296
2006,0.76168513,0.72490096,0.7545509,0.6970029,0.77932316,0.74215853,0.663627,0.6879972,1.3128784542336636,1.379498792121574,1.3252916856218249,1.4347142854210893,1.283164738961518,1.3474210114016516,1.5068705117581451,1.4534942411111182
2007,0.75931364,0.7291398,0.75240636,0.7080433,0.75580263,0.8181921,0.69511527,0.7033626,1.3169788390435828,1.3714790954518197,1.3290690441568138,1.4123430475389542,1.3230967430962006,1.2222068267571629,1.4386103222070057,1.42174181934849
2008,0.7481275,0.76000863,0.7463897,0.7125734,0.7674996,0.73628914,0.6794783,0.7242662,1.3366705182656695,1.3157745272875985,1.339782713152437,1.4033641829132886,1.3029322315438496,1.3581620871955224,1.4717173721468024,1.3807078659915053
2009,0.7358322,0.7301376,0.7393445,0.6868734,0.7775249,0.6928713,0.6773962,0.69639945,1.359005464140927,1.369604877712684,1.352549495160568,1.4558724131739962,1.2861324631154882,1.4432695359118466,1.476240982920806,1.435957480388824
2010,0.75683236,0.75435627,0.7146524,0.6641689,0.75639427,0.7312699,0.6520179,0.6859813,1.3212965661065057,1.3256335849610597,1.3992816273860331,1.5056411232079965,1.3220618446217118,1.3674841606749155,1.533700245313919,1.4577657414429377
2011,0.7498374,0.75100905,0.7133141,0.680598,0.7457927,0.6973445,0.6869369,0.71316695,1.3336224652993949,1.331541882155497,1.4019069265109243,1.469296074629506,1.340855196775979,1.4340114905775023,1.4557377515740064,1.402196213676005
2012,0.7403545,0.7444534,0.71685654,0.6695942,0.7446619,0.70136344,0.66440135,0.70397216,1.3507043304664077,1.343267475883427,1.3949792535156942,1.4934417857620046,1.3428912684295986,1.4257942983579568,1.5051143354530738,1.4205107185497077
2013,0.7278028,0.7151931,0.7469505,0.6625304,0.76162404,0.76891196,0.6490401,0.7178567,1.3739985365060658,1.398223794433996,1.338776786961119,1.5093646517593224,1.3129837686555046,1.300539014815427,1.5407368442126363,1.3930356751868227
2014,0.752058,0.74924904,0.7175171,0.68584394,0.73881483,0.7279017,0.7219373,0.70570123,1.3296846269924802,1.3346697094972897,1.3936950502905854,1.4580576353368064,1.3535191205409554,1.3738118813340534,1.3851618439679072,1.417030259714307
2015,0.73692673,0.7439264,0.73084444,0.6973355,0.7228535,0.7078419,0.71788466,0.70965093,1.356987001902928,1.3442189873354842,1.368280235712739,1.434029998936693,1.3834062160868026,1.4127449051906025,1.3929814300870484,1.4091434992218608
2016,0.7421974,0.7293793,0.7443028,0.6862049,0.74386823,0.73932606,0.6740812,0.70945203,1.347350459034472,1.3710287707218642,1.343539198815055,1.4572906503895555,1.3443241118336338,1.352583189406049,1.4835007868810597,1.409538564166071
2017,0.74264944,0.75476164,0.7456291,0.6790261,0.7508495,0.72373897,0.7050519,0.70495766,1.3465303432938005,1.324921606984364,1.34114942308215,1.4726973829739871,1.3318248456557364,1.381713633921016,1.4183353047914886,1.4185249002154097
2018,0.7460233,0.7386829,0.73630446,0.6909177,0.7409765,0.6945285,0.6503687,0.7151366,1.3404407122484678,1.353760815644713,1.3581338314091664,1.4473504476272845,1.3495704428170223,1.4398256818100874,1.5375893929418252,1.3983342725175636
2019,0.75997967,0.7317042,0.75129026,0.67825496,0.7477694,0.70133394,0.6717529,0.7158764,1.3158246801674276,1.366672534504229,1.331043474031896,1.474371816019186,1.3373106460816313,1.425854279857673,1.4886425586043976,1.3968891827450065
2020,0.7346178,0.7699657,0.7761247,0.606317,0.77316976,0.6915248,0.73186946,0.66646755,1.3612520144274467,1.2987591385924673,1.2884527185334207,1.64930230701755,1.2933770266140678,1.446079728071212,1.3663638883884752,1.5004481521660389
2021,0.7447848,0.75900453,0.7416319,0.64902097,0.7546427,0.6703092,,0.6971463,1.3426697712721023,1.3175151875104592,1.3483777681995102,1.5407822650227092,1.325130378765835,1.491848867527269,,1.4344191527930417
2022,0.78050184,0.75170213,0.7596474,0.6933126,0.78182375,0.7003424,,0.75106925,1.2812269562343332,1.330314176722791,1.3164001638633074,1.4423508546143329,1.279060650800735,1.427872960517783,,1.3314351546574117
2023,0.7559178,0.73753387,0.73314863,0.6758001,0.7607392,0.68793863,,,1.322895183137053,1.3558699393434417,1.3639798985267957,1.4797275438338393,1.3145109262759809,1.4536180344394822,,
