Year,主权_Mean_Cosine_Similarity,偏见_Mean_Cosine_Similarity,分裂_Mean_Cosine_Similarity,创伤_Mean_Cosine_Similarity,恐怖主义_Mean_Cosine_Similarity,欺凌_Mean_Cosine_Similarity,精神病_Mean_Cosine_Similarity,阴谋_Mean_Cosine_Similarity,主权_Semantic_Breadth,偏见_Semantic_Breadth,分裂_Semantic_Breadth,创伤_Semantic_Breadth,恐怖主义_Semantic_Breadth,欺凌_Semantic_Breadth,精神病_Semantic_Breadth,阴谋_Semantic_Breadth
1979,0.8094797,0.7757127,0.75865704,0.76628774,0.7058803,0.7535516,0.6995946,0.7594258,1.2353614098004126,1.2891370261942632,1.318118661835696,1.3049928147368872,1.4166708183079104,1.3270491322205469,1.42939922043068,1.316784306098453
1980,0.8044411,0.77015764,0.7558225,0.7582366,0.73569775,0.74604917,0.6625966,0.7162933,1.2430990994408682,1.2984354816203356,1.323061997790798,1.3188495742388295,1.3592538580697011,1.340394233974198,1.509213939678637,1.3960762084532878
1981,0.8010187,0.73175603,0.758038,0.7474419,0.75084615,0.78215396,0.7156335,0.72583646,1.2484102822976704,1.3665756849753303,1.3191951071284762,1.3378966529011098,1.331830766236187,1.2785206570217595,1.3973632926209474,1.377720823994058
1982,0.80313504,0.76302075,0.77171075,0.7627736,0.7613438,0.78226864,0.71922165,0.7476403,1.245120625305673,1.310580341282382,1.295822295518445,1.3110050411741865,1.3134670959081685,1.2783332279308062,1.3903919575268364,1.3375415749080208
1983,0.77487564,0.7756788,0.7450132,0.75176895,0.7903923,0.7813239,0.7067549,0.74273455,1.290529663415859,1.289193391195807,1.3422581376302107,1.330195939137005,1.2651945442515269,1.279878917704929,1.4149176293582562,1.346376034445982
1984,0.7872441,0.74114865,0.7110878,0.75510305,0.76476663,0.71942824,0.68173236,0.7541111,1.2702540717717246,1.3492569933549727,1.406296054827489,1.3243225514694803,1.3075884278705958,1.3899926951136632,1.4668513096006135,1.3260645350475444
1985,0.7839899,0.75169116,0.72795135,0.7310501,0.7685901,0.7558884,0.67794174,0.7327266,1.2755266259809044,1.3303335861492307,1.3737181790841346,1.3678953541321086,1.301083645952842,1.3229466105616887,1.475053004776255,1.364765569531946
1986,0.7840372,0.7439068,0.72552407,0.68532926,0.766765,0.7562861,0.65602005,0.73160535,1.275449729552946,1.3442544219327706,1.3783140274364512,1.45915264477905,1.3041805534156776,1.3222509580620057,1.5243436647922668,1.366857143229582
1987,0.79040635,0.7563661,0.7308904,0.6833704,0.7534614,0.73071307,0.6817151,0.7345405,1.2651720278492624,1.3221111235183574,1.368194204254893,1.463335232728536,1.327207966784234,1.3685262270836802,1.4668885026082683,1.3613952803353255
1988,0.75717413,0.7619202,0.72769314,0.70816785,0.7739172,0.73259777,0.6983057,0.70342684,1.320700159659628,1.3124733824093124,1.3742056154378877,1.4120946024710703,1.2921278947543533,1.3650055231690372,1.432037519804746,1.421611951792071
1989,0.79113203,0.75499946,0.7576615,0.70516634,0.77885216,0.76737404,0.69186646,0.7383795,1.2640115157146543,1.3245042607088504,1.3198505819673931,1.4181051242155174,1.2839407082176888,1.303145466973218,1.4453656326509725,1.3543171623525825
1990,0.74948287,0.72438467,0.74060345,0.72929925,0.787479,0.78776544,0.6819698,0.7264814,1.3342533097040647,1.3804820113422371,1.3502502643002192,1.3711792570064545,1.2698751599433986,1.2694133875422946,1.4663405454940346,1.376497774306335
1991,0.78933406,0.7717475,0.7406047,0.71002895,0.77313364,0.8009324,0.6792939,0.7537793,1.26689072756967,1.29576054573083,1.3502479822394415,1.4083932846268512,1.2934374525384646,1.2485448095080185,1.4721169184655856,1.326648278178676
1992,0.7856295,0.7325509,0.7481819,0.6637985,0.7919334,0.7375715,0.66477877,0.73690367,1.2728646087651347,1.3650928201533503,1.3365734019661086,1.5064812339679712,1.2627324193286418,1.355800800297647,1.5042598329062038,1.3570294791183375
1993,0.7776962,0.7474714,0.7464827,0.7151736,0.7655331,0.7947941,0.683889,0.74609154,1.2858491657109976,1.3378438432504507,1.3396158273688046,1.3982619004082302,1.3062792628248,1.2581875253479111,1.4622256553718735,1.3403180979599578
