Year,主权_Mean_Cosine_Similarity,偏见_Mean_Cosine_Similarity,分裂_Mean_Cosine_Similarity,创伤_Mean_Cosine_Similarity,恐怖主义_Mean_Cosine_Similarity,欺凌_Mean_Cosine_Similarity,精神病_Mean_Cosine_Similarity,阴谋_Mean_Cosine_Similarity,主权_Semantic_Breadth,偏见_Semantic_Breadth,分裂_Semantic_Breadth,创伤_Semantic_Breadth,恐怖主义_Semantic_Breadth,欺凌_Semantic_Breadth,精神病_Semantic_Breadth,阴谋_Semantic_Breadth
1979,0.81919885,0.791243,0.7607775,0.77292097,0.7058803,0.7535516,0.6995946,0.7507048,1.2207048433789711,1.2638342189048393,1.314444807974598,1.2937933421358785,1.4166708183079104,1.3270491322205469,1.42939922043068,1.3320814876880716
1980,0.7939372,0.7677567,0.7488204,0.7645903,0.73569775,0.74604917,0.6513286,0.7272273,1.2595454553644518,1.3024959591081935,1.3354336605184602,1.3078899509397517,1.3592538580697011,1.340394233974198,1.5353232826485812,1.3750859468877945
1981,0.8096114,0.7094691,0.75071126,0.74515194,0.7446661,0.78215396,0.7156335,0.74350464,1.2351605036433342,1.4095046961601678,1.3320700651734896,1.342008186968442,1.3428837442801909,1.2785206570217595,1.3973632926209474,1.3449815126546243
1982,0.7988017,0.7899232,0.75537777,0.76370996,0.7613438,0.78226864,0.71922165,0.7526994,1.2518751209271024,1.2659458682871854,1.3238409183015158,1.3093976107098713,1.3134670959081685,1.2783332279308062,1.3903919575268364,1.3285516542341742
1983,0.79051155,0.7443084,0.7571768,0.7619408,0.7903923,0.7813239,0.7067549,0.75231934,1.2650036572815415,1.3435290852243893,1.3206954812360454,1.3124379607838228,1.2651945442515269,1.279878917704929,1.4149176293582562,1.3292227811130943
1984,0.7843953,0.7530734,0.7250934,0.7536942,0.7663539,0.71942824,0.68173236,0.73612845,1.274867440797163,1.327891819802564,1.3791326282368448,1.3267980978877634,1.3048801516027684,1.3899926951136632,1.4668513096006135,1.3584585689640625
1985,0.7757528,0.74259096,0.70888233,0.7349449,0.75907874,0.7558884,0.67794174,0.7466177,1.2890704643851711,1.346636370079517,1.410671355558934,1.360646256884143,1.3173863868004565,1.3229466105616887,1.475053004776255,1.3393735960388835
1986,0.78083414,0.7509237,0.7332237,0.69648224,0.7789903,0.7562861,0.65602005,0.72930485,1.2806817105327135,1.3316932320581114,1.3638403011286797,1.4357867881074875,1.2837129854577398,1.3222509580620057,1.5243436647922668,1.371168723011874
1987,0.7611935,0.76149964,0.7226117,0.686364,0.7759416,0.73071307,0.6817151,0.737992,1.313726380714366,1.3131982513249223,1.3838690474373845,1.456952880942421,1.2887567655594423,1.3685262270836802,1.4668885026082683,1.3550282596118983
1988,0.7666205,0.7751944,0.7293212,0.71635973,0.76175493,0.73259777,0.6983057,0.7066502,1.304426346693819,1.289998988128502,1.3711380184617838,1.395946689617908,1.3127581596020133,1.3650055231690372,1.432037519804746,1.415127319753673
1989,0.7733684,0.74827206,0.7591396,0.71519125,0.77419895,0.76737404,0.7005485,0.7195655,1.2930447849239564,1.336412317999108,1.3172807786656808,1.39822740683785,1.2916576557696982,1.303145466973218,1.4274528568854208,1.3897275301007117
1990,0.7829398,0.7211098,0.7680307,0.7349706,0.787479,0.78776544,0.6819698,0.7422391,1.277237420587642,1.3867513513357137,1.3020312807881964,1.3605985875486517,1.2698751599433986,1.2694133875422946,1.4663405454940346,1.3472747208518374
1991,0.7834123,0.76550025,0.7474551,0.74527055,0.77313364,0.8009324,0.68027,0.734913,1.276467102274383,1.3063353059570444,1.3378729680573285,1.3417946001800287,1.2934374525384646,1.2485448095080185,1.4700045220216145,1.3607052964550743
1992,0.78821427,0.74124104,0.7424977,0.67618823,0.79077965,0.7375715,0.66477877,0.72851133,1.2686905613798385,1.3490888239356813,1.3468055503376242,1.478878150894579,1.2645747772249225,1.355800800297647,1.5042598329062038,1.372662241564499
1993,0.7839663,0.7544515,0.7572457,0.7167329,0.7655331,0.7947941,0.683889,0.7246022,1.2755650291816814,1.3254662259721357,1.320575309093843,1.3952198555267068,1.3062792628248,1.2581875253479111,1.4622256553718735,1.380067530884752
1994,0.77447915,0.7778105,0.74997926,0.7334587,0.75737095,0.7759253,0.65202266,0.7385356,1.2911903425716222,1.2856601730565052,1.3333702097601092,1.3634032877449282,1.320356955327698,1.288783891307531,1.53368902905854,1.35403089978662
1995,0.7900835,0.74087554,0.75632703,0.73013127,0.737551,0.7877279,0.65227056,0.73105925,1.2656889621303071,1.3497543691067673,1.3221793699171775,1.3696167294035628,1.3558384917082942,1.2694739003778863,1.5331061498541023,1.3678781789590806
1996,0.7751893,0.7456727,0.78691006,0.7032257,0.75583977,0.78720844,0.70292604,0.6863382,1.2900075183472124,1.341070950108998,1.270793264132536,1.4220186200079012,1.3230317406030037,1.270311586906684,1.4226247763318716,1.4570076676679249
1997,0.7525939,0.7606929,0.75020087,0.70601326,0.78022623,0.78474313,0.69718397,0.72738993,1.3287378934504843,1.314590956855848,1.3329763308974008,1.416403987627794,1.2816795446669922,1.2743023309246946,1.4343416484807905,1.374778446124571
1998,0.7858317,0.74585885,0.7486804,0.68914056,0.78377205,0.7649966,0.67860204,0.7409481,1.2725371258704066,1.3407362566713297,1.335683401013616,1.4510827842578962,1.2758811676143444,1.3071953723526557,1.4736177337075198,1.3496222280892534
1999,0.78475493,0.7429328,0.74859947,0.702179,0.7550138,0.77961564,0.66589767,0.7060029,1.2742831670325458,1.346016765904407,1.3358278231908094,1.4241382597453154,1.3244790609953556,1.282683347885056,1.501732246476408,1.416424794653975
2000,0.77036345,0.753877,0.7405844,0.6921339,0.7868777,0.7964254,0.6823198,0.7414032,1.2980885839464944,1.3264763629414615,1.350285039514061,1.444807131883349,1.270845533543353,1.25561037767289,1.4655883806902634,1.3487937066001043
2001,0.7809898,0.74091303,0.76161784,0.70483065,0.7721944,0.77881736,0.6618203,0.7338747,1.2804264115361297,1.3496860694915669,1.3129944551604902,1.418780532521681,1.2950107106975446,1.2839980937347102,1.5109841921944986,1.3626304724011795
2002,0.7884156,0.7475092,0.7443685,0.70189595,0.7486393,,0.6901781,0.6859585,1.268366564936062,1.3377762103122663,1.343420642673207,1.4247125899934272,1.3357567780403998,,1.4489013855540251,1.4578141289627105
2003,0.7718855,0.7689683,0.7562189,0.72582436,0.77094567,,0.6341763,0.7067202,1.2955289113820831,1.3004437512416531,1.3223684127558633,1.3777437910763886,1.2971082674453287,,1.5768485484523878,1.4149872010122126
2004,0.7153958,0.71138066,0.6962689,0.65309453,0.7111275,0.7844228,0.6486962,0.6768578,1.3978275920965475,1.4057171574631795,1.4362266889036246,1.5311719114204223,1.4062175523060598,1.2748226862782837,1.5415536955832212,1.4774151336014492
2005,0.77138114,0.73015726,0.78591645,0.71185446,0.7685433,0.77872217,0.6846612,0.6997415,1.2963760046263113,1.369567982252417,1.2723998880587677,1.404781537806114,1.3011628571608056,1.2841550457374362,1.4605763931166011,1.4290992097422477
2006,0.7817454,0.7497989,0.77144015,0.69762754,0.7750534,0.74215853,0.663627,0.71007043,1.2791888932120143,1.3336909511303197,1.2962768429076714,1.4334296402468574,1.2902337094806693,1.3474210114016516,1.5068705117581451,1.4083110012964823
2007,0.7789072,0.7356154,0.7431307,0.6967192,0.74708974,0.8181921,0.69511527,0.7039368,1.2838500220463986,1.359406066225891,1.3456583366378818,1.4352984072473551,1.3385272767396044,1.2222068267571629,1.4386103222070057,1.4205820441825217
