Year,主权_Mean_Cosine_Similarity,偏见_Mean_Cosine_Similarity,分裂_Mean_Cosine_Similarity,创伤_Mean_Cosine_Similarity,恐怖主义_Mean_Cosine_Similarity,欺凌_Mean_Cosine_Similarity,精神病_Mean_Cosine_Similarity,阴谋_Mean_Cosine_Similarity,主权_Semantic_Breadth,偏见_Semantic_Breadth,分裂_Semantic_Breadth,创伤_Semantic_Breadth,恐怖主义_Semantic_Breadth,欺凌_Semantic_Breadth,精神病_Semantic_Breadth,阴谋_Semantic_Breadth
1979,0.7951952,0.77041084,0.7655134,0.75846493,0.7058803,0.7535516,0.6995946,0.7277007,1.2575528278571235,1.2980087423558158,1.3063128270995727,1.3184525180099222,1.4166708183079104,1.3270491322205469,1.42939922043068,1.374191320484451
1980,0.8073367,0.77876955,0.72679645,0.76441133,0.73569775,0.74604917,0.6458627,0.72035736,1.238640600398882,1.2840769089175876,1.3759010551500657,1.3081962033558072,1.3592538580697011,1.340394233974198,1.5483166967798714,1.388199881991704
1981,0.7913052,0.7325777,0.7516076,0.7491924,0.7491085,0.78215396,0.7156335,0.75263256,1.263734927761572,1.3650429506613746,1.3304814961407652,1.3347705846350368,1.334920120258228,1.2785206570217595,1.3973632926209474,1.3286695996754276
1982,0.80901235,0.7771319,0.7486713,0.75416625,0.7613438,0.78226864,0.71922165,0.76388454,1.2360750682882713,1.286782823584093,1.335699670876119,1.3259675913887905,1.3134670959081685,1.2783332279308062,1.3903919575268364,1.3090983544134702
1983,0.7979736,0.745831,0.73565054,0.75899804,0.7903923,0.7813239,0.7067549,0.75285673,1.2531743325533928,1.3407862946664613,1.359341081728915,1.3175264652375231,1.2651945442515269,1.279878917704929,1.4149176293582562,1.3282739706939524
1984,0.78088707,0.7382305,0.70335305,0.7594433,0.7665123,0.71942824,0.68173236,0.7468385,1.2805949052717742,1.3545904215211184,1.4217610967037635,1.3167540253210337,1.3046105495654643,1.3899926951136632,1.4668513096006135,1.338977552123242
1985,0.7972125,0.746848,0.70546794,0.7223476,0.7604773,0.7558884,0.67794174,0.74754465,1.2543707270112627,1.3389605611478983,1.417498860236429,1.3843750242388346,1.3149636342032551,1.3229466105616887,1.475053004776255,1.3377127439797325
1986,0.7838337,0.7286995,0.7303151,0.69765186,0.7629418,0.7562861,0.65602005,0.7312985,1.275780847747246,1.3723077793888847,1.3692719960916222,1.4333796738665363,1.310716006412168,1.3222509580620057,1.5243436647922668,1.3674306612689564
1987,0.78162485,0.747809,0.73860073,0.6871715,0.7480116,0.73071307,0.6817151,0.7216522,1.2793861343842208,1.3372398694643688,1.3539114682257365,1.4552407552374158,1.3368776829643003,1.3685262270836802,1.4668885026082683,1.3857090527503415
1988,0.747406,0.7493619,0.732583,0.6918968,0.7656672,0.73259777,0.6983057,0.7258191,1.3379608835898902,1.334468747966745,1.3650330660500054,1.4453022552696384,1.306050461459513,1.3650055231690372,1.432037519804746,1.3777537474879331
1989,0.7756359,0.740289,0.763187,0.70791686,0.7799231,0.76737404,0.6965672,0.72922665,1.2892647212854889,1.3508238494272298,1.3102948707345188,1.4125952670711166,1.2821777222024284,1.303145466973218,1.4356117140026516,1.371315765318312
1990,0.76431143,0.7600441,0.72653776,0.7394298,0.787479,0.78776544,0.6819698,0.74263996,1.3083671878180316,1.3157131313334105,1.376390945454453,1.3523934767059933,1.2698751599433986,1.2694133875422946,1.4663405454940346,1.3465475269296006
1991,0.79300284,0.77043754,0.7486026,0.7400771,0.77313364,0.8009324,0.68008816,0.7305328,1.2610295256148727,1.2979637541886198,1.3358221860989654,1.351210609359387,1.2934374525384646,1.2485448095080185,1.4703975973327224,1.3688638837130955
1992,0.7752412,0.74106634,0.744659,0.6686054,0.79381764,0.7375715,0.66477877,0.72807276,1.2899211302998856,1.349406862204949,1.3428965353843518,1.4956505273934446,1.2597351714402634,1.355800800297647,1.5042598329062038,1.3734890954867585
1993,0.7655316,0.74877226,0.74501204,0.7176388,0.7655331,0.7947941,0.683889,0.7206725,1.3062818055125052,1.3355195547571888,1.3422601779885923,1.393458677384956,1.3062792628248,1.2581875253479111,1.4622256553718735,1.3875928613290118
1994,0.7598475,0.7701362,0.75112814,0.7307716,0.75737095,0.7759253,0.65202266,0.73952276,1.3160535124927382,1.2984716588622898,1.331330768469586,1.3684166138335947,1.320356955327698,1.288783891307531,1.53368902905854,1.352223434696799
1995,0.7677496,0.7738619,0.74657285,0.7372515,0.7540988,0.788895,0.65227056,0.7333149,1.3025079923833338,1.2922202518198835,1.3394540092646838,1.3563892005095308,1.326086231407407,1.267595796807093,1.5331061498541023,1.3636706938204088
1996,0.7904486,0.7523572,0.7511065,0.6895119,0.75655085,0.78720844,0.70292604,0.6839764,1.2651043880542563,1.3291559116967622,1.33136911898257,1.4503013029808725,1.321788220849635,1.270311586906684,1.4226247763318716,1.4620387234405965
1997,0.78296673,0.7639734,0.72922206,0.70529026,0.7855906,0.78474313,0.69718397,0.7209981,1.2771934718036737,1.3089460712891676,1.3713243960675856,1.4178559660442362,1.2729276724327416,1.2743023309246946,1.4343416484807905,1.3869661908506052
1998,0.77299774,0.7536845,0.7623163,0.68506527,0.80535835,0.7649966,0.67860204,0.73692775,1.293664848192771,1.3268150963785066,1.311791467171037,1.4597149272701202,1.2416832825488424,1.3071953723526557,1.4736177337075198,1.356985136039709
1999,0.76700056,0.73557925,0.7386154,0.6881237,0.76431155,0.7823014,0.6659532,0.74413526,1.3037800196982716,1.3594728194829386,1.3538845908338586,1.4532270805903955,1.3083669837526573,1.2782796590282244,1.5016069771332108,1.343841708586587
2000,0.76625997,0.7515925,0.7629629,0.68662715,0.7941797,0.7964254,0.6823198,0.7208114,1.30504011875191,1.330508190961987,1.310679758035554,1.4563944938805655,1.259160902435312,1.25561037767289,1.4655883806902634,1.3873253989077672
2001,0.77557606,0.7431134,0.757252,0.71069264,0.78550154,0.77881736,0.6618203,0.73198676,1.289364200311297,1.3456896376093317,1.320564394887513,1.407078022088249,1.2730719794295706,1.2839980937347102,1.5109841921944986,1.3661449265921324
2002,0.7836715,0.7456996,0.7771213,0.70189595,0.7734831,,0.6901781,0.6924738,1.276044876164318,1.3410226058954198,1.2868003913504074,1.4247125899934272,1.2928530735361692,,1.4489013855540251,1.44409789716334
2003,0.77732027,0.77605695,0.7717325,0.74216783,0.77281415,,0.6321071,0.7060677,1.2864710262114043,1.288565234839277,1.2957857653545006,1.3474041301014896,1.2939721587854696,,1.5820104428129491,1.4162948205489687
2004,0.7081521,0.7027935,0.7272032,0.61990905,0.70473135,0.7844228,0.6343282,0.6804988,1.4121259801826826,1.4228931114608718,1.3751314808599195,1.6131398680121087,1.4189804481440664,1.2748226862782837,1.5764710149469177,1.469510352000876
2005,0.7662665,0.7321907,0.7860572,0.6968259,0.7646594,0.77872217,0.6846612,0.70502293,1.3050289522588954,1.3657643582504309,1.2721720923295237,1.4350786460360836,1.3077717919664855,1.2841550457374362,1.4605763931166011,1.41839358110136
