Year,主权_Mean_Cosine_Similarity,偏见_Mean_Cosine_Similarity,分裂_Mean_Cosine_Similarity,创伤_Mean_Cosine_Similarity,恐怖主义_Mean_Cosine_Similarity,欺凌_Mean_Cosine_Similarity,精神病_Mean_Cosine_Similarity,阴谋_Mean_Cosine_Similarity,主权_Semantic_Breadth,偏见_Semantic_Breadth,分裂_Semantic_Breadth,创伤_Semantic_Breadth,恐怖主义_Semantic_Breadth,欺凌_Semantic_Breadth,精神病_Semantic_Breadth,阴谋_Semantic_Breadth
2009,0.68146163,0.6750007,0.6825306,0.61806214,0.67809236,0.67117715,0.62255985,0.6673716,1.467434045693403,1.4814798854850306,1.4651358143415536,1.6179602949535372,1.474725359341562,1.4899196162438488,1.6062712802833097,1.4984156403391482
2010,0.6934227,0.6929018,0.67000777,0.6203981,0.71453786,0.69502395,0.609867,0.6284935,1.4421218628429713,1.4432059697738393,1.4925200151411837,1.6118682395141766,1.3995059708260524,1.438799331113144,1.6397018335846725,1.59110638273255
2011,0.66289014,0.67419237,0.6689892,0.6380332,0.67831755,0.63072056,0.6491388,0.6748955,1.508545602547725,1.4832561832562097,1.4947924833852706,1.567316532113227,1.474235783302344,1.5854882020765029,1.5405025663081542,1.4817108174360063
2012,0.6940988,0.69229627,0.67475355,0.6062153,0.6972864,0.657064,0.6261475,0.6371918,1.4407171462197013,1.444468283752356,1.4820225916095828,1.6495789581839035,1.4341308840217035,1.5219217132533935,1.5970677615599107,1.5693862400919565
2013,0.6635801,0.6716804,0.6814002,0.6168358,0.6936361,0.73166806,0.61228055,0.66253877,1.5069770332902273,1.4888033261729356,1.4675663869080453,1.6211770519578768,1.4416780961672926,1.366740003322104,1.6332382335008997,1.5093456413696265
2014,0.6868259,0.6892793,0.658304,0.65311915,0.69169027,0.6773183,0.6743483,0.6543148,1.4559731098411128,1.450790665111982,1.5190550814938972,1.5311142000092903,1.4457338045127994,1.4764107760670884,1.4829132182992155,1.5283163021069943
2015,0.6858662,0.66695195,0.6511619,0.6501926,0.66146326,0.65896845,0.6702444,0.6425719,1.4580103720151127,1.4993583772498689,1.5357163648852452,1.538005772053923,1.5117997619646637,1.517523338280424,1.4919930794893834,1.556246015979863
2016,0.7018903,0.67210454,0.6624867,0.6307314,0.6886302,0.70126104,0.60783255,0.6462411,1.4247240837431794,1.4878637834211876,1.5094643283541536,1.5854609330237612,1.452158162976494,1.4260024982133763,1.6451899431030683,1.5474100238818451
2017,0.6990357,0.69865495,0.64256895,0.63866323,0.7020235,0.6906808,0.6712811,0.65286404,1.4305420940352953,1.4313217139295915,1.5562532338427522,1.5657704238855636,1.4244537272881643,1.447846816206252,1.4896888963711266,1.5317124858295366
2018,0.6978746,0.686032,0.6888583,0.63599735,0.69050133,0.6571199,0.5953499,0.68084115,1.4329221781332415,1.4576579577568742,1.451677424244994,1.5723335830928284,1.4482231289745344,1.521792224927374,1.6796844792824894,1.4687713912194742
2019,0.7184645,0.6737508,0.68515575,0.6118975,0.6862801,0.6379751,0.6346389,0.6548046,1.3918572298241372,1.4842282541508889,1.4595221611889546,1.634260564817415,1.4571310477824613,1.567459302359259,1.575699175222217,1.527173173946945
2020,0.7169065,0.7126263,0.7064492,0.5796332,0.7047521,0.669897,0.6756403,0.61848766,1.394882061774929,1.4032600681589025,1.4155299276061568,1.7252290601052112,1.4189386844035807,1.4927667542159195,1.480077523763465,1.6168471433674994
2021,0.694315,0.7030124,0.6852216,0.613597,0.68554556,0.6465746,,0.6551328,1.440268432292674,1.4224500027173472,1.4593818727046042,1.6297342383259172,1.4586922488507197,1.5466119061679493,,1.5264081495698782
2022,0.7795784,0.6781903,0.71272355,0.6186865,0.71206826,0.65760416,,0.7041185,1.2827446421424014,1.4745124095360007,1.4030685467559862,1.6163275010965972,1.4043597455092165,1.520671650185307,,1.4202155090243516
2023,0.7552947,0.6694581,0.6794769,0.6142224,0.7068038,0.64143896,,,1.3239865521251932,1.4937454831853183,1.4717203414712154,1.6280747625750829,1.414819787151507,1.558994792576541,,
