Year,主权_Mean_Cosine_Similarity,偏见_Mean_Cosine_Similarity,分裂_Mean_Cosine_Similarity,创伤_Mean_Cosine_Similarity,恐怖主义_Mean_Cosine_Similarity,欺凌_Mean_Cosine_Similarity,精神病_Mean_Cosine_Similarity,阴谋_Mean_Cosine_Similarity,主权_Semantic_Breadth,偏见_Semantic_Breadth,分裂_Semantic_Breadth,创伤_Semantic_Breadth,恐怖主义_Semantic_Breadth,欺凌_Semantic_Breadth,精神病_Semantic_Breadth,阴谋_Semantic_Breadth
1979,0.7614132,0.7254578,0.7096486,0.7045173,0.67053777,0.7137697,0.6354653,0.69961774,1.313347310252056,1.378439955034696,1.4091481151238274,1.419411550360373,1.491340301839409,1.4010121696177424,1.5736499889929398,1.4293519701323214
1980,0.7614258,0.72266036,0.68588996,0.70159847,0.68848723,0.69375783,0.6147863,0.6840948,1.313325617504416,1.38377590855468,1.4579598175909534,1.4253166864740403,1.4524597609242362,1.4414251685557369,1.626581393028758,1.4617857342631997
1981,0.74628407,0.7042076,0.68338686,0.67380786,0.6951253,0.71784586,0.6541235,0.6838197,1.3399723287336225,1.4200357979500524,1.4633000064804071,1.4841026058372595,1.4385895984031236,1.393056726661909,1.5287633341355054,1.4623737567215636
1982,0.7846457,0.71737844,0.68881774,0.7120167,0.71507794,0.7327218,0.66904485,0.71253705,1.2744606002505283,1.3939643954985923,1.451762843310624,1.404461436950564,1.39844896443841,1.364774451087413,1.4946681027839472,1.4034357927816965
1983,0.7598931,0.7090635,0.7072152,0.71589345,0.7258731,0.7242534,0.65987027,0.71080416,1.3159745424131402,1.410310983143987,1.4139967781145075,1.3968559198761037,1.3776512485907113,1.380732182718792,1.5154493998890413,1.4068572612128063
1984,0.74194026,0.71284074,0.67491436,0.6997453,0.7046596,0.6626881,0.64574987,0.7065656,1.3478174106492995,1.4028378985947805,1.4816694668213464,1.4290914189348385,1.419124960054054,1.5090055721047042,1.5485872334808797,1.4152967166753667
1985,0.7398419,0.7039398,0.66256654,0.6776828,0.73086333,0.7066585,0.6397875,0.6791558,1.3516401668738909,1.4205760299403478,1.5092823673792657,1.4756165789373463,1.3682448621953682,1.4151107284373623,1.5630189830250143,1.4724161390949757
1986,0.73166317,0.70913476,0.6713762,0.637511,0.72540873,0.70459074,0.5992976,0.68313956,1.3667491332777908,1.4101692088806317,1.4894778185454602,1.568600348178607,1.3785331698648655,1.4192636183303526,1.6686201116012709,1.4638297278290715
1987,0.74074996,0.72211564,0.6643958,0.6399055,0.7193179,0.6719512,0.6357628,0.6667985,1.3499832068982554,1.3848197578391903,1.5051268930245978,1.562730716843304,1.3902058906782082,1.4882033659556464,1.572913645086923,1.4997034957113695
1988,0.71481055,0.71389747,0.6922108,0.6380732,0.70347583,0.66757095,0.65905774,0.6842843,1.3989720768701783,1.4007613791924198,1.444646644341823,1.5672182920053372,1.4215129407103626,1.4979681217344814,1.5173177474058877,1.4613808281359182
