Year,主权_Mean_Cosine_Similarity,偏见_Mean_Cosine_Similarity,分裂_Mean_Cosine_Similarity,创伤_Mean_Cosine_Similarity,恐怖主义_Mean_Cosine_Similarity,欺凌_Mean_Cosine_Similarity,精神病_Mean_Cosine_Similarity,阴谋_Mean_Cosine_Similarity,主权_Semantic_Breadth,偏见_Semantic_Breadth,分裂_Semantic_Breadth,创伤_Semantic_Breadth,恐怖主义_Semantic_Breadth,欺凌_Semantic_Breadth,精神病_Semantic_Breadth,阴谋_Semantic_Breadth
1979,0.7833559,0.71922994,0.68349093,0.6962698,0.67053777,0.7137697,0.6354653,0.6791183,1.276558982436488,1.3903759411456809,1.463077201465936,1.4362248446663686,1.491340301839409,1.4010121696177424,1.5736499889929398,1.4724975543532162
1980,0.78691584,0.7256286,0.6904827,0.737535,0.68848723,0.69375783,0.6060571,0.6671654,1.2707839273239416,1.378115443795595,1.448262258730012,1.3558678573991594,1.4524597609242362,1.4414251685557369,1.650009525026232,1.49887869200329
1981,0.76468986,0.67392516,0.6653197,0.7048188,0.7043584,0.71784586,0.6541235,0.68414694,1.307719702772553,1.4838442861807648,1.5030368532688685,1.41880440903629,1.4197317751039102,1.393056726661909,1.5287633341355054,1.4616742990400573
1982,0.75833076,0.7368529,0.686962,0.71838665,0.71507794,0.7327218,0.66904485,0.7036362,1.3186857893687327,1.3571230042208835,1.4556845759463304,1.3920080500953824,1.39844896443841,1.364774451087413,1.4946681027839472,1.421188902349222
1983,0.733391,0.7128762,0.6837171,0.7095293,0.7258731,0.7242534,0.65987027,0.7232985,1.363529164982629,1.402768109037416,1.4625932873960987,1.4093851053845596,1.3776512485907113,1.380732182718792,1.5154493998890413,1.3825550775508892
1984,0.73609465,0.7189409,0.67972904,0.6963966,0.70427436,0.6626881,0.64574987,0.70233494,1.3585209389860529,1.3909348890512192,1.471174445440492,1.4359633797676674,1.4199011947006723,1.5090055721047042,1.5485872334808797,1.423822086058783
1985,0.74484825,0.69984955,0.67668015,0.6618536,0.7163657,0.7066585,0.6397875,0.6853588,1.3425553435847537,1.428878543651094,1.477803070588081,1.5109081263152282,1.3959350747531625,1.4151107284373623,1.5630189830250143,1.4590897022049911
1986,0.7467419,0.68535835,0.67530024,0.63403517,0.71942455,0.70459074,0.5992976,0.65522635,1.339150799193822,1.4590907173647127,1.480822810361972,1.5771995737658222,1.3899998351276115,1.4192636183303526,1.6686201116012709,1.5261901482724172
1987,0.71693784,0.7254154,0.65532094,0.65110254,0.7158495,0.6719512,0.6357628,0.6799675,1.3948210628986617,1.378520483751999,1.525969849727058,1.5358563884285237,1.396941638949399,1.4882033659556464,1.572913645086923,1.4706584751947809
1988,0.7115685,0.71268797,0.6643253,0.6424913,0.7012089,0.66757095,0.65905774,0.6414235,1.405346126841556,1.4031386009106024,1.5052866490231196,1.5564413549595215,1.4261085605108257,1.4979681217344814,1.5173177474058877,1.5590323140296884
1989,0.73629946,0.70892054,0.70793754,0.65518486,0.72596484,0.69013846,0.63846844,0.68232006,1.358143066634124,1.4105953288094306,1.4125539972692265,1.526286783201655,1.3774771711776403,1.4489846010770555,1.56624811900009,1.465587868579422
1990,0.7099204,0.6745776,0.67174536,0.68751353,0.74513423,0.7412225,0.62753886,0.6804182,1.4086086145252823,1.4824091537962245,1.4886593338767813,1.4545168291161097,1.3420400698232613,1.3491225629540875,1.5935268140179544,1.4696843937855495
1991,0.7407383,0.7119789,0.70274496,0.6889411,0.74037224,0.7491131,0.62762344,0.7134741,1.3500044980795052,1.404535980840223,1.4229913493553576,1.451502848895628,1.3506719258762208,1.3349119416627837,1.5933120691859104,1.401592583659848
1992,0.7494507,0.687782,0.6938653,0.6112148,0.73595965,0.68288267,0.6088497,0.67352676,1.3343106116133236,1.4539490931112542,1.441201917889744,1.6360859928286977,1.358770146219182,1.4643804110546772,1.6424414646077854,1.484721994098357
1993,0.7285855,0.7005476,0.6926924,0.6644684,0.7010782,0.75249,0.62672925,0.6863849,1.3725225456648087,1.4274548001155083,1.4436422305306136,1.504962445942879,1.4263744522680395,1.3289213427627948,1.5955853346130568,1.4569084725557304
1994,0.72473705,0.7215584,0.7194209,0.6747146,0.7054018,0.7214347,0.6093735,0.6733051,1.379810791450333,1.385889223964068,1.3900068600516329,1.482108084103361,1.4176318105148278,1.3861268148014,1.6410296538662394,1.4852108034703753
1995,0.7516191,0.7111493,0.7096547,0.6771481,0.6932643,0.74322355,0.5957815,0.6652083,1.330461132827431,1.4061745328701742,1.4091360428287178,1.4767818066908085,1.4424513016672191,1.3454901997895297,1.6784676788832635,1.5032885638013096
1996,0.748426,0.7067185,0.7065051,0.64867043,0.7114652,0.7482745,0.6599132,0.62117606,1.336137404476803,1.4149905425331302,1.4154179098974968,1.541614888112379,1.4055501635542695,1.336407953408816,1.515350847481815,1.6098495385307734
1997,0.7238982,0.71503836,0.70374584,0.65256464,0.7168543,0.74033123,0.63602877,0.674562,1.3814097592127654,1.3985263688055862,1.4209675430358666,1.532415229583481,1.3949836610994146,1.3507467415073404,1.572255930019065,1.482443472243134
1998,0.7375727,0.69095474,0.6650211,0.6338358,0.7315912,0.71600914,0.6356726,0.6879248,1.3557984994363774,1.4472727881281855,1.503711638122924,1.577695693059996,1.3668835358850988,1.3966302161722983,1.5731367917517949,1.453647254251909
