Year,主权_Mean_Cosine_Similarity,偏见_Mean_Cosine_Similarity,分裂_Mean_Cosine_Similarity,创伤_Mean_Cosine_Similarity,恐怖主义_Mean_Cosine_Similarity,欺凌_Mean_Cosine_Similarity,精神病_Mean_Cosine_Similarity,阴谋_Mean_Cosine_Similarity,主权_Semantic_Breadth,偏见_Semantic_Breadth,分裂_Semantic_Breadth,创伤_Semantic_Breadth,恐怖主义_Semantic_Breadth,欺凌_Semantic_Breadth,精神病_Semantic_Breadth,阴谋_Semantic_Breadth
1992,0.7459007,0.67289555,0.6949584,0.6287825,0.74077916,0.68288267,0.6088497,0.6605316,1.3406610459834345,1.4861147453246497,1.4389350731041135,1.5903750229874816,1.3499299818831545,1.4643804110546772,1.6424414646077854,1.5139321564633297
1993,0.7423674,0.7032365,0.68067646,0.664924,0.7010782,0.75249,0.62672925,0.6857201,1.347041933356446,1.42199668411289,1.4691267560641743,1.503931218599778,1.4263744522680395,1.3289213427627948,1.5955853346130568,1.4583209975527782
1994,0.73642045,0.70044076,0.69818556,0.6748348,0.7054018,0.7214347,0.6093735,0.67078596,1.3579199171838965,1.427672475370265,1.432283984185917,1.4818441758055596,1.4176318105148278,1.3861268148014,1.6410296538662394,1.490788499403897
1995,0.74807894,0.68710995,0.70609754,0.6632479,0.6864513,0.7399017,0.5957815,0.65922874,1.3367573172517635,1.4553711586746187,1.416234923310984,1.5077319131341198,1.456767547627619,1.3515308465604077,1.6784676788832635,1.516924151061892
1996,0.76882786,0.7070953,0.7103033,0.65994525,0.70288783,0.7482745,0.6599132,0.6617522,1.3006812809045436,1.4142364751311445,1.4078492817602413,1.5152772153000835,1.42270210534644,1.336407953408816,1.515350847481815,1.5111396135596395
1997,0.7209523,0.7150488,0.696454,0.647629,0.7117695,0.74033123,0.63602877,0.6782471,1.387054369979361,1.3985059677266622,1.4358450327479195,1.5440938640890929,1.4049491726800738,1.3507467415073404,1.572255930019065,1.4743889190514046
1998,0.73279953,0.6975798,0.68648994,0.6310896,0.73098046,0.71600914,0.6356726,0.6874349,1.3646296961462578,1.433527746141799,1.4566855858836074,1.584560981578358,1.3680256318240889,1.3966302161722983,1.5731367917517949,1.4546831750026272
1999,0.74207586,0.6926175,0.71499145,0.62305903,0.70202225,0.7317135,0.60677814,0.67817044,1.3475711220760664,1.4437983947426691,1.398618122729682,1.604984351197471,1.4244562670726446,1.3666551673717622,1.6480488107718156,1.4745555648133402
2000,0.7410513,0.70523614,0.72302526,0.6315593,0.72285587,0.7456501,0.6219881,0.68150395,1.349434213335105,1.4179647747162143,1.3830775383169045,1.583382558780091,1.3834016532166664,1.341111579094788,1.6077477552241546,1.46734292255578
2001,0.7195793,0.6804629,0.7177906,0.6438389,0.74814284,0.72621614,0.6098604,0.66567564,1.389700938584823,1.469587841846459,1.3931639602581785,1.553183610471713,1.3366431496347044,1.3770005215906092,1.6397194617543804,1.5022331293968652
2002,0.75783384,0.6879522,0.72302115,0.6411645,0.7138224,,0.6260153,0.63730365,1.3195504730012768,1.4535893195613938,1.3830854055989794,1.559662190647818,1.4009086375004978,,1.5974050333654073,1.5691107361538306
2003,0.7189732,0.72609174,0.6889787,0.6595194,0.71710587,,0.5983222,0.65356094,1.3908723899923805,1.3772364309439378,1.4514237386436228,1.5162556838521526,1.3944942415618269,,1.6713402557694468,1.5300792079623289
2004,0.67107266,0.6262844,0.6398012,0.6000492,0.65725267,0.7238399,0.5726804,0.6239485,1.4901515987903078,1.596718627005259,1.5629854921002568,1.6665300176663616,1.5214848819293236,1.381521008944486,1.746174613339761,1.6026963392372593
2005,0.73763764,0.68274665,0.7605252,0.6616732,0.7235067,0.7447551,0.6317707,0.6705952,1.355679194046692,1.464672147090755,1.3148807758550964,1.5113201166666097,1.38215722826712,1.342723284996611,1.5828528401686406,1.491212518735466
2006,0.7238837,0.6903531,0.7464904,0.65353394,0.71688986,0.702741,0.61469173,0.63621944,1.3814373993443918,1.4485341001189498,1.3396019220968074,1.5301424235349057,1.3949144188577165,1.4229993151845652,1.6268317014479847,1.5717847241954763
2007,0.7022975,0.67375404,0.704314,0.6323269,0.701511,0.78028286,0.639842,0.64334244,1.423897974275111,1.4842211637110163,1.419821286094241,1.5814604731877702,1.4254943454221378,1.281586534355656,1.562885901482538,1.5543821533247573
