Year,Target Concept,Sentence With Concepts,Context Words
1979,偏见,1,"['但', '不能', '认为', '产生', '各种', '的', '认识', '原因', '和', '社会']"
1979,偏见,2,"['当然', '这种', '是', '在', '过去', '若干年', '的', '中', '形成', '的', '要', '改变', '必须', '改变', '造成', '这种', '必须', '改变', '造成', '这种', '的', '某些', '政策', '制度', '做法']"
1979,偏见,3,"['决不能', '不顾', '客观事实', '带', '着', '吹冷风', '夸大', '前进', '中', '的']"
1979,偏见,4,"['这种', '不', '受', '任何', '权威', '迷信', '的', '束缚', '进行', '独立思考']"
1979,偏见,5,"['的', '不少', '材料', '就', '有']"
1979,偏见,6,"['继续', '解放思想', '落实', '党的政策', '扫除', '理直气壮', '地', '恢复', '和', '完善']"
1979,偏见,7,"['英联邦', '关于', '种族主义', '和', '种族', '的', '卢萨卡', '宣言']"
1979,偏见,8,"['英联邦', '关于', '种族主义', '和', '种族', '的', '卢萨卡', '宣言']"
1979,偏见,9,"['处分', '联系', '起来', '的', '社会']"
1979,偏见,10,"['说', '古巴', '是', '个', '有', '的', '国家', '因为', '它', '自己']"
1979,偏见,11,"['十多年', '来', '形成', '的', '许多']"
1979,偏见,12,"['那种', '科学态度', '即', '不', '抱', '不', '盲目', '否定', '祖国', '古老']"
1979,偏见,13,"['用词', '指出', '它', '是', '有', '的']"
1979,偏见,14,"['红日', '就是', '怀着', '阶级', '的', '对', '社会主义', '制度', '恶毒攻击']"
1979,偏见,15,"['幸福', '的', '工人阶级', '将', '毫无', '地', '实行', '社会舆论', '所', '提出']"
1979,偏见,16,"['从', '各种', '剥削阶级', '的', '思想', '中', '解放出来', '使', '文化', '工作']"
1979,偏见,17,"['应该', '提供', '不', '受', '任何', '影响', '的', '客观', '材料', '因为', '使', '数字', '适合', '于', '某种', '的', '企图', '是', '一种', '带有']"
1979,偏见,18,"['幼稚', '的', '青年', '或是', '带有', '的', '人们', '所', '忽视', '的']"
1979,偏见,19,"['平日', '对于', '贵国', '人', '之', '至此', '逐渐', '消灭', '而', '美国']"
1979,偏见,20,"['中国', '文明', '的', '无知', '和']"
1979,偏见,21,"['无产阶级', '虽然', '不', '受', '阶级', '的', '限制', '仍然', '不能不', '受']"
1979,偏见,22,"['的', '宣言', '草案', '是', '有', '的', '宣言', '实质', '上', '是']"
1979,偏见,23,"['品质', '即', '不同', '一切', '迷信', '相', '妥协', '的', '彻底', '唯物主义']"
1979,偏见,24,"['摆脱', '资产阶级', '对', '群众运动', '的']"
1979,偏见,25,"['出身', '低贱', '非亲非故', '十全十美', '等', '在', '更', '大', '范围', '内']"
1979,偏见,26,"['斗争', '而', '资产阶级', '出于', '阶级', '对于', '这个', '真理', '总是', '视而不见']"
1979,偏见,27,"['至于', '那些', '怀着', '阶级', '的', '对', '社会主义', '制度', '恶意', '攻击']"
1979,偏见,28,"['继续', '破除', '闭关自守', '夜郎自大', '的', '积极', '展开', '国际', '间', '的']"
1979,偏见,29,"['至于', '那些', '怀着', '阶级', '的', '对', '社会主义', '制度', '恶意', '攻击']"
1979,偏见,30,"['统治', '下', '形成', '的', '种种', '曾经', '仔细分析', '过', '阻碍', '人们']"
1979,偏见,31,"['会议', '谴责', '种族主义', '和', '种族', '的', '宣言', '说', '一切', '旨在']"
1979,偏见,32,"['宁', '左', '勿', '右', '的', '之中', '往往', '用', '左', '的']"
