Year,主权_Mean_Cosine_Similarity,偏见_Mean_Cosine_Similarity,分裂_Mean_Cosine_Similarity,创伤_Mean_Cosine_Similarity,恐怖主义_Mean_Cosine_Similarity,欺凌_Mean_Cosine_Similarity,精神病_Mean_Cosine_Similarity,阴谋_Mean_Cosine_Similarity,主权_Semantic_Breadth,偏见_Semantic_Breadth,分裂_Semantic_Breadth,创伤_Semantic_Breadth,恐怖主义_Semantic_Breadth,欺凌_Semantic_Breadth,精神病_Semantic_Breadth,阴谋_Semantic_Breadth
1979,0.74018306,0.72160965,0.70932466,0.6986403,0.67053777,0.7137697,0.6354653,0.6848513,1.3510171473169523,1.3857907764532753,1.4097916783783664,1.4313517538546907,1.491340301839409,1.4010121696177424,1.5736499889929398,1.4601710128323158
1980,0.7721652,0.7239375,0.68935555,0.71854186,0.68848723,0.69375783,0.60220397,0.6862212,1.2950596930152896,1.3813346928317416,1.4506302253078065,1.3917073657924277,1.4524597609242362,1.4414251685557369,1.660566947096327,1.4572560942825692
1981,0.7466037,0.69302076,0.7039573,0.6832873,0.7098985,0.71784586,0.6541235,0.67924005,1.339398617204692,1.4429582146114044,1.4205406672263972,1.4635131767265583,1.4086521378457983,1.393056726661909,1.5287633341355054,1.47223356903802
1982,0.7586594,0.7290072,0.6963675,0.71295,0.71507794,0.7327218,0.66904485,0.71590483,1.3181145194765669,1.3717285937015435,1.4360233595375478,1.4026229220931878,1.39844896443841,1.364774451087413,1.4946681027839472,1.3968337067444627
1983,0.74134636,0.7141859,0.69430673,0.7189688,0.7258731,0.7242534,0.65987027,0.71166354,1.3488971619253936,1.400195676015734,1.440285618774002,1.390880922743143,1.3776512485907113,1.380732182718792,1.5154493998890413,1.405158390057801
1984,0.73910874,0.7343621,0.67109495,0.69471127,0.70717156,0.6626881,0.64574987,0.68900174,1.3529808864979214,1.3617260005882854,1.490102099589621,1.4394469272875454,1.41408401794617,1.5090055721047042,1.5485872334808797,1.451375146621433
1985,0.7662021,0.69565916,0.6793579,0.68257046,0.71346396,0.7066585,0.6397875,0.6847368,1.3051386967202288,1.4374855627824468,1.4719782019829557,1.465050221662729,1.401612489420372,1.4151107284373623,1.5630189830250143,1.4604151801487764
1986,0.7392877,0.6795471,0.6458593,0.6234972,0.71233445,0.70459074,0.5992976,0.6757462,1.3526534184071533,1.4715684049024866,1.548324841512623,1.6038564713680843,1.4038349462124011,1.4192636183303526,1.6686201116012709,1.4798455342352657
1987,0.72264004,0.7069081,0.6684722,0.63606775,0.70626014,0.6719512,0.6357628,0.69769484,1.3838148290383414,1.4146110228120692,1.4959485878951435,1.5721595742507624,1.4159088651531482,1.4882033659556464,1.572913645086923,1.4332913839511534
1988,0.7016174,0.7125464,0.6814723,0.6437156,0.693233,0.66757095,0.65905774,0.66394836,1.4252781813762707,1.4034173613466678,1.467411071328362,1.5534810230897809,1.4425164137115107,1.4979681217344814,1.5173177474058877,1.50614123718883
1989,0.7261029,0.70396185,0.69731146,0.6473906,0.7166974,0.69013846,0.63131744,0.68680644,1.3772152896264442,1.4205315261309408,1.4340793977576611,1.5446625171754833,1.3952890120554513,1.4489846010770555,1.583989197629211,1.4560143022034766
1990,0.7297577,0.6773118,0.71689963,0.67835003,0.74513423,0.7412225,0.62753886,0.7049648,1.3703177974113685,1.4764249380863448,1.3948953987418915,1.4741651857400495,1.3420400698232613,1.3491225629540875,1.5935268140179544,1.4185105078932747
1991,0.7544779,0.7164451,0.6960027,0.674402,0.74037224,0.7491131,0.6263372,0.6903732,1.3254198379385622,1.3957803831861586,1.4367759905208433,1.4827951313826009,1.3506719258762208,1.3349119416627837,1.596584151377487,1.4484919542690982
1992,0.7303405,0.6765036,0.6923362,0.6215423,0.7391784,0.68288267,0.6088497,0.6703125,1.369224390928648,1.4781887368173332,1.4443849644017972,1.608901019769463,1.352853349262774,1.4643804110546772,1.6424414646077854,1.4918414387792684
1993,0.73637414,0.69914937,0.70342064,0.66646755,0.7010782,0.75249,0.62672925,0.68214,1.3580053208969698,1.430309519871643,1.421624479724508,1.5004481521660389,1.4263744522680395,1.3289213427627948,1.5955853346130568,1.4659747422540783
1994,0.73979867,0.70879763,0.6906121,0.68085974,0.7054018,0.7214347,0.6093735,0.6719864,1.3517191193321303,1.4108399245823813,1.447990894268077,1.468731273961123,1.4176318105148278,1.3861268148014,1.6410296538662394,1.4881253525238156
1995,0.7445,0.71449316,0.70366126,0.6770814,0.6985037,0.7407049,0.5957815,0.65906787,1.343183378077515,1.399593533305426,1.421138341127597,1.4769272807765736,1.431631698650058,1.3500653337266717,1.6784676788832635,1.5172944195177784
