Year,主权_Mean_Cosine_Similarity,偏见_Mean_Cosine_Similarity,分裂_Mean_Cosine_Similarity,创伤_Mean_Cosine_Similarity,恐怖主义_Mean_Cosine_Similarity,欺凌_Mean_Cosine_Similarity,精神病_Mean_Cosine_Similarity,阴谋_Mean_Cosine_Similarity,主权_Semantic_Breadth,偏见_Semantic_Breadth,分裂_Semantic_Breadth,创伤_Semantic_Breadth,恐怖主义_Semantic_Breadth,欺凌_Semantic_Breadth,精神病_Semantic_Breadth,阴谋_Semantic_Breadth
1979,0.7695295,0.7164745,0.7114563,0.685939,0.67053777,0.7137697,0.6354653,0.6754345,1.2994953047361295,1.3957231374174357,1.4055677090035603,1.4578555522448575,1.491340301839409,1.4010121696177424,1.5736499889929398,1.48052839454881
1980,0.7734024,0.72366184,0.6970936,0.7137496,0.68848723,0.69375783,0.6096227,0.6702543,1.29298798300402,1.3818608979748097,1.4345275747758286,1.4010515977352644,1.4524597609242362,1.4414251685557369,1.6403588191054708,1.491971054515691
1981,0.7503926,0.68441087,0.68815327,0.6806955,0.7023827,0.71784586,0.6541235,0.6780637,1.3326357148922288,1.4611106335732025,1.453164648182255,1.4690857189141149,1.423725304068406,1.393056726661909,1.5287633341355054,1.474787713559952
1982,0.75742847,0.7259769,0.68644226,0.72436917,0.71507794,0.7327218,0.66904485,0.6970726,1.3202566885284888,1.3774543260761958,1.4567867745573997,1.3805115454766428,1.39844896443841,1.364774451087413,1.4946681027839472,1.4345707518928277
1983,0.75002605,0.71774507,0.7130197,0.7124919,0.7258731,0.7242534,0.65987027,0.70909274,1.3332870287552223,1.393252350735324,1.40248573749637,1.403524669617123,1.3776512485907113,1.380732182718792,1.5154493998890413,1.4102527763810204
1984,0.74355197,0.70761627,0.66844505,0.69175166,0.70414877,0.6626881,0.64574987,0.71472913,1.3448959063809949,1.4131953192392983,1.4960092814334682,1.4456054960046674,1.4201544382196334,1.5090055721047042,1.5485872334808797,1.3991314438588744
1985,0.75840694,0.71432436,0.67546564,0.6783403,0.725487,0.7066585,0.6397875,0.67419976,1.3185533399712055,1.399924268051047,1.4804601977351202,1.474186299531609,1.3783844625199604,1.4151107284373623,1.5630189830250143,1.4832399229259154
1986,0.7630283,0.6660106,0.65188617,0.62064916,0.7263015,0.70459074,0.5992976,0.69013643,1.3105673393825763,1.501477563057308,1.5340101592462536,1.6112162331522897,1.3768386985746863,1.4192636183303526,1.6686201116012709,1.4489888559621535
1987,0.7485134,0.71649694,0.6628368,0.63024855,0.7069473,0.6719512,0.6357628,0.68835527,1.3359814256618363,1.395679364409628,1.5086670126925308,1.5866756145558047,1.4145325433569678,1.4882033659556464,1.572913645086923,1.4527382121860628
1988,0.72649765,0.7174305,0.67822,0.64318705,0.6976607,0.66757095,0.65905774,0.67229813,1.3764669435591004,1.3938632919940257,1.4744478757264816,1.5547576807395276,1.4333615496679826,1.4979681217344814,1.5173177474058877,1.487435336139479
1989,0.7450845,0.71025133,0.72477615,0.65414643,0.7237182,0.69013846,0.6387958,0.70240325,1.3421296075563396,1.4079523063031008,1.3797363526118926,1.5287097043433129,1.3817532350786037,1.4489846010770555,1.5654455005334875,1.4236836229952368
1990,0.7300756,0.6863617,0.6839832,0.68515164,0.74513423,0.7412225,0.62753886,0.68254316,1.3697211673201817,1.4569578153747236,1.4620241990342069,1.459530922179043,1.3420400698232613,1.3491225629540875,1.5935268140179544,1.4651088176635862
1991,0.74730724,0.71691227,0.7063541,0.68714714,0.74037224,0.7491131,0.6260739,0.6990462,1.33813770988141,1.3948708125315104,1.4157205656564975,1.4552923836197444,1.3506719258762208,1.3349119416627837,1.5972555396025638,1.4305206262354464
1992,0.7464377,0.6953042,0.6993144,0.6181452,0.7388189,0.68288267,0.6088497,0.6794667,1.3396964836394558,1.4382193843965363,1.4299719523864762,1.6177428145064834,1.35351169521668,1.4643804110546772,1.6424414646077854,1.4717424181284189
1993,0.7282067,0.6978224,0.6967274,0.6626157,0.7010782,0.75249,0.62672925,0.6713984,1.373236483633306,1.4330293947042745,1.435281585156007,1.509170360984549,1.4263744522680395,1.3289213427627948,1.5955853346130568,1.4894286285501424
1994,0.71098524,0.7188565,0.693425,0.68811435,0.7054018,0.7214347,0.6093735,0.6722739,1.4064989525377058,1.3910981972339085,1.442117028391813,1.453246843579312,1.4176318105148278,1.3861268148014,1.6410296538662394,1.4874890104375575
1995,0.7595748,0.7029678,0.70678574,0.6802231,0.6905381,0.74397933,0.5957815,0.6597942,1.3165260857453378,1.4225402186547675,1.414855939463802,1.4701058949812702,1.4481460007922102,1.3441233555591128,1.6784676788832635,1.5156240881484366
1996,0.73799807,0.69077843,0.7229686,0.6578606,0.7078157,0.7482745,0.6599132,0.6417027,1.355017096805223,1.4476421821813996,1.3831859778719475,1.520078926751296,1.4127971313606529,1.336407953408816,1.515350847481815,1.5583540196275585
1997,0.7248056,0.71588576,0.68098325,0.64214784,0.72877145,0.74033123,0.63602877,0.6756265,1.3796803018366444,1.3968709228621123,1.4684649098122775,1.557273791420448,1.3721723080103996,1.3507467415073404,1.572255930019065,1.4801076864389404
1998,0.74580127,0.69289637,0.7039016,0.63083565,0.7087128,0.71600914,0.6356726,0.6882961,1.3408397655171014,1.443217267252491,1.4206531363835702,1.5851989282352636,1.4110087712363464,1.3966302161722983,1.5731367917517949,1.4528631349017622
1999,0.743293,0.7048575,0.6985463,0.63606346,0.6849457,0.7327441,0.61392975,0.66548043,1.3453645023205776,1.4187264233950447,1.4315443568253077,1.572170181646712,1.4599697410655996,1.3647329308085978,1.6288508618225652,1.5026737790697622
2000,0.7422667,0.69599134,0.68901634,0.63928455,0.743019,0.7456501,0.6219881,0.6707621,1.347224630132298,1.4367994921895106,1.451344385911976,1.5642486561126072,1.3458606313759498,1.341111579094788,1.6077477552241546,1.4908414886327577
2001,0.74009824,0.6900928,0.7029183,0.6359092,0.7347183,0.72621614,0.6098604,0.6700873,1.351171977809398,1.449080467196115,1.4226404586037902,1.5725515536631816,1.361065824861632,1.3770005215906092,1.6397194617543804,1.4923429126276808
2002,0.7397581,0.6965703,0.7236467,0.6411645,0.72246313,,0.6260153,0.6529191,1.3517932885942812,1.4356053261409951,1.3818898082058504,1.559662190647818,1.3841536781036423,,1.5974050333654073,1.5315832836186054
2003,0.7216948,0.7097092,0.7144654,0.66927737,0.7026733,,0.5999111,0.6549083,1.385627224247049,1.4090277564900149,1.399647944311798,1.4941488310531017,1.4231364379820954,,1.6669136651777208,1.5269313289291924
2004,0.69390565,0.633849,0.67708963,0.59506726,0.6298078,0.7238399,0.58019066,0.66709834,1.4411181084032931,1.5776627570874484,1.4769093387233918,1.6804822963163886,1.5877860630387526,1.381521008944486,1.7235713557778602,1.4990293559188828
2005,0.7216773,0.6807142,0.7540289,0.64941514,0.7123198,0.7447551,0.6317707,0.6560823,1.3856608700420954,1.4690453272184756,1.3262090860239109,1.5398470801104835,1.403863843444713,1.342723284996611,1.5828528401686406,1.5241990858012104
2006,0.7243456,0.68523246,0.7205692,0.65455836,0.7295678,0.702741,0.61469173,0.66542786,1.3805564170607487,1.45935876895274,1.3877917751834394,1.5277476543406387,1.370674479663879,1.4229993151845652,1.6268317014479847,1.502792495933591
2007,0.7371559,0.6769204,0.726619,0.63815826,0.6933428,0.78028286,0.639842,0.64158636,1.3565651181685046,1.4772785387484546,1.3762370552367864,1.5670094080064678,1.442287989318077,1.281586534355656,1.562885901482538,1.5586366188212168
2008,0.732259,0.7024517,0.69046134,0.6492923,0.7207132,0.68654925,0.6214021,0.6618889,1.3656370675541687,1.4235854102914305,1.4483070167616263,1.540138416976207,1.3875144822078804,1.4565597520832998,1.6092639925366872,1.5108275783133431
2009,0.68114185,0.680707,0.71461904,0.59081596,0.71683735,0.6531801,0.62255985,0.6604937,1.4681229689637356,1.4690608919082118,1.3993469853748144,1.6925744485584349,1.3950166028702364,1.5309712677158571,1.6062712802833097,1.5140190474987243
2010,0.68238103,0.6707647,0.69132185,0.61166716,0.68123466,0.69502395,0.609867,0.6407181,1.4654569079807631,1.4908357921099484,1.4465042588427288,1.634876075708687,1.467922966928367,1.438799331113144,1.6397018335846725,1.5607487851024413
2011,0.6929081,0.6891406,0.6689526,0.63092613,0.7085032,0.6467058,0.66386384,0.6758213,1.4431928102964378,1.4510826587519086,1.4948742609257533,1.5849715980374075,1.411426255757375,1.5462981626689885,1.5063329905662588,1.4796810837507937
2012,0.680398,0.6880804,0.6634705,0.60949665,0.6901683,0.657064,0.62944525,0.63745826,1.4697280394253829,1.453318599076773,1.5072260031903153,1.6406980989094393,1.44892190699055,1.5219217132533935,1.588700514254325,1.5687301509381917
2013,0.6562553,0.6759111,0.6668985,0.6410615,0.7017636,0.73166806,0.6268436,0.66915596,1.523797206156472,1.4794844437436745,1.4994785810683993,1.559912775434679,1.4249813502860076,1.366740003322104,1.595294336906384,1.494419936126551
2014,0.6835751,0.69373006,0.659673,0.636877,0.6933222,0.6773183,0.6590318,0.6543148,1.462897067416129,1.4414828807531734,1.515902632180996,1.57016189857523,1.4423308908791046,1.4764107760670884,1.5173774426210886,1.5283163021069943
2015,0.6810665,0.6550515,0.6624014,0.6473937,0.6818479,0.65299004,0.6704932,0.645264,1.468285374221102,1.5265974585304871,1.5096586948319624,1.5446551219982867,1.466602806116941,1.5314169189405549,1.4914394681344818,1.5497532084198633
2016,0.6930713,0.68228465,0.6523644,0.62332034,0.65783983,0.7126293,0.6232968,0.6445346,1.4428529816499365,1.465663920959126,1.5328856710612415,1.60431151375366,1.5201268565183446,1.4032540823236257,1.6043721135276845,1.5515071166623633
2017,0.6813939,0.7261005,0.6844882,0.6397016,0.69728035,0.7128686,0.6712811,0.65286404,1.4675798662566208,1.3772198117788252,1.4609456133271497,1.5632288436187505,1.4341433883866228,1.4027831220030185,1.4896888963711266,1.5317124858295366
2018,0.71914613,0.6884369,0.69066244,0.62630105,0.7059521,0.6746672,0.5953499,0.68084115,1.390537965582204,1.4525658968723525,1.4478853008610306,1.596676230548819,1.4165266861596646,1.4822123118777684,1.6796844792824894,1.4687713912194742
2019,0.7101487,0.6541942,0.69349414,0.61973774,0.71073437,0.6312237,0.6346389,0.6548046,1.4081558004411163,1.5285981385728304,1.4419732492781847,1.6135857613108722,1.4069954203840545,1.5842244737009092,1.575699175222217,1.527173173946945
2020,0.6930853,0.7280033,0.70782244,0.58721757,0.7105553,0.6617132,0.6756403,0.61848766,1.4428238219297798,1.373620103506923,1.4127836878088873,1.7029463221014962,1.4073499682077386,1.5112287707158496,1.480077523763465,1.6168471433674994
2021,0.7450816,0.7132031,0.6750884,0.5994681,0.6907654,0.6309233,,0.6551328,1.3421348685381542,1.402125198966835,1.481287475375469,1.6681454442626658,1.447669538325602,1.5849787853457906,,1.5264081495698782
2022,0.7878295,0.69591784,0.70939964,0.601637,0.6952605,0.6524927,,0.7041185,1.2693101448328008,1.4369512256538528,1.4096426651843077,1.6621318009858337,1.438309762171423,1.5325841912463594,,1.4202155090243516
2023,0.7298112,0.69434005,0.6877477,0.61598843,0.7041606,0.63571805,,,1.370217409058983,1.440216504409399,1.4540215480497798,1.6234071061101618,1.420130636454454,1.5730243993317194,,
