Year,主权_Mean_Cosine_Similarity,偏见_Mean_Cosine_Similarity,分裂_Mean_Cosine_Similarity,创伤_Mean_Cosine_Similarity,恐怖主义_Mean_Cosine_Similarity,欺凌_Mean_Cosine_Similarity,精神病_Mean_Cosine_Similarity,阴谋_Mean_Cosine_Similarity,主权_Semantic_Breadth,偏见_Semantic_Breadth,分裂_Semantic_Breadth,创伤_Semantic_Breadth,恐怖主义_Semantic_Breadth,欺凌_Semantic_Breadth,精神病_Semantic_Breadth,阴谋_Semantic_Breadth
1979,0.7552467,0.72310257,0.6924159,0.70775163,0.67053777,0.7137697,0.6354653,0.7198218,1.3240706665971111,1.382929672868847,1.4442187274975895,1.4129250363522228,1.491340301839409,1.4010121696177424,1.5736499889929398,1.3892327032942864
1980,0.757769,0.71216565,0.70780385,0.7138783,0.68848723,0.69375783,0.60768366,0.66398615,1.3196634001019725,1.404167688790832,1.4128208069101265,1.4007990388155858,1.4524597609242362,1.4414251685557369,1.645593041458563,1.5060555183966304
1981,0.770723,0.6745285,0.6920366,0.70606446,0.70362896,0.71784586,0.6541235,0.6946557,1.2974830375050288,1.48251709198168,1.4450102183826157,1.416301276841168,1.421203589854582,1.393056726661909,1.5287633341355054,1.4395620396744953
1982,0.76693785,0.7299041,0.69141364,0.7150549,0.71507794,0.7327218,0.66904485,0.7004122,1.3038866154735005,1.370042967528595,1.4463122228662837,1.398493960512747,1.39844896443841,1.364774451087413,1.4946681027839472,1.427730671016266
1983,0.7552042,0.7050075,0.70046633,0.7195643,0.7258731,0.7242534,0.65987027,0.69836104,1.3241451769124208,1.4184246397740694,1.4276203584534384,1.3897298324443277,1.3776512485907113,1.380732182718792,1.5154493998890413,1.431924096453616
1984,0.7470524,0.70182914,0.66833544,0.6935753,0.7058721,0.6626881,0.64574987,0.699685,1.3385942380311773,1.4248482280583885,1.496254640229281,1.4418044693558405,1.416687206973419,1.5090055721047042,1.5485872334808797,1.4292146210257537
1985,0.7540135,0.69504166,0.68152934,0.6798176,0.7352202,0.7066585,0.6397875,0.6778422,1.326236238707434,1.4387626851663822,1.4672882541051315,1.4709827681457817,1.3601367431788118,1.4151107284373623,1.5630189830250143,1.4752696133281686
1986,0.74139583,0.651498,0.676228,0.6444589,0.7095758,0.70459074,0.5992976,0.69035274,1.3488071527262244,1.5349240822983914,1.478791205778855,1.551689356104839,1.4092927620388105,1.4192636183303526,1.6686201116012709,1.4485348505123856
1987,0.7236072,0.6979859,0.667876,0.6391438,0.71265674,0.6719512,0.6357628,0.69083494,1.381965276438096,1.4326937232819767,1.49728391535997,1.5645930720856205,1.403200094744269,1.4882033659556464,1.572913645086923,1.4475237757270376
1988,0.72464293,0.69805765,0.67354316,0.6372934,0.69890285,0.66757095,0.65905774,0.65248805,1.379989999581328,1.4325464348436712,1.4846858620558134,1.5691359780935463,1.4308140346065428,1.4979681217344814,1.5173177474058877,1.5325951113430585
1989,0.7379631,0.7046018,0.70975477,0.6505799,0.7289435,0.69013846,0.64955693,0.6986151,1.3550813401797566,1.419241287115237,1.4089373531046148,1.5370901481641643,1.3718483851082162,1.4489846010770555,1.5395109287167992,1.4314034108205436
1990,0.7106862,0.68470323,0.67273635,0.6820266,0.74513423,0.7412225,0.62753886,0.6884662,1.407090767214813,1.4604867553306602,1.4864664364771705,1.4662184199477946,1.3420400698232613,1.3491225629540875,1.5935268140179544,1.4525041500202671
1991,0.76775634,0.7181456,0.6937036,0.6779277,0.74037224,0.7491131,0.6292146,0.70628136,1.3024965658226255,1.3924752690877955,1.441537872639874,1.4750836114667305,1.3506719258762208,1.3349119416627837,1.5892829316317796,1.415866326115971
1992,0.74919516,0.6818145,0.68352985,0.61867446,0.7401337,0.68288267,0.6088497,0.66946113,1.3347656998033877,1.4666746044588537,1.4629938903329414,1.616358956745589,1.3511072341088295,1.4643804110546772,1.6424414646077854,1.4937387005023464
1993,0.74028325,0.6892008,0.6982121,0.66748476,0.7010782,0.75249,0.62672925,0.68163806,1.35083429066855,1.450955908787705,1.4322295737897766,1.498161545402006,1.4263744522680395,1.3289213427627948,1.5955853346130568,1.4670542267922784
1994,0.72985643,0.7065397,0.69339377,0.68199027,0.7054018,0.7214347,0.6093735,0.67516845,1.370132476556271,1.4153486540863078,1.442181986289777,1.4662965882059078,1.4176318105148278,1.3861268148014,1.6410296538662394,1.481111851593744
1995,0.70848316,0.7166689,0.7182469,0.6865192,0.70278263,0.74956226,0.5957815,0.68662596,1.4114661534740407,1.395344481474061,1.3922789388343728,1.4566234882961544,1.4229150750216102,1.3341119860351438,1.6784676788832635,1.4563970224152216
1996,0.7403321,0.69402534,0.70586324,0.64989406,0.6866613,0.7482745,0.6599132,0.6486532,1.3507451102642103,1.4408695845596284,1.4167050315729386,1.5387123279655646,1.4563220550916147,1.336407953408816,1.515350847481815,1.5416558274933507
1997,0.7382993,0.6900379,0.6926454,0.6578636,0.72713387,0.74033123,0.63602877,0.6725098,1.3544642209121514,1.4491957486083296,1.4437402485108206,1.5200719028152272,1.3752625769287077,1.3507467415073404,1.572255930019065,1.486967202057779
1998,0.74948406,0.68326116,0.6971428,0.63194454,0.73254895,0.71600914,0.6356726,0.69123703,1.3342511875056464,1.4635692240051226,1.4344263885914257,1.5824173502466925,1.3650964855381538,1.3966302161722983,1.5731367917517949,1.4466817504097815
1999,0.72305816,0.6935122,0.70215285,0.6306318,0.6933228,0.73423797,0.6176423,0.6633483,1.3830146032822124,1.4419356979043942,1.4241913317040416,1.585711334122099,1.4423296509137788,1.3619562625842545,1.6190601369307525,1.5075036359509604
2000,0.7368069,0.689435,0.7018979,0.6492488,0.7480643,0.7456501,0.6219881,0.6720362,1.357207648964302,1.450463049417298,1.4247085974711218,1.5402416340580984,1.3367835189151995,1.341111579094788,1.6077477552241546,1.4880151444412435
2001,0.7289472,0.67527825,0.70708483,0.63754076,0.7140708,0.72621614,0.6098604,0.6755782,1.3718414303533897,1.4808710414219286,1.4142574569572488,1.5685271694259593,1.4004213647275654,1.3770005215906092,1.6397194617543804,1.480213591974323
2002,0.76068646,0.6939596,0.73600465,0.6411645,0.7188787,,0.6260153,0.64918506,1.3146020815688453,1.4410060887886067,1.358687066983293,1.559662190647818,1.3910552905230116,,1.5974050333654073,1.5403928084221137
2003,0.72826713,0.7205524,0.7173691,0.65944463,0.7198803,,0.5931866,0.6536366,1.3731225183219098,1.3878241485572298,1.393982579471854,1.5164275426407845,1.3891198630984816,,1.6858101169410833,1.5299021484375357
2004,0.66760814,0.61896515,0.6948812,0.577672,0.6646916,0.7238399,0.5835989,0.64054203,1.4978846680259978,1.6155998471569968,1.4390949112776856,1.731086138612227,1.50445704344863,1.381521008944486,1.713505594073841,1.5611778035515151
2005,0.7356857,0.68496346,0.71987766,0.6509052,0.7329128,0.7447551,0.6317707,0.6450115,1.3592761034446272,1.4599318817450386,1.389124923835916,1.536322051885205,1.36441883516224,1.342723284996611,1.5828528401686406,1.5503599917830222
2006,0.67831516,0.6936932,0.6966487,0.6612024,0.7256183,0.702741,0.61469173,0.6578957,1.474240965041159,1.4415594246587606,1.4354436830253976,1.5123962703059144,1.3781350278937936,1.4229993151845652,1.6268317014479847,1.519997811129861
2007,0.7174004,0.6816516,0.69155914,0.6343714,0.68506914,0.78028286,0.639842,0.6360803,1.393921775050991,1.4670251069059903,1.4460079378151331,1.5763636257719402,1.4597066720795562,1.281586534355656,1.562885901482538,1.572128489511985
2008,0.7056799,0.6960315,0.6764226,0.6434342,0.7054654,0.68654925,0.6214021,0.6631245,1.4170731081046382,1.4367165630297862,1.4783657523363465,1.5541604080023823,1.4175040100982237,1.4565597520832998,1.6092639925366872,1.5080124432570097
2009,0.69025606,0.68852884,0.67679954,0.6319116,0.69973606,0.6571621,0.62255985,0.6572419,1.448737735388787,1.45237199670314,1.477542384673564,1.5824998912911936,1.429110287442791,1.521694640079453,1.6062712802833097,1.521509856675925
2010,0.6728133,0.68461883,0.6763389,0.6278342,0.68602467,0.69502395,0.609867,0.6329262,1.4862964294440415,1.460666804921958,1.478548673826685,1.5927771991899982,1.4576735353771255,1.438799331113144,1.6397018335846725,1.5799629711246344
2011,0.6859124,0.67426336,0.6872788,0.62935126,0.6855161,0.6458773,0.635653,0.66196924,1.4579121805399862,1.4831000201374402,1.4550135833920537,1.5889377940330505,1.458754903464483,1.5482816896937188,1.5731853231022437,1.510644200374194
2012,0.6752114,0.6713871,0.6619896,0.62428117,0.67662674,0.657064,0.6334834,0.63341403,1.4810175837787716,1.4894537520665383,1.510597682783613,1.6018423288809112,1.4779197127391657,1.5219217132533935,1.578573305000862,1.578746211039055
2013,0.68077606,0.6817228,0.6798682,0.6349684,0.6876471,0.73166806,0.6271604,0.6577765,1.4689118188837622,1.4668718296474612,1.47087327910831,1.5748815216593408,1.454234292270199,1.366740003322104,1.5944885029041518,1.5202732813938236
2014,0.6941196,0.6705123,0.6718206,0.641991,0.70024914,0.6773183,0.6689142,0.6543148,1.4406739694681003,1.4913969098604094,1.488492654649042,1.5576541883247166,1.42806316968061,1.4764107760670884,1.4949600437263724,1.5283163021069943
2015,0.68263745,0.6860745,0.6674876,0.64818287,0.6794617,0.65463525,0.6681125,0.63968927,1.4649064382407169,1.4575676647767848,1.498155123897807,1.5427744975863251,1.4717532630447223,1.5275682131870314,1.4967538781993293,1.5632589947732085
2016,0.6879669,0.6856796,0.681397,0.61835945,0.70055306,0.7074219,0.62530595,0.64794034,1.4535583389915707,1.4584070734918346,1.4675731907387588,1.6171823776911325,1.4274436266147552,1.413583607797738,1.5992171495791636,1.5433519752985911
2017,0.6855114,0.70970446,0.6787642,0.6284994,0.6945394,0.7043871,0.6712811,0.65286404,1.4587649236286355,1.409037223484099,1.4732656268029205,1.5910914441408626,1.439803069537894,1.4196738693082511,1.4896888963711266,1.5317124858295366
2018,0.7221591,0.6974616,0.67788416,0.6293333,0.717467,0.6674118,0.5953499,0.68084115,1.384736434243529,1.4337706803182917,1.47517829274557,1.588983091380458,1.3937923082629793,1.4983253123606808,1.6796844792824894,1.4687713912194742
2019,0.70651406,0.7106331,0.67813855,0.629771,0.6952032,0.6321596,0.6346389,0.6548046,1.415399998262093,1.4071959233194198,1.4746249036566483,1.5878787832899417,1.438428392532169,1.5818790297229517,1.575699175222217,1.527173173946945
2020,0.7130128,0.7348267,0.70332557,0.584771,0.6852349,0.654115,0.6756403,0.61848766,1.402499337505862,1.360865115239303,1.4218166425067449,1.7100711876641617,1.4593535643623436,1.5287831154243272,1.480077523763465,1.6168471433674994
2021,0.7242361,0.6872038,0.6742065,0.5981202,0.7146053,0.6441999,,0.6551328,1.3807652502970005,1.4551723438069064,1.4832251053547476,1.6719047091359742,1.3993739473239288,1.5523131685110152,,1.5264081495698782
2022,0.7304284,0.6827582,0.7136399,0.6043499,0.73521805,0.66234934,,0.7041185,1.3690595864150106,1.4646473411715737,1.4012669120599193,1.654670550034524,1.3601407127995724,1.509777295192802,,1.4202155090243516
2023,0.73444456,0.6971522,0.66852695,0.6201741,0.6864195,0.6433629,,,1.3615731620074285,1.4344070115326482,1.495826015304358,1.612450413487243,1.4568350971083537,1.554332759116822,,
