Year,主权_Mean_Cosine_Similarity,偏见_Mean_Cosine_Similarity,分裂_Mean_Cosine_Similarity,创伤_Mean_Cosine_Similarity,恐怖主义_Mean_Cosine_Similarity,欺凌_Mean_Cosine_Similarity,精神病_Mean_Cosine_Similarity,阴谋_Mean_Cosine_Similarity,主权_Semantic_Breadth,偏见_Semantic_Breadth,分裂_Semantic_Breadth,创伤_Semantic_Breadth,恐怖主义_Semantic_Breadth,欺凌_Semantic_Breadth,精神病_Semantic_Breadth,阴谋_Semantic_Breadth
1979,0.77167195,0.7159836,0.68356687,0.7033914,0.67053777,0.7137697,0.6354653,0.68308324,1.2958874544307588,1.396679978675035,1.4629146706295737,1.4216836290030572,1.491340301839409,1.4010121696177424,1.5736499889929398,1.4639504338261824
1980,0.7704316,0.71216464,0.69724,0.70438695,0.68848723,0.69375783,0.60939515,0.6892459,1.297973795919864,1.4041696866625266,1.4342263885709263,1.4196742297031593,1.4524597609242362,1.4414251685557369,1.6409713893470177,1.4508610490462897
1981,0.7784388,0.6985712,0.698795,0.6957823,0.69702625,0.71784586,0.6541235,0.68046135,1.2846224926179377,1.431493300387028,1.4310348107082709,1.4372311490590912,1.4346661923558426,1.393056726661909,1.5287633341355054,1.4695911887680777
1982,0.7571495,0.73404986,0.70097995,0.71430993,0.71507794,0.7327218,0.66904485,0.69226205,1.3207430987397248,1.3623052861100649,1.4265743303936604,1.3999525372384083,1.39844896443841,1.364774451087413,1.4946681027839472,1.444539672453533
1983,0.7354744,0.72572273,0.6815079,0.7185453,0.7258731,0.7242534,0.65987027,0.69593954,1.3596666173118173,1.3779367221691698,1.467334452529145,1.391700670001883,1.3776512485907113,1.380732182718792,1.5154493998890413,1.4369064283370023
1984,0.7436319,0.7065717,0.65539944,0.69610554,0.7076123,0.6626881,0.64574987,0.699962,1.3447513492426664,1.4152845387996564,1.5257870793680992,1.4365637720526223,1.413203294809432,1.5090055721047042,1.5485872334808797,1.428648943143791
1985,0.73965985,0.72005737,0.6844197,0.66876024,0.7020676,0.7066585,0.6397875,0.68146276,1.3519728097166084,1.3887782335882166,1.4610918013139294,1.4953042063077906,1.424364235902991,1.4151107284373623,1.5630189830250143,1.4674316070395226
1986,0.73085886,0.6759355,0.6702194,0.6357701,0.7320458,0.70459074,0.5992976,0.6715702,1.3682532311589095,1.4794310846364422,1.4920486755381517,1.5728956545250474,1.3660346934310592,1.4192636183303526,1.6686201116012709,1.4890476483787545
1987,0.74363285,0.70280963,0.6825429,0.6290685,0.7159689,0.6719512,0.6357628,0.65630084,1.3447496246620234,1.422860408734013,1.465109329439699,1.5896520168906287,1.3967086983686685,1.4882033659556464,1.572913645086923,1.5236914762924487
1988,0.7106811,0.7250609,0.69146144,0.65200526,0.7138714,0.66757095,0.65905774,0.656533,1.4071009162770218,1.379194530183436,1.4462122347100606,1.5337299691840984,1.400812489171751,1.4979681217344814,1.5173177474058877,1.523152675728175
