Year,保全,友善,友爱,善良,助人为乐,关心,关怀,爱护,关爱,照顾,庇护,保护,热心,同情,怜悯,共情,关照,戕害,欺负,伤害,折磨,践踏,忍受,遭受,暴力,暴虐,残暴,杀戮,危害,损害,妨害,毁坏,毁灭,滥用,虐待,无情,正直,公平,公正,公平正义,合理,公平合理,客观,正义,权利,一致,平等,互惠,互利,互惠互利,平衡,诚信,驱逐,排外,作假,不公,歧视,不平,偏颇,盲从,偏见,偏执,偏心,偏爱,排斥,团体,忠心,忠诚,忠心耿耿,矢志不渝,热爱祖国,同胞,爱国,团结,团结互助,团结合作,祖国,社群,集体,成员,服务,奉献,投身,投身于,敌伪,汉奸,背叛,变节,不忠,敌对,唾弃,邪恶势力,势力,叛变,特务,叛徒,叛乱,领导岗位,权威,服从,尊崇,合法,责任,尊敬,敬重,敬意,崇敬,敬仰,敬佩,秩序,威严,干部,领导,一把手,无序,反叛,违抗,犯上,颠覆,反抗,反复无常,无所顾忌,任性,不法,非法,不服,煽动,违法,挑动,混乱,崇高品质,崇高,纯净,神圣,清白,纯洁,圣洁,光荣,庄严,风范,光辉,荣耀,崇高精神,高尚,高尚情操,赤诚,情操,糟粕,玷污,传染,罪恶,肮脏,恶心,纳粹,法西斯,堕落,泯灭,松懈,庸俗,粗鄙,粗俗,低劣
1989,21.510793703431077,6.86409068721841,16.398508320488723,100.0,30.292667324413475,80.86228116882037,47.152777062175694,62.72235127647625,0.0,19.96349012165776,100.0,22.39065500622678,54.5603706892691,57.81626736881116,100.0,0.0,54.728323769421195,22.369584739409387,40.59467344760728,52.68549904402035,35.47544355774974,33.75367121569609,73.19608781877164,50.64478916183975,27.44339435472083,74.17592743893128,19.39518102706482,28.146502301664622,55.679084073598354,41.65149045976695,29.479297668958885,74.0707133574576,58.665801009357466,51.84716155072502,28.220740086675494,55.428868551810986,68.19490715785105,13.357685177765447,59.01722430401246,0.0,67.69079970644086,24.76047659164281,66.05737741176473,43.56577095734516,45.26924791298214,97.6256917906536,50.30579728484329,26.029660013031624,8.499728977325727,24.03314492397598,56.312042877134736,0.15245210486156338,56.36264697143404,15.663698615797275,66.31706232619551,21.911972113962975,42.145345991239694,80.31374144163938,98.93015886928949,78.22106801247662,44.87760208800001,36.657299808096816,54.39568012188294,50.570938250423616,86.83923293377258,100.0,29.527319930342443,33.86436389174578,48.29004255718179,4.625583539098108,53.467578011432636,33.359033913823836,83.34757125792115,55.30114989697415,20.50386253009315,7.218028958456724,54.01377358637694,0.0,39.389669691762286,52.92353045651611,19.53662792183173,35.79208510577754,24.3376697607671,50.34063416730973,14.518553252619926,28.31866263294526,47.287153742318694,68.57910381789527,38.85490172842411,85.20558978398473,49.47937325440381,7.662471968569137,55.302584494650986,9.558063249880874,27.831185489384307,12.910794738695675,37.00595185736378,27.17898984800014,41.45618897447194,61.38941042326789,6.7898977024337395,61.95115180154003,25.87758791185342,56.21489240617746,58.129775330017175,79.61309493566847,52.5132391127965,53.26421894113459,67.30267109995393,76.9780762732298,100.0,62.55004476118109,77.81798454454461,7.441029344118235,19.1089680631594,65.32165061194503,48.95611210969465,0.0,100.0,20.768832297251855,57.8802578180008,66.78836506983646,5.5669301220498255,60.261458574809865,62.66542815546,71.75484347524262,100.0,45.11489913125567,100.0,100.0,33.147367574272415,65.31124640262227,72.4198703954887,66.86294032847316,14.97293510397149,43.166511728172935,55.9501786589917,52.727717207337164,58.907165535862404,24.866746070662977,60.02603960427712,24.575269897734803,15.135018512449905,50.833042048948776,35.88925982129924,71.9077085362457,43.15293428884144,75.1104470386472,82.78268094039936,17.07190642292469,54.91871550767027,53.349609350308256,54.63264101562433,39.70745640317636,14.43770606692532,82.15539355058465,31.690245047496628,37.104588167668446,82.93736513325456,15.423325750960501,34.947400327240004,57.10000541617157
1990,22.9791901630499,5.041200830090075,35.742215126441,50.217502705433525,59.327662029422726,99.52488382104764,61.95125155818282,74.74310631992881,0.0,28.040086045948097,25.610926379771097,23.275273200065826,58.745224102582796,41.175328711797206,42.84180699557298,0.0,64.62593052030363,18.254351085274127,53.949116951711574,25.795908360107017,33.436306331636054,25.765715814420336,52.93043622815493,53.51432052329804,20.02755219404028,50.84529227290111,17.682730450880126,39.04647490769948,49.631452425282255,36.512254387806195,19.244897235787896,55.53315609948064,46.72435333153479,34.65314169696199,32.32763558126836,67.01016969254803,57.37373877917038,8.894669983989674,54.22783290512254,0.0,70.0847175662631,19.58369647860118,67.39075812434888,27.11529807701578,37.89739126132475,79.56571596599107,54.81794791963757,7.8428671327555834,7.843096118550381,20.172212695437324,52.35011712280736,0.07464369888626231,49.81672614768997,15.338540638509954,7.493123827759786,16.859156379080115,37.32549273653032,77.07360214254545,74.52038281001269,30.638920217399868,39.983657132680534,25.640244299711647,26.63324833342439,57.50843394650599,72.25650200863637,79.39071890405413,21.028633625803902,38.602725430951736,65.22428163287606,12.833760277359959,69.8102143294945,42.21068464580208,72.25625058156771,69.8315632563387,15.353939865968606,21.911395449889024,71.30016165877734,0.0,49.92689232205548,56.86443234130829,32.471150564644134,58.1319217916381,32.41914350644768,77.95587712748588,14.217167001227226,26.470312994037492,47.213485681979606,38.37456626541233,0.0,47.58506867326232,54.15251015168347,15.006818065665243,45.27079069147983,17.54934432869466,31.604836927308284,8.9243177361424,12.320837212219866,44.663899497087215,17.206769764659995,51.17388429779402,4.65426379019761,48.10850438395079,22.61488645375726,60.05230306266653,100.0,78.34829364104456,71.85150045803388,61.36296840728822,80.7575114568742,39.11696396624579,92.32846568841849,73.2007341878012,82.80574353308326,16.030439191315164,8.576466607724639,24.87553376132622,15.979949000054635,31.45861311940631,52.13227079420185,28.34951897551874,45.34299125563967,65.40192561992689,0.9911578009213513,45.39269938520827,45.32321344331445,55.69176137185805,22.366547990011227,32.91721879925061,12.933375696776746,63.34902266643966,19.974936250068296,75.96826993479259,84.11030092572743,48.96631084972581,11.996277117785501,35.99264437119658,65.44208919713205,66.22266022599662,57.09870181012544,34.24295364966212,64.21976945779805,31.72220272713059,31.49427489640471,53.347538055089025,57.109399006328466,88.55219468748453,36.277352252433886,75.1501922697658,60.798165247280345,11.543046683268159,28.425870817404874,47.632540288624384,41.339779797243246,40.11756804649456,11.61335558032215,55.123117046840655,46.548595267449016,26.03961409979707,36.54706206610548,3.0206315202400016,14.259140760158479,39.939059779359894
1991,81.32804177429144,3.91650105726883,21.99982448606199,37.27994839116675,34.69257809464169,100.0,62.37386152820801,59.41277693190506,0.33399398629702876,22.96044669123999,9.363335874990716,25.124132583853875,65.04879359233271,42.39818348215791,50.71806932286638,0.0,58.7798453406024,3.781807165123664,67.6490280389457,32.60876086158632,35.9849201124277,18.60197661837875,55.97103032356884,100.0,24.767983170872462,45.14471795922748,10.176063474416027,19.033816732427262,45.288538021751855,30.687892491675246,22.42699594145505,51.65494915429337,53.95421307952992,19.61756077539772,29.166142796665852,61.08384627098622,35.07428310792668,8.009271855784716,74.19366474093935,0.0,81.8199027226676,31.87809057845459,61.40275931172783,26.964265930398305,48.17032693360349,86.70981711706135,66.49136685060245,21.833648593322305,13.927518020691124,39.46961919068959,59.123697693525465,0.15464152845571336,28.214799007808466,27.104169429654444,10.34914881338103,13.494756893931225,36.46375694645684,45.62160854737732,72.04682377350494,15.86888619986174,29.477429732084037,21.247856832641723,27.588438752861233,52.95195565228139,60.08202911373354,78.26919524256724,21.782816860299082,28.288814324833766,32.092673651287555,21.896062215504163,36.65914443555579,61.153221491030166,54.14083997051756,57.55701338599973,18.351464491549184,24.1615765439047,61.868721864161046,4.008099399487568,51.328421222834585,57.274832499618334,32.81743249196044,50.38847865157451,38.48297645319504,85.50183427383082,20.617883729354926,28.725357890971665,56.43089744903435,19.875427094491787,0.0,41.18894430796111,29.523509209045102,15.5450313794564,41.347758338685395,32.72173972873648,22.774491347707908,11.170298173260887,14.264215280619283,43.73064206680843,16.649855184669153,63.45340913158084,11.708597080484987,53.43823435363375,21.76416420018429,58.642165524562614,58.96459949820919,67.89970120243032,77.34718651486399,88.98921619196977,100.0,100.0,89.84343708622045,60.56471746998846,82.90715913134906,21.13409995807441,15.345191142832837,11.043293346735615,27.58843875286124,0.0,32.10928129792979,13.40633733354371,46.9691988550199,8.468442323932182,2.5667631622334186,38.960000075311285,35.60716900085665,65.77638360395726,13.044570612790968,27.880704566118204,9.56944704205026,46.1510393838405,31.03699359696889,74.31127919508283,46.12599636787333,53.041208668031025,16.568691503345573,31.21409775572625,45.718258975417505,61.749744488297985,57.6299455837231,36.2593088425725,98.2974929642808,24.9282048460293,31.664280372338638,56.90427003163522,56.1238806665264,78.46619102838618,39.23022334168358,67.90770923951361,39.361666412511596,11.544721779085096,19.497598541685583,20.691329064645924,37.78448283165965,16.6225472027828,10.112059398951962,24.691928565012866,26.1181057341353,42.65578969737556,30.28624584684686,6.257930437010918,20.678754511927423,32.34495777154227
1992,41.26804471157309,3.8800416460038525,24.984539903860885,38.650712086769175,28.47768403143625,87.78026720152413,53.474895048939594,38.467358239692246,0.0,20.973575415712464,11.595213626030752,30.284642987894795,59.76591056669608,27.666970240044414,18.842222142299974,0.0,43.67448990801106,11.239804930425471,34.966576223723095,31.856516720108864,31.63931290395593,20.565480810352234,67.89794198786916,54.80880060850309,34.18460181153814,14.908152559098314,6.720888448773829,4.714156879081976,48.10907200652828,34.84983178480871,5.760279002877872,34.309897201612785,27.512029807715393,31.013197948776977,31.03497289713556,76.33168002159803,35.71298615342334,12.70747126845999,58.34952410172952,0.0,66.51080614643104,29.667311608118,58.05558422520514,25.600198625238956,48.2124996940105,72.67101122035382,57.191529609961556,22.133427687363824,18.315022196638854,50.60283336931646,56.73599891596049,0.6128077708507279,68.40919056140783,100.0,28.19521850651121,18.087648878828517,39.86130680124386,45.196908805368686,28.040621305805107,22.009623846172317,23.65814201371534,21.05005671987963,81.99483907504074,100.0,49.434119005872006,62.453079639385535,10.790018354313185,16.22527133820718,21.753732815827128,11.620836344193687,25.87026917516676,34.835762726520734,36.02473869907789,43.66691587941157,18.18062741492687,17.16668988373421,43.235455808300465,5.956180924222589,47.589041491840355,57.25514990665145,40.04562698491172,35.38682589188893,51.07275354374907,100.0,43.769888891308234,20.696689730048153,24.22574790853476,29.53560476472309,0.0,30.1024246964161,35.09840347562363,7.700159946182736,32.97009446258138,16.808880760411512,12.926420558475925,8.013536176475254,15.247066125243716,45.207178091637786,22.839035115440424,65.20541964538953,5.458635128863944,36.63935866400234,27.863622170139095,47.183146391556086,56.83688509492786,48.16201712660159,55.663116706248104,58.24909974027218,73.34922421178011,46.5553994149832,71.77989387542847,51.839850376905325,61.61908643428511,21.53556908071656,5.600862106873678,10.940489346950871,16.39896781500815,32.28350628954907,6.747654292366417,9.908446994589468,23.2659770764878,75.50647267001318,1.5257212219683478,38.59731444217632,29.46173825694772,60.35687473056903,10.41566214392014,22.604901787761182,17.064654015667898,35.60078622778952,23.061048489855203,45.83855794859915,40.61920105699339,38.190214892901736,23.253804988953338,21.474666748262216,34.35994858410377,44.097398083913035,51.08362038470189,53.88264664325363,64.04289983364056,26.94124768698744,14.258869046970183,38.05790108369007,30.054818047806283,56.93321449305251,29.046490239663946,29.53560476472308,28.596510503259353,6.944044577303085,14.585620412387055,33.11330039568952,44.91928835942934,30.40210140462082,10.19064725800387,15.288791856475992,9.951910615480882,29.829670090827264,22.503229311424704,6.199674239416604,20.48625227480978,46.20276443666719
1993,25.536862519076514,5.602305895708649,14.878567447299467,28.76201982590697,52.02500459236735,90.71284543091555,44.84189645545236,42.621790043403045,0.0,17.116636176194035,23.18132941192502,29.31373249497779,57.66446505236339,26.90185849190304,43.94793701010785,0.0,92.16552925322806,0.0,29.127382067287222,40.589911650675,28.95420466494441,18.42157767106661,31.673275636634568,39.242489642729,34.27601044888268,29.804607878879843,14.780153907149426,7.06846120119093,48.82200569485283,42.44895701009784,14.806335052087135,35.45902816795811,28.286986174977063,40.92136112624594,14.976522961000333,59.11665902912514,27.01544098418831,21.111173912870974,53.97389918553288,0.0,63.111035792326554,21.04596135646145,57.10798279754338,19.841642236109486,39.14335616739905,72.64250164459425,53.93631671154691,20.113404108083287,22.41273322190997,35.63800959726191,49.881645088344214,0.6125673601384545,100.0,72.19388871094459,17.935372786504843,19.65277490268744,32.997194479760275,45.17917759901767,56.05924137056406,25.143987711090727,22.540320339749822,26.302248211051065,0.0,45.88363166496352,44.37240657046379,85.09664236352094,8.089338990395792,14.323189713821973,18.39978343543092,10.06744038912983,32.325150007283696,44.10798865047404,35.01031122187426,39.114324572045895,37.558556271636675,8.94251187361939,38.46419114420734,3.9692295026360918,37.55243682585369,57.3426804837201,36.30110252236065,38.423587259731036,41.525273484031736,59.97646139063089,17.501087007745014,27.153748398614685,21.422061912944883,0.0,39.03069197016488,28.75325453350589,40.93207301805466,7.697139095231854,26.715273603675477,13.20179650882373,7.2829423848118635,7.247497872004005,8.178142927310436,45.189442856541476,24.3098022217677,71.42461388117276,10.230925595370307,49.971377390753,29.639934819054904,50.69396246473702,74.17460022666866,65.2518356959942,61.42219165611039,88.12621322983819,59.98945791778034,51.88739159026044,48.791179047956476,46.266825968459784,65.71528688061788,28.70282727766358,28.793133420613437,40.09939003351157,21.856712444511885,32.27084114215549,6.74500711905732,8.64014791953774,11.62842479869395,50.317900475953024,3.5586195540875303,39.91259205902117,48.64830196844715,46.98514387764992,6.555436724293576,28.81629011085901,5.685986459528778,44.870337854598944,25.613334895912367,56.40790485019349,50.75408216485494,54.249014582147794,28.714019293342762,33.487337548699166,35.90767195582343,42.326248164711174,49.26133577002565,56.20331262650624,57.66249965409585,32.54123635396302,14.253275147827814,53.70772317539735,57.081751751145184,60.194198957945154,40.48555500912245,37.72513366006296,36.381280474965266,10.207824056015644,17.732308774093173,18.91446269236605,42.407129062710005,21.526373498958925,5.3523072927320445,36.678705379572975,37.802424243518594,26.711929315765143,26.660030893060295,3.098621022123824,38.0309712899645,30.54145457323213
1994,29.291543149105152,6.4260119956416,34.665638989889445,51.20974714598141,69.52611030477009,98.09464353886011,52.584616187990996,45.118871815770774,0.15412548710013263,21.049154761610474,18.00342673100909,31.214803672714925,80.85368963103649,27.414633935140543,81.91559162609137,0.0,73.83934386337626,17.451597793892425,32.57472678199574,43.26213615648945,26.15392752507973,11.196655804129062,47.44009454550344,44.87982552058725,29.50173380589323,13.888377098455038,7.5133843319510865,19.762606184965716,48.03344535652296,37.63100849754652,14.565545421020328,37.3804192117992,23.433234519284124,32.358787905228006,22.43177097890629,65.34459727404834,53.05228873683424,24.398983025588247,41.78278808762497,0.0,61.25648836195899,16.047843341130257,58.39386760295412,31.107450967127804,36.14771748993071,70.19088241773534,65.4099864573041,12.184199998819992,38.7151347128098,61.06954516992433,56.004429891007504,0.9276951813537857,24.326942458753674,18.11436902351749,7.163606235632547,16.850383537315487,45.83806977168719,55.63910009101312,75.99282631212127,29.291543149105152,23.417322918437538,9.805075595739613,25.462024680500907,54.9794432189196,62.96992746786958,72.32168183080886,25.129848116642904,16.293223208731636,15.588994702347492,12.991111276153063,45.883915373169216,54.746566247544656,55.18838902519513,37.442322692403565,24.84093623865398,7.658342790557048,54.396554944883015,0.0,37.48343993407629,55.86722265260467,33.89937809743594,48.19703403875279,33.841528797079114,65.75972620302149,5.436781162254968,12.05059742149297,12.152329961148158,0.0,0.0,39.260622920654,21.798357692357325,16.738024656631517,25.24664480849771,4.474025176649104,5.254779601482998,3.910436733854159,3.810858153246708,47.67164984057135,37.923848437031545,87.48024193800669,8.899175798007969,36.73645526019809,30.690706727011097,51.132066559090624,72.0695017529749,67.11591942481549,55.896235328462076,55.73124714906174,80.75582600022148,51.932099551038014,85.59343451542607,49.523326731878896,70.37875259446079,30.929614461436,69.321421645702,13.589489919670624,20.369619744400723,0.0,4.041056935305638,12.962218552475886,21.6744940006045,46.894358043728815,4.264067917298061,68.19451597547783,59.39628935307961,68.66810436682051,7.187548483780979,28.39367032692048,3.5327478868395197,44.812320943725,23.8706481379696,62.760503186587904,59.914426072927576,62.86312913278276,24.21176094649042,22.406402196580736,65.47417123481166,43.47826270331813,52.06829579433479,50.924355404853515,64.86268902454184,39.73907292242346,35.42268559197655,74.32192763704943,50.39811345058693,77.51819030804434,48.402378880795794,70.31676235966843,53.28079652992462,9.13276940290054,16.893074066870792,24.972370359722042,65.09476524931974,37.17325466552481,6.919040689852958,44.153235493563145,40.79310984322354,38.78909858102876,38.04563466367837,17.326777422608355,43.622658645329125,38.18269980015278
1995,44.63615910858065,6.871811416239841,19.48851237836435,60.23862044283541,50.08803594869251,90.51250329640527,50.43179179671509,49.86495109232056,0.26370851034988657,19.743691175360482,25.259148799325303,30.71493058124728,57.77996403329073,36.28230350811801,50.05623999866295,0.0,76.06124821189366,17.91579683818087,46.44609638310355,41.48062457128542,38.71172750592919,14.474528122230105,55.9170703278321,52.86849606118661,27.32801185598172,47.52599073288387,24.639499293892662,26.29961738758748,50.76142437484581,44.33255833516932,7.214155906757219,37.07701404693068,44.47954100644528,30.319391046170647,28.145869631825544,66.315427238941,51.54025979458148,19.73217638828062,48.58563854735037,0.0,62.37572765454852,13.728919666182076,56.684296069809484,41.101379994671625,44.11162898150881,70.70285870525386,82.47899743171638,11.225388751841697,26.640621655435524,87.99150593734875,60.27040909988505,3.4798176920587975,26.96725204219278,17.710664068044945,44.942043896454955,23.190139768160005,52.36864986402851,59.17740165519684,52.82209893831477,12.529448170829655,32.70175033385421,41.94117935764653,87.1309830102871,61.40664672772961,60.30305875189895,75.35308776504822,19.3487120240796,18.725070859685648,20.00456242583122,13.583640092994967,53.13121672440382,49.97412378748595,88.36605326552768,39.23841552853094,10.62570249483792,8.671377356683415,61.141694349368514,0.0,32.32699808930749,54.69313274133977,33.805232246192915,49.97707136706781,38.840747840930156,90.94946900825434,100.0,100.0,47.52599073288387,15.692855221036748,93.35665373003815,33.05430374877443,62.93862336974897,14.319369338091034,52.95113287729013,9.568814159168749,12.549827431309325,7.90725263075495,12.74436619595204,45.5369201017002,31.601131138113086,61.76964331264997,9.788450370030528,40.83167156167945,32.30841748154245,41.1853535882731,67.94678105484783,60.58987046710499,65.67937407466388,66.49832748843029,66.80897843999382,41.16822371761087,91.5314102832694,58.224906586794845,75.23477910314136,58.64166903604728,57.39138548977755,11.625799893832278,21.782745752571778,25.729305067476886,8.066617093309713,26.546800052717405,46.35628922435737,33.43174431054051,3.6479073632087395,53.036695087299655,56.12391330880387,37.88660293684484,8.608520352937044,28.541650895110298,12.089054188356336,44.78965929738183,12.252794485821624,66.97608234827821,71.48968182288311,75.29111320918642,31.61480168496766,28.068398925874522,72.19467693933707,47.356836863327025,68.97196427393132,59.124950941698465,56.60226027052882,29.52349459279032,43.183320785473754,65.52876015148233,63.47567623895619,75.04265173260676,49.55942529541652,70.61784849466535,72.51632053549399,13.998432053732287,38.64342876297589,30.160724888176304,27.844264920832316,82.78536600950603,70.3425352451735,48.73943818373536,31.725890234278626,38.63217634374512,33.21226123173545,7.411523475529318,25.65692005227527,27.32004830165082
1996,31.658587329138793,6.25076715200289,30.829958010576174,52.9265224505967,63.27958097621966,98.3786877449951,61.261036370204934,44.05175502772114,0.7995856280840022,20.730166090312792,16.811954190189542,32.60357738637963,63.83994180567032,37.683288955867056,80.94644610091262,0.0,76.87462802985003,30.178973090139987,49.289918193163366,49.69464300352885,27.998208028570232,17.64123288795906,47.39970541935891,53.95943736853551,32.603721041701625,42.02994398694459,12.451493944610048,18.98632776242424,55.516426195211544,38.181342346635056,9.27983925498443,39.34718160479919,40.52299178129765,49.296256607679254,36.63610045095944,83.64225407657092,59.08877304539991,20.183466674465738,53.45451893401562,0.0,63.7927089890717,26.209718404301153,65.39496825855049,37.35693146868055,36.28459395665912,68.97388920647774,66.01698172840416,11.750624166697769,33.87189432789967,88.00608508156385,56.948647705584264,2.2829843764922355,32.29200001327251,20.137564626531464,18.581990230932398,21.537740417635195,28.09483746328163,52.00889554214634,49.28027552410869,27.859556849642136,33.34921546213964,25.43381265532374,0.0,31.691904986016734,50.38361755645428,70.63479691608299,19.55562227382982,24.61139234942472,29.653779722567318,17.473145602867437,47.28752127356992,46.52315896599898,60.05118058460106,41.03179584705,31.24169041228625,14.801602731693771,53.7870009188448,6.396958842071801,36.56571332561219,58.262015195730086,43.31845372734607,64.26609722149092,42.298086695987465,83.39320880634207,16.453154036569998,28.132712572102747,36.025666274523935,7.930335329777358,0.0,25.325251172222828,68.32364893358324,10.337497903392258,57.440645448233106,11.605368775283937,9.276381701756845,9.221320150903903,13.779301322201299,38.69040499214762,34.409020081574155,55.19646725632417,4.946562795606867,45.39514668279281,30.643346955419226,37.7476011761867,69.94511619149101,67.00890514978198,79.7745384769424,73.54995741243944,79.800401692753,46.81460874024399,92.5102241153287,64.33801327911873,81.37188323202477,66.97852673817411,41.89258269539939,5.875061633869392,30.821958923759368,52.00889554214635,10.288157418101603,15.622930414122415,46.85201169771727,94.60991388263785,3.68691716513498,59.500280312328904,57.03980678001022,52.059573922342665,8.234475323125467,31.45536150964877,7.636457179331378,46.70725029756451,39.21543880924741,100.0,73.61746077269515,71.70164070891708,45.17476478091792,37.01750509917614,66.67647511702629,56.154532143331934,65.35268725896853,90.57936242313006,49.96292626713485,43.40248931328807,57.427779386922225,100.0,79.89047098247732,58.206734532693474,71.17967552959551,74.016463077922,60.72748462628168,18.754494934970605,24.767645563735204,29.213120408508193,52.26375973380241,54.07981156058247,11.130295199687518,62.80732295056015,36.8749327445148,42.54936440465206,49.67978867817917,4.993853626387766,63.64952678150885,37.81671145185233
1997,29.514358981868753,10.905083934372014,31.93539169290527,53.97557420413504,52.78381044068984,94.23486360823905,67.1627740349254,54.95290875319206,2.8770978202844364,19.742593651132847,18.33132708819681,29.147593426972136,54.43230622417376,46.523237786601975,94.32995397467941,0.0,70.32535341806738,26.654171354541205,48.37002540543076,45.22049164990691,28.884689532502883,13.300680108873179,43.83152662782118,48.99816031480704,21.63408787633335,23.56888192452563,11.687847183883612,14.905590268992183,50.92546659820388,34.964428557564915,24.71805148727792,31.25802070841343,39.14536033384697,33.01351890677117,28.761891673248748,69.57880548701165,46.54139892233833,20.702805876165495,51.83733290535655,0.0,64.21205312006958,17.39920848500672,70.93934277424216,29.034516307475577,35.642673097156305,69.20403101877332,69.76319338809509,8.3502687046352,34.40833140980113,100.0,50.59932425499905,2.482580216557075,19.47876718771478,13.906409124719122,8.104531740198826,32.3253162984176,36.43245480154093,48.486345815834525,50.375586142228336,27.339616741099476,32.726822406830856,49.91828793360069,21.60480843081516,44.05895971179346,41.468585237226904,77.19506984911268,25.58754354855352,24.401921433300213,21.163893973043425,16.534651541652355,29.494702765824687,87.39880701167269,62.964616570822294,49.957340672410645,46.94602701155428,10.129528699024192,80.54479548146,1.5693932605848055,39.25833610878266,58.33440682155852,45.67549074009991,58.01217902124678,36.95978512568841,60.447673099398294,9.22633741540089,8.180051729118315,16.9401338832528,15.564664557634462,0.0,33.84184994824713,30.0562382777415,8.11565617546552,48.471104203999,17.08316841691587,5.016080675765305,7.541019650016695,11.464422710255056,44.17230531991226,34.10117322691831,59.25890312452159,8.62976994039048,48.10686809003004,30.841080952735084,36.02824144966561,73.6317184307026,77.08511745946187,100.0,82.13279187619946,84.33502518961527,48.05634972578484,83.97493647069206,59.987678665634405,80.68016721636032,78.9687892733779,63.24730097899807,77.8331153150509,4.320961686163033,76.55738813026505,7.429242872674487,20.830653851223847,55.173140776568516,39.79037938788479,1.6080482670031508,43.134831262679185,52.257363416926125,36.732687979774305,8.995603248014685,33.77947125877892,5.995150997397699,40.18846629801757,18.229057113500296,84.13421575241283,73.58138893889418,77.85378615356679,42.16915206868225,32.25263417478029,100.0,50.85333752614224,100.0,100.0,78.93906184778268,37.26841389147683,31.55936588778077,67.72834743056869,62.957160715020656,77.02603182924862,47.21427516023529,35.020495254677535,51.37425317768711,10.655226236679532,14.645567253581431,28.66791887935089,47.34310748342837,63.58449750246661,6.9631394073627835,53.17542887571559,18.880038042800017,56.492423975037745,34.25859768098159,12.25163459557551,37.01430640733469,31.220316258827584
1998,71.0514691363024,10.96253325766715,15.62939943107092,43.339687856712835,31.21287179149951,82.86089202263709,67.63463179497562,41.06352285980977,9.202628671831938,17.18965157540537,34.39874437761145,33.04110632699048,60.91367313482622,33.37739642495119,34.93622475851163,0.0,88.69113974500264,26.794588807219817,30.10109430584799,42.42813751047614,29.036857629256552,13.58298385008839,44.06243650058468,82.78513074731319,23.74788042100631,35.539568539577864,17.62413030036443,18.730143439560383,55.93083206411274,40.425760695747684,11.770232789552175,49.90662816196041,42.47472440675659,41.07356210945559,11.055128444856273,100.0,29.145741310710875,24.8415041026945,65.67435194462402,0.34993174988290604,62.4695529960142,19.011814842494488,77.10265116402542,25.649598108880856,35.47603711723169,67.60739271652416,50.991859894639916,4.796719398345049,19.97059851277263,55.74668681991005,42.28117417659851,1.7043523201125639,23.380756691101023,13.979669798225938,34.62571649299977,43.11917486091414,23.261434004549177,66.69927495063284,68.87172045842863,34.97918480556426,26.436882320421123,50.181263613485015,65.15587565589274,58.62053081913552,31.666122121995162,76.14852681018107,6.430585468693548,19.59089030375212,11.967405732714994,17.852999461618634,21.743395290695567,52.956251037280985,35.46502459024646,35.824313362415,24.078236967023837,9.60650217166056,48.491788239555895,1.5776610172886647,33.621954952865835,55.785413226433654,39.028697616194066,37.819955718993334,41.1557469996387,69.17988918106607,11.593678619473136,7.1952520916730185,14.067745880249571,7.823330562348708,0.0,28.17292262051181,30.214578237364474,16.316820900554756,36.817749805476126,6.6784529190781665,4.48222756058026,5.761367468396336,10.638294183701664,45.153409509376935,29.827676354078992,58.95055416485535,7.590828551024857,48.73040533169781,35.490912285894154,31.627023164784774,67.74677027887462,70.53281685079652,70.08154914502978,65.05158835276008,77.96668915019912,42.050143918225416,86.69887613540844,61.92330521534468,80.0940217645655,76.29497876649619,92.19171853130935,43.46841652144533,13.031175131178552,0.0,9.957841383721027,8.711203195763016,46.21983305623487,100.0,6.061948736380091,51.29415699124487,72.10263538517168,46.263860142858135,10.882246044877764,44.55335343911308,6.026734190147558,34.15565914102287,22.397332256713135,68.43460488320184,79.34859018101021,52.25201122292378,100.0,37.20060428393215,52.12501378425105,42.66299777360713,63.993315192202346,88.11609473051965,48.54944018364852,42.81685540480073,33.99174054483327,51.91290434878396,41.794508251117705,54.81128437727618,38.68560059195806,22.166103259988006,53.710695023996195,14.930985661490318,18.481714729315733,22.553956957809028,53.54158139550045,58.383136541627145,5.764559361730627,38.87677350883828,20.561125438873542,80.98752533897861,37.750525820097195,4.926471085342135,100.0,30.792622899426576
