Year,主权_Mean_Cosine_Similarity,偏见_Mean_Cosine_Similarity,分裂_Mean_Cosine_Similarity,创伤_Mean_Cosine_Similarity,恐怖主义_Mean_Cosine_Similarity,欺凌_Mean_Cosine_Similarity,精神病_Mean_Cosine_Similarity,阴谋_Mean_Cosine_Similarity,主权_Semantic_Breadth,偏见_Semantic_Breadth,分裂_Semantic_Breadth,创伤_Semantic_Breadth,恐怖主义_Semantic_Breadth,欺凌_Semantic_Breadth,精神病_Semantic_Breadth,阴谋_Semantic_Breadth
1979,0.31105557,0.30416003,0.288549,0.294133,0.30623442,0.2909903,0.27451903,0.29657874,3.2148596384139068,3.287742982820652,3.465615820042309,3.3998224422679,3.265472255326785,3.4365407505560723,3.6427347625152935,3.371785909122928
1980,0.32265717,0.314349,0.29161757,0.29755926,0.29118198,0.30704412,0.26709956,0.2994364,3.09926479077692,3.1811776519885373,3.4291486349294464,3.360675098994114,3.434278435191188,3.25686095021194,3.743922313440613,3.339607449396452
1981,0.31712696,0.30085647,0.30537495,0.3058267,0.29441693,0.32141712,0.27594927,0.3152971,3.1533112207811005,3.323844079108729,3.2746628347924887,3.2698257554370604,3.396543757040824,3.111221923771872,3.6238544921382463,3.171611821413161
1982,0.32573083,0.31590167,0.30190146,0.30258137,0.30383405,0.3315507,0.2737096,0.31443638,3.070019496394828,3.165542017798091,3.312339069224369,3.304896135564988,3.2912703400369927,3.016130074665202,3.653507284817245,3.180293617486708
1983,0.310073,0.31343696,0.3018663,0.30349973,0.3018891,0.31051302,0.26212838,0.3162761,3.225047127045172,3.190434259159687,3.31272494923463,3.2948958641115005,3.3124747710128526,3.2204768785905253,3.814924537571134,3.1617943616304034
1984,0.3211599,0.2893387,0.28612658,0.28933236,0.2881285,0.28973198,0.27050933,0.3025856,3.113713768072234,3.4561569973660453,3.4949566260780984,3.456232824765978,3.470673732735291,3.451465738003858,3.6967301314881578,3.3048499136420366
1985,0.31486383,0.29692647,0.28127167,0.28352544,0.29015955,0.30043316,0.2563224,0.31286424,3.175976095583591,3.367837177597276,3.5552816719716893,3.527020397780636,3.446379719927992,3.328527396064464,3.901336545765237,3.196274483991304
1986,0.3291358,0.29819906,0.30058736,0.28151375,0.2886767,0.29486048,0.2648446,0.3080684,3.038259538127837,3.3534646558530468,3.3268199068851416,3.552224351510909,3.4640827231382447,3.3914344590532566,3.7757991427648703,3.246032430884604
1987,0.3054999,0.3103006,0.2821659,0.27165127,0.2917647,0.3030374,0.2670043,0.28972924,3.273323372558599,3.222681608457965,3.544014169114494,3.681190253013021,3.4274193490724567,3.2999226612096795,3.745257879684945,3.451498400485512
1988,0.3007572,0.3056934,0.28230083,0.2833414,0.29912266,0.3163883,0.27414662,0.29972965,3.32494118703252,3.2712516505208744,3.5423204402158515,3.5293111862809443,3.343110132410524,3.160673044950985,3.647683173758761,3.3363399845166546
