Year,Target Concept,Sentence With Concepts,Context Words
2004,偏见,1,"['跟不上', '现代', '社会', '快速', '节奏', '和', '科技', '发展', '的']"
2004,偏见,2,"['克服', '积极', '服务']"
2004,偏见,3,"['了', '欧美人', '在', '这个', '项目', '上', '对', '黄种人', '的', '这次', '事件', '对', '我', '刺激', '很大']"
2004,偏见,4,"['目前', '种族', '和', '宗教', '冲突', '不断', '社团', '暴力', '层出不穷', '我们', '的', '出路', '不', '在于', '回避', '宗教', '与']"
2004,偏见,5,"['破除', '求全责备', '的', '狭隘']"
2004,偏见,6,"['邓小平', '扫除', '教条', '澄清', '开启', '新知', '第一次', '比较', '系统地', '初步', '回答', '了', '中国']"
2004,偏见,7,"['角度看', '库存', '为的是', '帮助', '我们', '澄清', '对此', '的', '一些', '也', '能', '让', '我们', '在', '对', '明年', '车市', '进行']"
2004,偏见,8,"['旧', '中国', '时', '汉族人', '对', '旗人', '看法', '带有', '民族']"
2004,偏见,9,"['对', '中医药', '存在', '不少', '认识', '上', '的', '误区', '和']"
2004,偏见,10,"['开端', '但', '也', '暴露', '了', '他们', '对', '非洲', '的']"
2004,偏见,11,"['本本主义', '落后', '的', '传统观念', '和', '主观', '往往', '是', '通过', '设置', '各种', '禁区', '和', '框框', '来']"
2004,偏见,12,"['指出', '内陆地区', '居住', '着', '独眼', '人', '其', '无知', '与', '不言自明']"
2004,偏见,13,"['即使', '有人', '有', '有', '恶意', '那', '是', '他', '的', '错误', '我们', '不必']"
2004,偏见,14,"['香港', '文汇报', '的', '社评', '指出', '任何', '不怀', '的', '人', '都', '不会', '否认', '修改', '行政长官', '和', '立法会']"
2004,偏见,15,"['这', '其中', '排除', '政治', '和', '种族歧视', '的', '因素', '文化', '传播', '中', '有关', '中国']"
2004,偏见,16,"['对', '中医药', '存在', '不少', '认识', '上', '的', '误区', '和']"
2004,偏见,17,"['当', '他们', '由于', '不', '了解', '中国', '而', '产生', '某种', '或', '误解', '时', '我们', '应该', '耐心', '地', '做', '解释']"
2004,偏见,18,"['这是', '任何', '不带', '政治', '的', '人', '都', '不能', '否认', '的', '客观事实']"
