Year,主权_Mean_Cosine_Similarity,偏见_Mean_Cosine_Similarity,分裂_Mean_Cosine_Similarity,创伤_Mean_Cosine_Similarity,恐怖主义_Mean_Cosine_Similarity,欺凌_Mean_Cosine_Similarity,精神病_Mean_Cosine_Similarity,阴谋_Mean_Cosine_Similarity,主权_Semantic_Breadth,偏见_Semantic_Breadth,分裂_Semantic_Breadth,创伤_Semantic_Breadth,恐怖主义_Semantic_Breadth,欺凌_Semantic_Breadth,精神病_Semantic_Breadth,阴谋_Semantic_Breadth
1979,0.31869948,0.3027708,0.2808434,0.29175058,0.30623442,0.2909903,0.27451903,0.2978368,3.1377522260603827,3.3028284817204963,3.560703136963059,3.427585301636188,3.265472255326785,3.4365407505560723,3.6427347625152935,3.3575433433612725
1980,0.32484823,0.3069892,0.29095316,0.2937469,0.29118198,0.30704412,0.26368412,0.30390733,3.0783605798773555,3.257443659007492,3.4369793484798574,3.404291376968116,3.434278435191188,3.25686095021194,3.7924164176491457,3.290476686399074
1981,0.32372618,0.29490188,0.29450056,0.30119368,0.29228607,0.32141712,0.27594927,0.30505884,3.089030391675984,3.3909584028320614,3.3955792867270422,3.320122738273426,3.421305730220761,3.111221923771872,3.6238544921382463,3.2780561613649604
1982,0.330893,0.32314438,0.31241396,0.2953605,0.30383405,0.3315507,0.2737096,0.31584153,3.0221248865276698,3.094591994817635,3.200881285120978,3.385693012792092,3.2912703400369927,3.016130074665202,3.653507284817245,3.1661447857086173
1983,0.31698546,0.3109471,0.3000579,0.30268365,0.3018891,0.31051302,0.26212838,0.30611837,3.154718850137929,3.215981210032574,3.3326902570768846,3.303779359137677,3.3124747710128526,3.2204768785905253,3.814924537571134,3.2667102040689167
1984,0.31092915,0.2943671,0.28450644,0.28498313,0.2882498,0.28973198,0.27050933,0.30108675,3.216166776142473,3.39711871265498,3.514858923503726,3.508979657612743,3.469213273948523,3.451465738003858,3.6967301314881578,3.3213018773517624
1985,0.30714753,0.29472983,0.28612617,0.2805531,0.29696754,0.30043316,0.2563224,0.29900727,3.255764391804087,3.392937877901109,3.4949617224646152,3.5643876011812448,3.367371439851385,3.328527396064464,3.901336545765237,3.344400324568308
1986,0.31294596,0.2917332,0.28877845,0.28278926,0.28737292,0.29486048,0.2648446,0.299849,3.1954398572898404,3.4277894383274514,3.46286222508067,3.5362021862962494,3.4797990383334017,3.3914344590532566,3.7757991427648703,3.335011916495971
1987,0.3140387,0.29987955,0.2875432,0.28526142,0.28996798,0.3030374,0.2670043,0.30772814,3.184320975118127,3.334672193839016,3.4777382119987577,3.505556382639184,3.4486565942194995,3.2999226612096795,3.745257879684945,3.2496215489921547
1988,0.31226686,0.2982316,0.29365084,0.27414808,0.3039578,0.3163883,0.27414662,0.29079792,3.202389172601438,3.353098713379605,3.4054049171611465,3.647663743521904,3.2899304852540867,3.160673044950985,3.647683173758761,3.4388141542367308
