Year,主权_Mean_Cosine_Similarity,偏见_Mean_Cosine_Similarity,分裂_Mean_Cosine_Similarity,创伤_Mean_Cosine_Similarity,恐怖主义_Mean_Cosine_Similarity,欺凌_Mean_Cosine_Similarity,精神病_Mean_Cosine_Similarity,阴谋_Mean_Cosine_Similarity,主权_Semantic_Breadth,偏见_Semantic_Breadth,分裂_Semantic_Breadth,创伤_Semantic_Breadth,恐怖主义_Semantic_Breadth,欺凌_Semantic_Breadth,精神病_Semantic_Breadth,阴谋_Semantic_Breadth
1979,0.31826043,0.30241296,0.28000274,0.29036734,0.30623442,0.2909903,0.27451903,0.29235515,3.1420808296769525,3.3067366229128057,3.571393584453047,3.4439135508155454,3.265472255326785,3.4365407505560723,3.6427347625152935,3.4204972960233384
1980,0.3231001,0.30569455,0.28999597,0.29210845,0.29118198,0.30704412,0.26229623,0.2887623,3.09501616021488,3.2712392127952024,3.448323801595988,3.423386117253291,3.434278435191188,3.25686095021194,3.812483319037936,3.4630559315447886
1981,0.31962523,0.3022097,0.29788467,0.29059607,0.2889875,0.32141712,0.27594927,0.3074624,3.1286641678577487,3.308960576304365,3.3570038710996744,3.4412027912416496,3.4603574309120804,3.111221923771872,3.6238544921382463,3.252430276814563
1982,0.33415154,0.30624413,0.2937388,0.3033789,0.30383405,0.3315507,0.2737096,0.31537828,2.992654205015668,3.265368658625546,3.4043849788950937,3.296208034278393,3.2912703400369927,3.016130074665202,3.653507284817245,3.1707954167788426
1983,0.3117154,0.31215483,0.29493022,0.30504376,0.3018891,0.31051302,0.26212838,0.3212754,3.2080545857504896,3.2035384542825223,3.3906325407610343,3.2782182135435547,3.3124747710128526,3.2204768785905253,3.814924537571134,3.112594239780398
1984,0.3165758,0.29387134,0.27969772,0.28797048,0.28784198,0.28973198,0.27050933,0.3057514,3.158801192297008,3.402849659749839,3.5752883986933326,3.4725781216527163,3.474128460960406,3.451465738003858,3.6967301314881578,3.270630836464228
1985,0.3245642,0.29024532,0.2937565,0.28242585,0.28777346,0.30043316,0.2563224,0.3022779,3.081054641140356,3.4453612720873164,3.404179821246845,3.5407523701177177,3.474955610846022,3.328527396064464,3.901336545765237,3.308214142438308
1986,0.3130633,0.2932229,0.2849719,0.2775301,0.3018351,0.29486048,0.2648446,0.30948094,3.194242251130236,3.410374788798129,3.509118004783483,3.6032127177145656,3.3130674112760734,3.3914344590532566,3.7757991427648703,3.2312168079659824
1987,0.30799416,0.30571696,0.27867386,0.28456217,0.2919598,0.3030374,0.2670043,0.29875153,3.24681484056084,3.2709994064237065,3.588424149824244,3.514170552689781,3.425129165435365,3.2999226612096795,3.745257879684945,3.347263158293761
1988,0.2942359,0.30472857,0.29174107,0.27907604,0.3035876,0.3163883,0.27414662,0.29032326,3.39863371700241,3.2816089672033057,3.42769699605872,3.583252796436827,3.293942332111381,3.160673044950985,3.647683173758761,3.444436414760894
