Year,主权_Mean_Cosine_Similarity,偏见_Mean_Cosine_Similarity,分裂_Mean_Cosine_Similarity,创伤_Mean_Cosine_Similarity,恐怖主义_Mean_Cosine_Similarity,欺凌_Mean_Cosine_Similarity,精神病_Mean_Cosine_Similarity,阴谋_Mean_Cosine_Similarity,主权_Semantic_Breadth,偏见_Semantic_Breadth,分裂_Semantic_Breadth,创伤_Semantic_Breadth,恐怖主义_Semantic_Breadth,欺凌_Semantic_Breadth,精神病_Semantic_Breadth,阴谋_Semantic_Breadth
1979,0.31733328,0.3036223,0.28859863,0.2927274,0.30623442,0.2909903,0.27451903,0.29775092,3.1512610234958167,3.293565664435976,3.4650199514383,3.416147457082871,3.265472255326785,3.4365407505560723,3.6427347625152935,3.3585118722977185
1980,0.3299083,0.30461207,0.2911022,0.29812643,0.29118198,0.30704412,0.2643322,0.30036035,3.0311452168522783,3.282864001228832,3.435219649440932,3.3542816122776684,3.434278435191188,3.25686095021194,3.783118291559732,3.3293342280502074
1981,0.32562062,0.30102682,0.2928033,0.29095373,0.2896458,0.32141712,0.27594927,0.31212875,3.0710585698445407,3.321963126822631,3.415262200494094,3.436972659548959,3.4524927718157405,3.111221923771872,3.6238544921382463,3.2038060963193757
1982,0.33171988,0.31704795,0.2921346,0.296651,0.30383405,0.3315507,0.2737096,0.3178052,3.014591751513296,3.154097002133035,3.423079485240927,3.3709644688001434,3.2912703400369927,3.016130074665202,3.653507284817245,3.146581608592006
1983,0.32101095,0.30243152,0.299731,0.3018403,0.3018891,0.31051302,0.26212838,0.31737974,3.115158559659244,3.306533616057993,3.3363250565285743,3.3130101657964786,3.3124747710128526,3.2204768785905253,3.814924537571134,3.1507997044367446
1984,0.32140416,0.28800568,0.28912845,0.28501758,0.2868734,0.28973198,0.27050933,0.30182812,3.1113474165874946,3.4721537454933933,3.458670328765296,3.508555509884716,3.4858582192120946,3.451465738003858,3.6967301314881578,3.313143959751457
1985,0.31689385,0.29914477,0.2977321,0.27911958,0.28990662,0.30043316,0.2563224,0.29630563,3.1556308627145206,3.3428630036583327,3.3587240016047675,3.582693827764484,3.449386552890666,3.328527396064464,3.901336545765237,3.374893725005323
1986,0.32602105,0.28981236,0.27958265,0.27810472,0.28586835,0.29486048,0.2648446,0.30506167,3.067286649028365,3.450508504868482,3.5767598665293288,3.595767777731817,3.498113770114104,3.3914344590532566,3.7757991427648703,3.2780257383351645
1987,0.31294352,0.30128384,0.29060677,0.27526495,0.29559258,0.3030374,0.2670043,0.30282176,3.195464810627769,3.3191292704775592,3.4410760992683422,3.6328635558665487,3.3830348942943758,3.2999226612096795,3.745257879684945,3.3022726476457267
1988,0.30999622,0.30305803,0.2873417,0.27617007,0.30154312,0.3163883,0.27414662,0.29677275,3.2258458122467317,3.2996981002936394,3.4801769169145165,3.620957122954915,3.316275335270191,3.160673044950985,3.647683173758761,3.369581627551041
1989,0.3140995,0.30266908,0.29150462,0.27734482,0.29201862,0.30658284,0.27643156,0.3074318,3.183704621597183,3.303938434143973,3.4304773448688475,3.605619854745487,3.4244391422826244,3.2617611786593708,3.617531942199583,3.252754079001336
1990,0.30783525,0.29318193,0.2932911,0.27374196,0.30173975,0.31841072,0.2743941,0.30674955,3.24849086142568,3.4108514586909977,3.409581905325521,3.653075319838663,3.314114207365626,3.1405977354554544,3.644393295723383,3.2599884560159342
1991,0.3172483,0.29722407,0.29364628,0.2779432,0.28782505,0.3140427,0.26334998,0.30465847,3.1521050039328,3.3644650129321776,3.4054577964736903,3.597857482758835,3.474332783242902,3.1842804818285586,3.797228310250631,3.2823639916178227
1992,0.3306148,0.30078116,0.29687208,0.27364933,0.3022137,0.28904068,0.26147938,0.3097953,3.024667934425568,3.324676312932491,3.36845419115877,3.654311823333712,3.308916851049084,3.45972056161531,3.82439337517917,3.22793803369984
1993,0.30702698,0.30446288,0.29987636,0.28418073,0.28321558,0.3339202,0.2703901,0.30321148,3.257042727921138,3.2844726435651093,3.334707654334582,3.518887427569521,3.5308791685441165,2.994727387729737,3.698360349290725,3.298028157607035
1994,0.30688566,0.31263825,0.2879938,0.2868372,0.28692672,0.32323435,0.26291043,0.3011066,3.2585426148452994,3.198584915597586,3.472297109070988,3.486298267813956,3.485210481505221,3.0937306062311767,3.803576817002407,3.32108294375561
1995,0.3050191,0.2927099,0.2907605,0.28876987,0.28641474,0.3010871,0.25154027,0.2866195,3.2784831040701268,3.41635197278194,3.439256857848716,3.462965151278563,3.4914403894746613,3.321297932346921,3.975506531706075,3.4889459731911736
1996,0.31784865,0.29187983,0.28634724,0.27321237,0.28014413,0.3285113,0.2606832,0.29024142,3.146151452322036,3.4260674696049422,3.49226344653468,3.6601563394806393,3.569591185263695,3.0440353406193044,3.836073696390234,3.445407616435802
1997,0.2983839,0.29398847,0.2839953,0.26538333,0.28807223,0.29677984,0.26900196,0.28971437,3.3513873510277863,3.4014939861825337,3.5211850271074447,3.768134150766324,3.4713516309576766,3.3695010955206217,3.7174450223172335,3.4516755697161288
