Year,主权_Mean_Cosine_Similarity,偏见_Mean_Cosine_Similarity,分裂_Mean_Cosine_Similarity,创伤_Mean_Cosine_Similarity,恐怖主义_Mean_Cosine_Similarity,欺凌_Mean_Cosine_Similarity,精神病_Mean_Cosine_Similarity,阴谋_Mean_Cosine_Similarity,主权_Semantic_Breadth,偏见_Semantic_Breadth,分裂_Semantic_Breadth,创伤_Semantic_Breadth,恐怖主义_Semantic_Breadth,欺凌_Semantic_Breadth,精神病_Semantic_Breadth,阴谋_Semantic_Breadth
1979,0.31316036,0.30491605,0.2801793,0.2922808,0.30623442,0.2909903,0.27451903,0.29941058,3.193252174217576,3.279591175497506,3.5691431475599487,3.42136747709567,3.265472255326785,3.4365407505560723,3.6427347625152935,3.33989531930955
1980,0.32279468,0.30844283,0.28889102,0.30239862,0.29118198,0.30704412,0.2624613,0.30020064,3.097944529097074,3.242091886623128,3.4615129569341505,3.306893375595532,3.434278435191188,3.25686095021194,3.810085457274769,3.3311054771627533
1981,0.3185678,0.30210575,0.29439774,0.29978812,0.28415132,0.32141712,0.27594927,0.29944515,3.139049084501021,3.3100991448445183,3.3967651881908605,3.335689248271734,3.519251697198479,3.111221923771872,3.6238544921382463,3.3395097311706388
1982,0.32334,0.31681797,0.3018246,0.3014106,0.30383405,0.3315507,0.2737096,0.31007522,3.0927197499605974,3.156386624445342,3.3131825624610407,3.317733509161519,3.2912703400369927,3.016130074665202,3.653507284817245,3.225023879324878
1983,0.3186933,0.3060104,0.30118576,0.30563477,0.3018891,0.31051302,0.26212838,0.31844732,3.137812964852814,3.267862841905511,3.3202101262037638,3.271879081081276,3.3124747710128526,3.2204768785905253,3.814924537571134,3.14023680528396
1984,0.31398776,0.29561615,0.28735402,0.28494656,0.28720704,0.28973198,0.27050933,0.3151887,3.1848375059951035,3.382765117299404,3.4800278489910963,3.509429968142141,3.481808836275843,3.451465738003858,3.6967301314881578,3.1727025150770927
1985,0.32815742,0.30673793,0.28406698,0.27677527,0.28130788,0.30043316,0.2563224,0.30560753,3.047317915245076,3.260111983414585,3.520296576499527,3.613039551796768,3.554824037734002,3.328527396064464,3.901336545765237,3.272170709270976
1986,0.31788358,0.29847974,0.29067284,0.28005904,0.2926695,0.29486048,0.2648446,0.2986499,3.14580576038614,3.3503111933140817,3.440293921214039,3.570675674151361,3.4168233564577424,3.3914344590532566,3.7757991427648703,3.3484021798961145
1987,0.31082597,0.30685183,0.2749876,0.2809905,0.2943398,0.3030374,0.2670043,0.30965468,3.217234351228989,3.25890181842127,3.636527502334711,3.55883903625156,3.3974337828389984,3.2999226612096795,3.745257879684945,3.229403769116291
1988,0.2976277,0.30807042,0.28708792,0.27415082,0.30454466,0.3163883,0.27414662,0.29991725,3.3599024625482943,3.2460110777384203,3.4832535249399155,3.6476272628200426,3.2835906835845967,3.160673044950985,3.647683173758761,3.33425302177074
1989,0.31152406,0.29379117,0.28999308,0.27723122,0.29474953,0.30658284,0.27377805,0.30125472,3.2100248990410707,3.403778212123437,3.448358176559955,3.607097400050912,3.3927111137714454,3.2617611786593708,3.652593755575457,3.319450070935836
1990,0.30890316,0.29454508,0.2909009,0.27631813,0.30173975,0.31841072,0.2743941,0.30737507,3.2372605298372323,3.3950659967280137,3.4375969545786944,3.619016926565123,3.314114207365626,3.1405977354554544,3.644393295723383,3.2533542451295334
1991,0.30981362,0.2934506,0.30076265,0.27824405,0.28782505,0.3140427,0.26422247,0.31387427,3.2277470704008038,3.4077286624131373,3.3248808948148616,3.593967259694691,3.474332783242902,3.1842804818285586,3.7846894285761015,3.185989044873595
1992,0.31740695,0.3044463,0.29742676,0.28130686,0.30008247,0.28904068,0.26147938,0.30977914,3.150529604024634,3.284651407470768,3.3621722515442407,3.5548368423572945,3.332417196894617,3.45972056161531,3.82439337517917,3.2281063485434505
1993,0.3160596,0.30460733,0.2970221,0.28942022,0.28321558,0.3339202,0.2703901,0.30037284,3.163960321351789,3.2829150705131807,3.3667527959922974,3.455183640635872,3.5308791685441165,2.994727387729737,3.698360349290725,3.3291958201539065
1994,0.29673132,0.30470973,0.29365703,0.28440595,0.28692672,0.32323435,0.26291043,0.2984435,3.3700520385820494,3.2818118137835888,3.40533303157915,3.5161008814764205,3.485210481505221,3.0937306062311767,3.803576817002407,3.350718017451789
1995,0.30785668,0.29922414,0.2906857,0.28405893,0.28157026,0.302323,0.25154027,0.29022208,3.248264755435551,3.341976372011343,3.440141549021847,3.520396297053246,3.551511495110569,3.3077204023510003,3.975506531706075,3.4456372339264285
1996,0.30052385,0.29519466,0.29474923,0.27396196,0.29118952,0.3285113,0.2606832,0.293412,3.327522953156946,3.38759520484874,3.3927145441678648,3.650141776495496,3.4341895088570427,3.0440353406193044,3.836073696390234,3.4081768987005234
1997,0.30540183,0.30028293,0.29166207,0.26644975,0.28388092,0.29677984,0.26900196,0.28516224,3.274374596551285,3.3301926800421167,3.428625496918987,3.753052881415838,3.522603783144189,3.3695010955206217,3.7174450223172335,3.506775648362113
1998,0.30682132,0.30711582,0.2847737,0.26570722,0.29395688,0.3178234,0.2666852,0.2897075,3.259225960798293,3.256100549077801,3.51156014073688,3.763540872768181,3.4018595322011658,3.146401329884595,3.749739564417157,3.451757237008525
1999,0.30462533,0.2959609,0.28302982,0.25329685,0.28210124,0.30572888,0.24433197,0.28145403,3.282721079916608,3.3788246666935198,3.5331965519292865,3.947936943008498,3.544826625938766,3.2708718641672774,4.092792264070866,3.552978124804771
2000,0.29778898,0.2897989,0.28782317,0.2786327,0.28769636,0.3130474,0.26551858,0.28909165,3.358082652965231,3.450668893999478,3.474355447230269,3.5889541981581203,3.475886850431678,3.194404333229755,3.766214836701995,3.459110671354079
2001,0.2974479,0.28549358,0.27216285,0.27007127,0.2820368,0.3021186,0.2489082,0.2854972,3.36193341245274,3.5027057045850154,3.6742706906388007,3.702726347393669,3.54563645806531,3.3099584134737268,4.017545314290089,3.502661462326153
2002,0.3102503,0.28543696,0.29732567,0.27356696,0.2837814,,0.25120845,0.2892524,3.223203848736724,3.503400564333202,3.363315375968993,3.6554121714485417,3.5238390090278178,,3.980757743627269,3.4571882502034885
2003,0.29622266,0.2962195,0.27186397,0.2641596,0.28281692,,0.25394106,0.2708608,3.3758390065257267,3.3758750083128115,3.678310187156862,3.785590369737328,3.5358563824737,,3.9379216716458263,3.691933393335373
2004,0.25335792,0.22819303,0.24106003,0.20957008,0.2406684,0.24102035,0.20225602,0.24367966,3.946985401376569,4.382254800008489,4.14834423494948,4.771673512746364,4.155094708476877,4.149027221813557,4.9442285119498965,4.103748379890865
2005,0.28822437,0.28006256,0.27675378,0.2583106,0.2846418,0.30167642,0.26132047,0.27349457,3.4695192584584857,3.570630838088225,3.613320072243934,3.871308623686395,3.513187423214798,3.314809928416478,3.826718944945863,3.656379703289381
2006,0.28959116,0.2829241,0.28744176,0.265289,0.28299558,0.30639973,0.2563605,0.27579477,3.4531440402747045,3.5345170312250977,3.478965613593442,3.769473922842376,3.533624073744102,3.263710417661821,3.900756925893432,3.6258845098143673
2007,0.28112885,0.2533784,0.26536506,0.24347521,0.25822937,0.29154557,0.24368612,0.2581941,3.55708774584525,3.9466664659288297,3.768393564636091,4.107194260235034,3.872526123115062,3.429995524728177,4.10363947189528,3.873055359716033
2008,0.28413242,0.2812917,0.2651777,0.25655767,0.26940927,0.28442907,0.24791166,0.27049375,3.519485725781532,3.555028546128164,3.771056206939917,3.897759078749541,3.711824776338168,3.515814991341026,4.033694875359664,3.6969431475329495
2009,0.27284062,0.27079898,0.2673349,0.24487665,0.28092042,0.25576714,0.24022873,0.26586953,3.665143420893386,3.6927760791661832,3.740626342281075,4.083688615997401,3.559727035234521,3.9098064452831647,4.1626994846688055,3.761243371193757
2010,0.26711893,0.27667832,0.26050934,0.2385141,0.25792,0.2488872,0.22824734,0.25294542,3.7436508035680816,3.614305546100599,3.838633933411987,4.192624329877843,3.877171261326229,4.0178844686887984,4.381211979563138,3.95342199768128
2011,0.26142424,0.27199146,0.2606779,0.2512252,0.26930442,0.25341216,0.24091908,0.26745117,3.825199938622485,3.67658600173845,3.836151760755441,3.980492350931271,3.713269849785704,3.946140590356389,4.150771230184231,3.739000322258143
2012,0.2707902,0.28308183,0.26701614,0.2418737,0.27631593,0.26303008,0.25514615,0.25995398,3.69289597170922,3.532547467271665,3.7450919267934015,4.134389206812845,3.619045811176122,3.8018465129322183,3.919322382016529,3.846834799867196
2013,0.27656808,0.26734757,0.2706498,0.2520534,0.2762827,0.29357135,0.23546427,0.26194167,3.6157461919799223,3.740449124571828,3.69481165005781,3.967413100003796,3.6194810878237647,3.406326911402531,4.24692875594713,3.817643808884071
2014,0.26525062,0.2643546,0.2629012,0.2539829,0.27065876,0.26151454,0.25647542,0.2685699,3.770019417248836,3.782797994378524,3.803710480077085,3.937272918003363,3.694689192154728,3.8238790961384255,3.8990091317722393,3.7234256317613417
2015,0.28223035,0.27197334,0.25797918,0.25399855,0.26415646,0.25255704,0.24542542,0.26336008,3.5432050778034694,3.676830948712956,3.876281733225744,3.937030383406723,3.785635214506037,3.959501595863688,4.074557590939429,3.797082641442732
2016,0.27125463,0.2645648,0.2521977,0.23823614,0.26201227,0.25934687,0.2367641,0.25826994,3.6865730331214888,3.779792149028727,3.9651430199480022,4.197515886687545,3.816615108409969,3.855839826012553,4.223613236100263,3.87191794787529
2017,0.28544372,0.26556695,0.26113257,0.24563342,0.28057507,0.2500409,0.25460398,0.27162296,3.503317532378176,3.7655288752666944,3.829472544140112,4.071107207031226,3.5641085695451618,3.99934588640259,3.927668343030837,3.681573956288208
2018,0.27405956,0.27540353,0.26466343,0.25019953,0.27065623,0.24710324,0.23625395,0.27732298,3.6488418278859314,3.631035528696055,3.778383765748177,3.9968101210879454,3.69472377246767,4.046891427018013,4.232733516689716,3.605903874249564
2019,0.28044558,0.2861618,0.27668685,0.23178166,0.26255634,0.25448954,0.24170399,0.2728729,3.565754237533092,3.4945263990397,3.614194205773976,4.314405175470877,3.808706290368515,3.9294345687420864,4.137292114659985,3.6647099008911552
2020,0.27723852,0.27728847,0.29455903,0.2335768,0.267644,0.2595635,0.24985713,0.2746065,3.6070024007315817,3.606352662012668,3.3949052390077017,4.281247029519606,3.736306602579192,3.852621721599365,4.002287264483683,3.641574450051089
2021,0.28556022,0.27715215,0.27847672,0.22888888,0.2820222,0.26459602,,0.27313074,3.5018883173546214,3.6081264275352174,3.590964507335516,4.368932128587447,3.5458200514736458,3.7793464092334976,,3.6612502232740303
2022,0.28871226,0.27420565,0.283491,0.23540685,0.27697578,0.24955821,,0.27707443,3.4636561302848103,3.646897801988193,3.5274490219533936,4.247964822635129,3.6104239777958655,4.0070811475433326,,3.609138573153384
2023,0.29537427,0.2677478,0.28471428,0.23882844,0.2789938,0.25746167,,,3.38553519099161,3.734858096920958,3.512293076850127,4.187106102914957,3.5843092298032424,3.8840733512521153,,
