Year,Control Word,Mean Cosine Similarity,Semantic Breadth
1979,衣服,0.70995474,1.4085404964661428
1979,米饭,0.7296051,1.3706044944007478
1979,图书馆,0.6825298,1.4651374776765247
1979,运输,0.685841,1.458063844419108
1980,衣服,0.72759324,1.3743942916635707
1980,米饭,0.7198024,1.3892702057256043
1980,图书馆,0.664042,1.5059288509166686
1980,运输,0.69875735,1.431111958054467
1981,衣服,0.71628004,1.3961019989290337
1981,米饭,0.6969345,1.4348550252334358
1981,图书馆,0.6464124,1.5470000922083909
1981,运输,0.70455635,1.4193328975929433
1982,衣服,0.70303226,1.42240984342078
1982,米饭,0.7340507,1.3623037374484657
1982,图书馆,0.6547866,1.5272151571490262
1982,运输,0.6961306,1.4365121109589214
1983,衣服,0.70709616,1.4142348061489805
1983,米饭,0.6849777,1.4599015194806064
1983,图书馆,0.6798548,1.4709022940502474
1983,运输,0.67254364,1.4868923490327834
1984,衣服,0.7241229,1.3809810807122305
1984,米饭,0.71154654,1.405389448783148
1984,图书馆,0.6732163,1.4854067329839362
1984,运输,0.69349325,1.441975108307894
1985,衣服,0.71594226,1.3967606758779365
1985,米饭,0.72703856,1.375442860746586
1985,图书馆,0.62238985,1.606709998851749
1985,运输,0.6936368,1.4416767334399216
1986,衣服,0.7234275,1.382308573078295
1986,米饭,0.7143195,1.3999337299246606
1986,图书馆,0.65738463,1.5211794560636223
1986,运输,0.69022137,1.4488105476402273
1987,衣服,0.7035368,1.4213897381506277
1987,米饭,0.73121715,1.367582811179978
1987,图书馆,0.641022,1.560008796264656
1987,运输,0.6607546,1.5134211221146525
1988,衣服,0.7333608,1.363585241023613
1988,米饭,0.732521,1.3651485805591252
1988,图书馆,0.666331,1.5007556458305211
1988,运输,0.7234321,1.3822996896230482
1989,衣服,0.7418156,1.3480438590309942
1989,米饭,0.7612941,1.3135527586210136
1989,图书馆,0.6463062,1.5472541871560466
1989,运输,0.6942325,1.4404395735350948
1990,衣服,0.7103516,1.4077535958633705
1990,米饭,0.7676478,1.3026807297744474
1990,图书馆,0.6670656,1.4991028909072452
1990,运输,0.68964505,1.4500212785743942
1991,衣服,0.7266265,1.3762228308794275
1991,米饭,0.74532664,1.341693626281598
1991,图书馆,0.62967443,1.5881222818534777
1991,运输,0.6577688,1.5202910526536608
1992,衣服,0.7390362,1.3531136860561805
1992,米饭,0.6587366,1.5180574760631016
1992,图书馆,0.6691765,1.4943740130306453
1992,运输,0.6810497,1.4683216119420437
1993,衣服,0.7245348,1.3801959364336516
1993,米饭,0.71384144,1.400871322895806
1993,图书馆,0.6539801,1.5290985707664944
1993,运输,0.70183533,1.4248356432438207
1994,衣服,0.73708975,1.3566868834157049
1994,米饭,0.75098616,1.3315824642284186
1994,图书馆,0.67458737,1.4823876728288738
1994,运输,0.6925337,1.4439731101017688
1995,衣服,0.75824296,1.3188384811943143
1995,米饭,0.7402836,1.3508336380862387
1995,图书馆,0.62809634,1.5921124403902633
1995,运输,0.6867381,1.4561592521424847
1996,衣服,0.7344677,1.361530289378066
1996,米饭,0.66630733,1.500808943228341
1996,图书馆,0.6885232,1.4523839410667114
1996,运输,0.6937836,1.4413716712470888
1997,衣服,0.72813743,1.3733671061979669
1997,米饭,0.66378456,1.5065128882552143
1997,图书馆,0.6835412,1.4629696515095416
1997,运输,0.6490655,1.5406765702632037
1998,衣服,0.7090019,1.4104334582757676
1998,米饭,0.7148383,1.3989177183984953
1998,图书馆,0.6751067,1.4812473253884217
1998,运输,0.6814115,1.4675419963352596
1999,衣服,0.72146213,1.3860741370339338
1999,米饭,0.71229744,1.403907896392814
1999,图书馆,0.68305194,1.4640175013154784
1999,运输,0.6713587,1.4895166968081943
2000,衣服,0.71805966,1.3926419448027159
2000,米饭,0.7410752,1.349390690828146
2000,图书馆,0.6785348,1.4737637502003922
2000,运输,0.67647153,1.4782588085318675
2001,衣服,0.71983397,1.389209236545081
2001,米饭,0.7294853,1.3708295924773906
2001,图书馆,0.7238879,1.381429323306785
2001,运输,0.6776642,1.4756570732160827
2002,衣服,0.7323278,1.365508689185509
2002,米饭,0.71012604,1.408200714155135
2002,图书馆,0.6760006,1.479288638588789
2002,运输,0.72014165,1.3886156994901164
2003,衣服,0.70886666,1.4107025514325506
2003,米饭,0.7165327,1.395609704807018
2003,图书馆,0.66745555,1.498227101406799
2003,运输,0.6645031,1.5048838804676354
2004,衣服,0.6569155,1.522265834078336
2004,米饭,0.6643166,1.5053063676681187
2004,图书馆,0.598933,1.6696358873248631
2004,运输,0.6291785,1.5893740199760058
2005,衣服,0.70171404,1.4250819345732981
2005,米饭,0.687043,1.4555129500118378
2005,图书馆,0.6830668,1.4639856913973253
2005,运输,0.6885062,1.4524197753362265
2006,衣服,0.7209159,1.3871243249875445
2006,米饭,0.7133234,1.4018886523517158
2006,图书馆,0.6815888,1.467160197016868
2006,运输,0.6620464,1.5104682103068299
2007,衣服,0.702419,1.4236517295614162
2007,米饭,0.6896737,1.449961000984806
2007,图书馆,0.6496947,1.539184526188277
2007,运输,0.67056894,1.4912709728113434
2008,衣服,0.69598097,1.4368209027558738
2008,米饭,0.6730802,1.4857070393818432
2008,图书馆,0.6586305,1.5183020141382984
2008,运输,0.69303817,1.4429219770004105
2009,衣服,0.7249978,1.3793144951944125
2009,米饭,0.6744488,1.4826922629947772
2009,图书馆,0.6583768,1.5188870269325794
2009,运输,0.6488576,1.5411702197239323
2010,衣服,0.7028365,1.4228059879711388
2010,米饭,0.6482184,1.5426899487830221
2010,图书馆,0.642561,1.5562724336839546
2010,运输,0.64813423,1.5428902707108993
2011,衣服,0.7093082,1.4098243754714725
2011,米饭,0.70241433,1.423661152472681
2011,图书馆,0.6595121,1.5162724020556402
2011,运输,0.67077696,1.4908085023951974
2012,衣服,0.69928366,1.4300348456230902
2012,米饭,0.6786964,1.4734128675053808
2012,图书馆,0.67503464,1.4814054530771283
2012,运输,0.6636524,1.50681285835405
2013,衣服,0.7070427,1.41434174818044
2013,米饭,0.69259286,1.44384971144032
2013,图书馆,0.6590922,1.517238435512816
2013,运输,0.6769043,1.4773136607267863
2014,衣服,0.7064477,1.4155329133953403
2014,米饭,0.7129212,1.4026795625354855
2014,图书馆,0.6794569,1.4717637207939545
2014,运输,0.68975836,1.4497830797448201
2015,衣服,0.70490396,1.4186329718967665
2015,米饭,0.73428214,1.3618743409682925
2015,图书馆,0.6743479,1.4829141358072704
2015,运输,0.6746341,1.4822849919273626
2016,衣服,0.69809824,1.432463139757918
2016,米饭,0.6902023,1.4488505849862945
2016,图书馆,0.65281403,1.5318298214400823
2016,运输,0.69709194,1.4345310092240773
2017,衣服,0.7016421,1.4252280552152592
2017,米饭,0.6819216,1.4664442336190315
2017,图书馆,0.6974027,1.4338917493613081
2017,运输,0.6860245,1.4576739153232425
2018,衣服,0.7119857,1.4045225764658391
2018,米饭,0.6781223,1.474660288420396
2018,图书馆,0.6409069,1.5602890938433405
2018,运输,0.68104196,1.468338317876756
2019,衣服,0.6542173,1.528544102580689
2019,米饭,0.6794871,1.4716982654763173
2019,图书馆,0.6562932,1.523709189173185
2019,运输,0.64419353,1.5523285368476432
2020,衣服,0.7061007,1.4162285871729514
2020,米饭,0.7046721,1.4190997523691395
2020,图书馆,0.6166177,1.6217504510335687
2020,运输,0.64149505,1.5588584846589097
2021,衣服,0.68866336,1.452088281537918
2021,米饭,0.69161284,1.44589565519853
2021,图书馆,0.65906626,1.517298124487386
2021,运输,0.6843136,1.4613183296014756
2022,衣服,0.6838279,1.4623562939869228
2022,米饭,0.70836943,1.4116927582869303
2022,图书馆,0.64621216,1.5474793898820298
2022,运输,0.65291023,1.531604116700213
2023,衣服,0.68373495,1.462555036892927
2023,米饭,0.6600728,1.5149843997535168
2023,图书馆,0.66284525,1.5086477485495964
2023,运输,0.68180054,1.4667046079913697
