Year,Control Word,Mean Cosine Similarity,Semantic Breadth
1979,衣服,0.70884454,1.410746560125014
1979,米饭,0.7296051,1.3706044944007478
1979,图书馆,0.6753091,1.4808033358379362
1979,运输,0.6879574,1.4535783628674728
1980,衣服,0.7201658,1.3885691532386384
1980,米饭,0.7198024,1.3892702057256043
1980,图书馆,0.6484818,1.5420633565995592
1980,运输,0.7172162,1.3942797287867064
1981,衣服,0.70260906,1.4232665842313221
1981,米饭,0.6969345,1.4348550252334358
1981,图书馆,0.6822138,1.465816177467628
1981,运输,0.69347894,1.4420048534351626
1982,衣服,0.7243148,1.3806151521241055
1982,米饭,0.7340507,1.3623037374484657
1982,图书馆,0.63752043,1.568577176612392
1982,运输,0.68854475,1.4523384278069755
1983,衣服,0.69986004,1.4288571257508387
1983,米饭,0.6849777,1.4599015194806064
1983,图书馆,0.65274745,1.5319860637358995
1983,运输,0.67399436,1.4836919355036975
1984,衣服,0.7267596,1.3759707924290676
1984,米饭,0.71154654,1.405389448783148
1984,图书馆,0.6691794,1.494367623954003
1984,运输,0.6968164,1.4350982867574646
1985,衣服,0.7256664,1.3780436779271572
1985,米饭,0.72703856,1.375442860746586
1985,图书馆,0.6522577,1.5331364111051855
1985,运输,0.6875807,1.4543747274762064
1986,衣服,0.69044155,1.4483485266823939
1986,米饭,0.7143195,1.3999337299246606
1986,图书馆,0.6528112,1.5318363950036316
1986,运输,0.66668504,1.499958650417577
1987,衣服,0.7173885,1.393944822197677
1987,米饭,0.73121715,1.367582811179978
1987,图书馆,0.65371644,1.529715226985226
1987,运输,0.6676695,1.4977470699589837
1988,衣服,0.7106252,1.4072116213700832
1988,米饭,0.732521,1.3651485805591252
1988,图书馆,0.6511231,1.535807883407163
1988,运输,0.6861074,1.4574977682162722
1989,衣服,0.7404915,1.3504543769307338
1989,米饭,0.7612941,1.3135527586210136
1989,图书馆,0.6683247,1.4962786600964555
1989,运输,0.7200213,1.388847787735598
1990,衣服,0.73719203,1.356498650148811
1990,米饭,0.7676478,1.3026807297744474
1990,图书馆,0.68076503,1.4689356119447259
1990,运输,0.69454926,1.4397826820325037
1991,衣服,0.7169883,1.3947228496837827
1991,米饭,0.74532664,1.341693626281598
1991,图书馆,0.65293247,1.531551965152963
1991,运输,0.6738514,1.4840067755531674
1992,衣服,0.7287227,1.3722641158494342
1992,米饭,0.6587366,1.5180574760631016
1992,图书馆,0.67197144,1.4881584841326934
1992,运输,0.7008927,1.4267519390208103
1993,衣服,0.73890054,1.3533621141249432
1993,米饭,0.71384144,1.400871322895806
1993,图书馆,0.66696197,1.4993358663028222
1993,运输,0.69725865,1.4341880135841338
1994,衣服,0.72753567,1.3745030629550674
1994,米饭,0.75098616,1.3315824642284186
1994,图书馆,0.6647116,1.5044118504197899
1994,运输,0.67538434,1.4806384110801902
1995,衣服,0.7585587,1.3182895568405555
1995,米饭,0.7402836,1.3508336380862387
1995,图书馆,0.6721366,1.4877927981894512
1995,运输,0.66695803,1.499344709808548
1996,衣服,0.7361634,1.3583941149589678
1996,米饭,0.66630733,1.500808943228341
1996,图书馆,0.68965733,1.449995462610615
1996,运输,0.6835444,1.4629627627273594
1997,衣服,0.7273649,1.374825762314968
1997,米饭,0.66378456,1.5065128882552143
1997,图书馆,0.6546848,1.5274526420211314
1997,运输,0.7009399,1.4266558501745774
1998,衣服,0.7268303,1.3758369662795944
1998,米饭,0.7148383,1.3989177183984953
1998,图书馆,0.66581386,1.5019212653181329
1998,运输,0.69060266,1.4480106400699442
1999,衣服,0.72770387,1.374185354961915
1999,米饭,0.71229744,1.403907896392814
1999,图书馆,0.668859,1.495083407060246
1999,运输,0.7081441,1.412141907281961
2000,衣服,0.7142002,1.40016763071436
2000,米饭,0.7410752,1.349390690828146
2000,图书馆,0.6643971,1.5051239223973587
2000,运输,0.65503854,1.5266277412087639
2001,衣服,0.70390385,1.4206485650973741
2001,米饭,0.7294853,1.3708295924773906
2001,图书馆,0.72578996,1.3778090760782755
2001,运输,0.67045057,1.491534271774902
2002,衣服,0.7377291,1.3555111722996775
2002,米饭,0.71012604,1.408200714155135
2002,图书馆,0.68036294,1.4698037495150946
2002,运输,0.69394463,1.4410371554668993
2003,衣服,0.7169906,1.3947184437480225
2003,米饭,0.7165327,1.395609704807018
2003,图书馆,0.6693857,1.493907088848261
2003,运输,0.6499549,1.5385682558122686
2004,衣服,0.625145,1.599628839782029
2004,米饭,0.6643166,1.5053063676681187
2004,图书馆,0.5934365,1.6851003172692587
2004,运输,0.643846,1.5531664997676806
2005,衣服,0.73006,1.36975046647008
2005,米饭,0.687043,1.4555129500118378
2005,图书馆,0.64850503,1.5420080809852181
2005,运输,0.681603,1.4671296616533167
2006,衣服,0.71407616,1.400410844217255
2006,米饭,0.7133234,1.4018886523517158
2006,图书馆,0.6730467,1.4857809836297862
2006,运输,0.67540425,1.48059476836187
2007,衣服,0.6958273,1.4371381984564904
2007,米饭,0.6896737,1.449961000984806
