Year,Control Words,Sentence With Control Words,Context Words
1979,衣服,27,"['毛泽东', '同志', '穿', '的', '一补', '再', '补', '每月', '三元', '伙食费', '不许', '特殊照顾', '不许']"
1979,衣服,28,"['有时', '送到', '外宾', '手里', '还是', '湿', '的', '只得', '自己', '晾干']"
1979,衣服,29,"['这时', '大家', '淋湿', '了', '大口', '大口', '地', '吸气']"
1979,衣服,30,"['油漆', '一新', '箱子', '上', '叠放', '着', '绸', '被', '毛料']"
1979,衣服,31,"['情况', '我', '一贫如洗', '既', '没有', '钱', '也', '没有', '工作', '褴褛不堪', '把', '一切', '仅', '有', '的', '东西', '都', '送']"
1979,衣服,32,"['部队', '设计', '的', '服装', '用具', '餐具', '等', '样品', '连', '缝子', '缝', '多少', '针', '口袋', '怎么', '开', '法', '帽子']"
1979,衣服,33,"['接着', '越南', '公安人员', '把', '被俘', '人员', '脱下', '的', '帽子', '鞋袜', '扔', '到', '中国', '一侧', '疯狂', '地', '把']"
1979,衣服,34,"['街上', '行人', '不论', '男女老少', '穿着', '十分', '整洁', '的', '颜色', '式样', '很', '美观', '具有', '民族风格', '看不见', '奇装异服']"
1979,衣服,35,"['下', '女孩子', '就', '准备', '几套', '有', '抽纱', '花边', '的', '待', '她', '出嫁', '时用']"
1979,衣服,36,"['工种', '如果', '向', '总理', '打个', '报告', '要点', '布', '补补', '您', '会', '批准', '吧']"
1979,衣服,37,"['上海牌', '手表', '一部', '缝纫机', '二十套', '上', '等', '衣料', '的', '再盖', '三间', '新房']"
1979,衣服,38,"['剪裁', '缝制', '有', '的', '顾客', '看中', '了', '某', '一件', '但', '领子', '或', '袖口', '稍微', '有点', '不', '合适', '他们']"
1979,衣服,39,"['赶到', '我国', '境内', '时', '已经', '被', '越南', '军警', '洗劫一空', '褴褛', '不少', '人', '被', '打', '得', '鼻青脸肿', '头破血流']"
1979,衣服,40,"['不少', '尸体', '完好', '成为', '干尸', '毛发', '肌体', '以及', '随身', '大多', '未朽']"
1979,衣服,41,"['夜夜', '在', '深山', '演习', '荆棘', '撕破', '了', '战士', '的']"
1979,衣服,42,"['劝', '他', '吃', '得', '好', '一些', '穿', '几件', '好', '他', '说', '群众', '还', '没有', '普遍', '富裕', '起来', '我']"
1979,衣服,43,"['人气', '得', '冲进', '小楼', '把', '楼', '里边', '的', '棉被', '等', '物品', '从', '窗户', '扔', '了', '出来']"
1979,衣服,44,"['五百', '一十八', '至', '五百', '六十八', '美元', '用于', '婴儿', '的', '家具', '以及', '护理', '用具', '的', '费用', '为', '七百', '六十二']"
1979,衣服,45,"['有些', '袜子', '实在', '不能', '再补', '了', '我', '也', '不敢', '扔掉', '了', '就要', '查问', '我', '那', '一件', '什么', '什么样', '的', '怎么', '不见', '了']"
1979,衣服,46,"['毫无', '招架之力', '的', '瘫痪', '人仅', '有', '的', '一身', '替换', '抢走了', '邻居', '给', '我', '的', '钱']"
1979,衣服,47,"['等候', '着', '的', '人', '都', '拿来', '包括', '首饰', '皮大衣', '钟表']"
1979,衣服,48,"['是', '边区', '建设厅', '副厅长', '他', '剃个', '光头', '穿着', '粗布', '和', '老百姓', '一个样']"
1979,衣服,49,"['孩子', '接', '了', '过来', '抱回', '营房', '给', '她们', '换上', '又', '用', '大衣', '把', '她们', '裹好', '送', '回家', '去']"
1979,衣服,50,"['过', '春节', '时', '一家', '大小', '都', '添', '了', '新', '还', '买', '了', '三十', '来斤', '肉']"
1979,米饭,1,"['在', '日本', '已', '把', '面条', '饺子', '烧麦', '以及', '鱼', '肉', '等', '菜类', '制成', '各种']"
1979,米饭,2,"['开饭', '时', '战士', '们', '把', '热汤', '送到', '他', '手里', '还开', '了', '一个', '罐头', '给']"
1979,米饭,3,"['他', '提着', '唯一', '的', '用', '塑料袋', '包装', '的', '一斤', '送到', '每', '一个', '战士', '面前']"
1979,米饭,4,"['一斤', '转', '一圈', '还有', '大', '半斤']"
1979,米饭,5,"['那种', '买饭', '排长队', '的', '现象', '减少', '了', '主食', '除', '外', '面食', '有', '包子', '馒头', '油饼', '面条', '和', '面包']"
1979,米饭,6,"['一小片', '纸', '写', '了', '几句话', '藏', '在', '剩下', '的', '底下', '送到', '家里']"
1979,米饭,7,"['天生', '不', '愿意', '喝牛奶', '吃', '牛肉', '只', '习惯', '吃', '和', '馒头']"
1979,米饭,8,"['你们', '把', '香甜', '的']"
1979,米饭,9,"['多年', '来', '他', '靠', '在', '街头', '摆摊', '卖', '过活']"
1979,米饭,10,"['随即', '把', '炒菜', '全', '部分', '到', '战士', '们', '的', '碗', '里']"
1979,米饭,11,"['要', '知道', '战士', '们', '吃', '红', '的', '指', '高粱', '我', '吃', '白', '的', '怎么', '能咽', '得', '下去']"
1979,米饭,12,"['如', '向阳路', '二街', '小吃店', '经营', '米粉', '豌豆粉', '拼盘', '零酒', '有', '粮', '平价', '无粮', '议价']"
1979,米饭,13,"['从', '经理', '到', '学徒工', '吃', '的', '都', '是', '麦']"
1979,米饭,14,"['他家', '经常', '吃', '的', '是', '麦', '有时', '还', '吃', '小米饭', '副食', '很', '简单', '只', '吃']"
1979,米饭,15,"['饮食业', '用', '粮食', '和', '素油', '做', '的', '食品', '如', '馒头', '油条', '烧饼', '等', '都', '不', '提价', '其中', '用']"
1979,米饭,16,"['饮食业', '用', '粮食', '和', '素油', '做', '的', '食品', '如', '馒头', '油条', '烧饼', '等', '都', '不', '提价', '你们', '看']"
1979,米饭,17,"['原来', '老是', '吃', '馒头', '烘饼', '烂糊', '面', '的', '学生', '食堂', '现在', '经常', '能']"
1979,图书馆,1,"['这', '本书', '已', '被', '日本', '协会', '定为', '选定', '图书']"
1979,图书馆,2,"['充分利用', '书刊', '资料', '开展', '讲座', '报告', '展览', '等', '活动']"
1979,图书馆,3,"['如今', '乾坤', '扭转', '万象更新', '北京', '门庭若市', '座无虚席', '九百', '六十万', '册', '藏书', '如春', '花', '一般']"
1979,图书馆,4,"['我们', '访问', '了', '不少', '工厂', '机关', '学校', '公园', '医院', '博物馆', '在', '同', '在', '那里', '工作', '的', '教师', '工人']"
1979,图书馆,5,"['这个', '还同', '上海', '科学技术', '情报', '研究所', '中国', '机械', '进出口', '公司']"
1979,图书馆,6,"['图书馆学', '是', '研究', '事业', '发展', '规律', '的', '学问']"
1979,图书馆,7,"['河南省', '专门', '开辟', '了', '宣传', '专栏', '举办', '了', '短篇小说', '阅读']"
1979,图书馆,8,"['他', '在', '写给', '北京', '的', '一封', '感谢信', '中', '用', '一首', '诗', '表达', '了']"
1979,图书馆,9,"['它', '的', '收藏', '七千', '多种', '期刊', '三千多种', '科学', '报告', '三十多万', '份']"
1979,图书馆,10,"['之', '家', '已经', '变成', '了', '一所', '科学', '博物馆', '包括', '和', '一个', '研究所']"
1979,图书馆,11,"['解决', '这些', '问题', '我们', '建议', '一', '要', '加强', '对', '工作', '的', '领导', '在', '干部', '配备', '经费', '和', '物资供应']"
1979,图书馆,12,"['唐山', '震前', '藏书', '四十万', '册', '发放', '借书证', '近', '一万个', '阅览室']"
1979,图书馆,13,"['仪式', '结束', '后', '加拿大', '客人', '参观', '了', '北京']"
1979,图书馆,14,"['写', '即使', '再', '忙', '每月', '也', '要', '去', '一次']"
1979,图书馆,15,"['放满', '了', '各种', '汇编', '资料', '都', '是', '他', '从', '里', '一张', '一张', '画', '下来', '的']"
1979,图书馆,16,"['电视', '广播节目', '的', '编辑', '播映', '人员', '少年宫', '少年之家', '少年儿童', '的', '工作人员', '书店', '的', '营业员', '他们', '的', '人数', '比']"
1979,图书馆,17,"['答', '北京', '扩建', '新馆', '的', '工程', '是', '一九七五年', '三', '月经', '周总理']"
1979,图书馆,18,"['的', '大厅', '里', '贴着', '该市', '群众', '在', '九月份', '为']"
1979,图书馆,19,"['三', '县', '文化馆', '县', '之类', '的', '文化', '事业单位', '是否', '可', '兼顾', '一下', '基层']"
1979,图书馆,20,"['不论是', '在', '阅览室', '实验室', '或是', '草坪', '上', '都', '可以', '看到', '用心']"
1979,图书馆,21,"['答', '北京', '共有', '各种类型', '的', '大小', '阅览室', '十五个', '其中', '较大', '的']"
1979,图书馆,22,"['北京', '同志', '的', '回答']"
1979,图书馆,23,"['许多', '发达国家', '的', '现已', '普遍', '采用', '电子计算机', '设备', '检索', '书刊', '资料', '而', '采用', '电子计算机', '设备', '检索', '书刊', '资料', '而', '我国', '的', '工作', '仍停留', '在', '手工操作', '状态']"
1979,图书馆,24,"['马克思', '恩格斯', '的', '研究所', '建起', '了', '一个', '专门性', '的']"
1979,图书馆,25,"['被', '占用', '了', '八', '万多册', '书及', '数十种', '报刊杂志', '只能']"
1979,图书馆,26,"['十月', '十九日', '汉城大学', '四百名', '学生', '在', '大学', '举行', '了', '反', '政府', '集会']"
1979,图书馆,27,"['的', '禁锢', '十余年', '间', '我们', '的', '工作', '濒于', '瘫痪', '几乎', '终年', '门可罗雀']"
1979,图书馆,28,"['的', '三面', '墙上', '是', '高大', '的', '书架', '上面', '放满']"
1979,图书馆,29,"['钞本', '的', '来历', '见', '涉园', '序跋', '集录', '及', '美国国会', '珍藏', '中国', '善本书', '录']"
1979,图书馆,30,"['一天', '门前', '忽然', '开来', '一辆', '小汽车', '下来', '一位', '头发', '斑白']"
1979,图书馆,31,"['十二日', '电', '贺龙', '同志', '事迹', '陈列馆', '和', '关向应', '同志', '先后', '在', '原', '晋绥边区', '首府', '所在地', '山西省', '兴县', '开放']"
1979,图书馆,32,"['北京', '建于', '一九一二年', '可说是', '一位', '年', '近', '七十', '的', '知识']"
1979,图书馆,33,"['有', '的', '人', '对', '事业', '不够', '重视', '恐怕', '也', '是', '一个', '原因']"
1979,图书馆,34,"['束鹿县', '在', '农村', '开展', '流动', '图书', '箱', '活动']"
1979,图书馆,35,"['束鹿县', '在', '农村', '开展', '流动', '图书', '箱', '活动']"
1979,图书馆,36,"['这个', '小学', '四年级', '学生', '是', '我们', '的', '老', '读者', '和', '我', '很', '熟', '了']"
1979,图书馆,37,"['从前', '人', '的', '著录', '看来', '现在', '北京', '所藏', '钞', '本原', '是', '商务印书馆', '涵芬楼', '旧藏本', '涵芬楼', '大概']"
1979,图书馆,38,"['全国', '事业', '呈现出', '春回大地', '蓬勃发展', '的', '大好形势']"
1979,图书馆,39,"['山西省', '发现', '了', '金代', '皇统', '九年', '一一', '四九年', '太原', '府']"
1979,图书馆,40,"['大会', '提出', '要', '把', '工作', '的', '着重点', '转移', '到', '为', '社会主义', '现代化', '服务', '转移', '到', '为', '社会主义', '现代化', '服务', '上来', '加快', '现代化', '网', '的', '建设', '开展', '图书馆学', '理论', '研究']"
1979,图书馆,41,"['粉碎', '四人帮', '以后', '广大', '工作者', '积极响应', '华国锋', '同志', '关于', '发展', '各种类型', '的', '工作者', '积极响应', '华国锋', '同志', '关于', '发展', '各种类型', '的', '组成', '为', '科学研究', '和', '广大群众', '服务', '的', '网', '的', '组成', '为', '科学研究', '和', '广大群众', '服务', '的', '网', '的', '号召', '为', '迅速', '改变', '我国', '事业', '的', '网', '的', '号召', '为', '迅速', '改变', '我国', '事业', '的', '落后面貌', '奋发图强', '努力', '工作']"
1979,图书馆,42,"['傍晚', '她', '出现', '在', '大学', '里', '一直', '到', '关门', '才', '离开', '傍晚', '她', '出现', '在', '大学', '里', '一直', '到', '关门', '才', '离开']"
1979,图书馆,43,"['束鹿县', '是', '一九五八年', '建立', '的']"
1979,图书馆,44,"['新华社', '记者', '吴元', '柳摄', '安徽省', '嘉山县', '及时', '举办', '假期', '阅览室', '供', '中小学生', '在', '暑假', '期间']"
1979,图书馆,45,"['要', '办好', '大学']"
1979,图书馆,46,"['冯先生', '曾任', '南开大学', '馆长', '于', '一九六三年', '去世']"
1979,图书馆,47,"['祁县', '最近', '发现', '的', '南宋', '绍定', '二年']"
1979,图书馆,48,"['主持', '下', '这些', '科学家', '的', '生平事迹', '展览', '在', '国立', '开幕', '展出', '了', '他们', '的', '许多', '信件', '科学', '工作']"
1979,图书馆,49,"['各地', '报刊', '出版社', '文化馆', '也', '热情', '地', '支持', '评选活动']"
1979,图书馆,50,"['办好', '对于', '提高', '整个', '民族', '的', '科学', '文化', '水平', '实现']"
1979,运输,1,"['以后', '发动', '工人', '在', '厂房', '外边', '建造', '了', '一个', '台道', '把', '原料', '用', '车子', '直接', '推', '到', '二楼']"
1979,运输,2,"['这种', '送货', '制', '是', '战线', '职工', '在', '长期实践', '中', '总结', '出来', '的', '好']"
1979,运输,3,"['体制', '存在', '一些', '不合理', '现象', '产', '供', '销', '脱节', '电力', '紧张', '计划', '下达', '晚', '或', '多变', '等']"
1979,运输,4,"['改制', '成', '小型', '钢材', '和', '线材', '额外', '增加', '的', '加工费', '就要', '二百五十元', '增加', '了', '百分之五十']"
1979,运输,5,"['的', '现金', '添置', '了', '农机具', '基本上', '实现', '了', '加工', '耕作', '的', '机械化', '和', '半机械化']"
1979,运输,6,"['在', '自卫还击', '作战', '期间', '夜以继日', '地', '战斗', '在', '支前', '的', '第一线']"
1979,运输,7,"['电', '我国', '民用航空', '超额完成', '今年', '上半年', '国家', '规定', '的', '计划']"
1979,运输,8,"['兰州', '汽车', '公司', '张', '金榜', '十五年', '来', '安全', '行车', '八十三万', '多公里']"
1979,运输,9,"['天津市', '交通局', '汽车', '六场', '青年', '女司机', '储锐', '参加', '工作', '三年', '来', '安全']"
1979,运输,10,"['火车站', '采用', '集装箱', '装运', '平板玻璃', '较', '好地解决', '了', '装卸', '过程', '中', '玻璃', '破损', '严重', '的', '问题']"
1979,运输,11,"['磷矿石', '支农', '物资', '轻纺', '工业', '原材料', '等', '重点', '物资', '组织', '好']"
1979,运输,12,"['接见', '时', '菲律宾', '和', '交通部长', '何塞', '丹斯', '和', '中国', '驻', '菲律宾', '大使']"
1979,运输,13,"['为了', '挖掘', '现有', '铁路', '的', '潜力', '柳州铁路局', '决定', '采取', '延长', '和', '增加', '车站', '股']"
1979,运输,14,"['计委', '没有', '保证', '妥善', '地', '执行', '中央', '关于', '发展', '的', '专门', '决议', '燃料', '矿石', '木材', '和', '谷物', '等', '燃料', '矿石', '木材', '和', '谷物', '等', '重要', '货物', '的', '计划', '遭到', '严重破坏']"
1979,运输,15,"['平衡', '货源', '按', '合理', '流向', '就近', '调剂', '防止', '远途']"
1979,运输,16,"['分配', '重点', '是', '农业', '轻工业', '燃料', '动力', '建材', '和', '适当', '增加', '科学', '文教', '的', '投资', '和', '补', '一些']"
1979,运输,17,"['今天', '几百名', '机场', '调度员', '在', '巴黎', '法国政府', '部门', '前', '举行', '示威', '要求', '增加', '工资', '和', '改善']"
1979,运输,18,"['商业部门', '的', '收购', '调运', '工作', '搞好', '小秋收', '产品', '的']"
1979,运输,19,"['为了', '适应', '电气化铁路', '的', '需要', '朝鲜', '还', '对', '铁路', '进行', '了', '一系列']"
1979,运输,20,"['总理', '和', '诺特', '贸易', '大臣', '代表', '两国政府', '在', '民用航空', '协定', '上', '签字']"
1979,运输,21,"['黔阳', '地区', '汽车', '公司', '驾驶员']"
1979,运输,22,"['要', '努力', '增加', '产量', '交通运输', '战线', '要', '不断', '提高', '效率', '节约', '燃料', '争', '时间', '抢', '速度', '安全', '正点']"
1979,运输,23,"['今年', '一季度', '也', '完成', '了', '计划']"
1979,运输,24,"['的', '破损', '率', '增加', '了', '有', '的', '地区', '在', '过程', '中', '破碎率', '高', '达', '百分之六十']"
1979,运输,25,"['训练', '坦桑尼亚', '船员', '方面', '取得', '的', '进展', '以及', '一九七八年', '和', '财政', '计划', '顺利完成', '感到', '满意']"
1979,运输,26,"['现在', '我们', '需要', '金属', '纺织', '燃料', '化学', '农业', '商业', '会计', '等等', '方面', '的', '布尔什维克', '专家']"
1979,运输,27,"['这样', '就', '大大', '减轻', '了', '原有', '干线', '的', '压力', '促进', '了', '全国', '的', '物资交流']"
1979,运输,28,"['煤', '电', '建材', '以及', '石油工业', '应', '优先', '搞上去']"
1979,运输,29,"['黔阳', '地区', '汽车', '公司', '驾驶员', '王桂芳', '保持', '安全', '优质', '低耗', '高产']"
1979,运输,30,"['这', '两个', '铁路局', '的', '调度', '指挥', '人员', '还', '采取', '技术', '措施', '提高', '了']"
1979,运输,31,"['工具', '威胁', '西方', '尤其', '是', '美国', '和', '日本', '赖以', '从', '中东', '进口', '的', '石油', '的', '重要', '的', '海上']"
1979,运输,32,"['办法', '组织', '企业', '事业单位', '的', '自备', '车辆', '参加', '社会', '但', '因为', '是', '单靠', '行政命令', '和', '长官意志', '办事', '对出']"
1979,运输,33,"['在', '旅客', '煤炭', '油料', '或', '其它', '货物', '的', '方面', '我们', '在', '旅客', '煤炭', '油料', '或', '其它', '货物', '的', '方面', '我们', '并', '将', '予以', '特殊照顾']"
1979,运输,34,"['吨', '合成氨', '所用', '的', '原料', '煤矿', '点多', '全靠', '汽车', '进厂', '煤价', '比', '铁路沿线', '企业', '煤价', '高']"
1979,运输,35,"['为了', '保障', '春节', '旅客', '的', '安全', '铁道部', '重申', '严禁', '旅客', '随身携带', '鞭炮', '汽油']"
1979,运输,36,"['过去', '许多', '企业', '事业单位', '所属', '的', '部门', '都', '是', '吃大锅饭', '自备', '汽车', '和', '船只', '的']"
1979,运输,37,"['访问期间', '代表团', '分别', '同', '法国', '部长', '若埃尔', '勒', '特尔', '和', '环境保护', '与', '生活', '范围']"
1979,运输,38,"['结果', '一些', '极其重要', '物资', '的', '计划', '遭到', '粗暴', '的', '破坏', '从而', '影响', '了', '国民经济']"
1979,运输,39,"['配货', '运费', '装卸', '费由', '联运', '站', '统一', '结算', '向', '及', '装卸', '单位', '转拨']"
1979,运输,40,"['联合', '势在必行']"
1979,运输,41,"['时说', '巴尔的摩', '港', '已', '为', '中美', '贸易', '承担', '过', '任务', '随着', '两国关系', '的', '发展', '这个', '港口', '将', '在']"
1979,运输,42,"['一个', '国家', '引进', '几十台', '新', '设备', '当初', '没有', '考虑', '问题']"
1979,运输,43,"['集中', '机关', '企业', '事业单位', '的', '货运', '汽车', '成立', '专业化', '车队']"
1979,运输,44,"['按', '专业化', '协作', '原则', '搞好', '汽车']"
1979,运输,45,"['组织', '机关', '企事业', '单位', '的', '汽车', '统一', '搞', '是', '汽车', '管理体制', '的', '一项', '重大', '改革', '涉及', '企事业', '单位', '的', '汽车', '统一', '搞', '是', '汽车', '管理体制', '的', '一项', '重大', '改革', '涉及', '的', '矛盾', '是']"
1979,运输,46,"['东部', '从', '亚特兰大', '到', '纽约', '的', '陆', '海', '空', '全部', '瘫痪']"
1979,运输,47,"['减少', '对流', '空驶', '提高', '效率', '京津', '两市', '之间', '开展', '汽车', '联运', '八年', '来']"
1979,运输,48,"['绵阳', '汽车', '公司', '的', '一种', '奖励', '办法', '就是', '一例', '他们', '在']"
1979,运输,49,"['再', '由', '三级', '批发部', '按', '最', '经济', '合理', '的', '路线', '向', '邻近', '的', '商店', '供货', '不', '受', '行政区划']"
1979,运输,50,"['飞', '到', '金边', '为', '越南', '在', '柬埔寨', '的', '军队', '军火']"
1980,衣服,1,"['干起', '活', '来', '没', '一点', '荫凉', '只好', '挑起', '件', '遮阳']"
1980,衣服,2,"['布衣', '顾名思义', '该是', '说穿', '麻布', '的', '人', '吧', '是', '平民']"
1980,衣服,3,"['敲开', '张家', '的', '门', '催促', '两个', '孩子', '穿', '好', '赶快', '下楼']"
1980,衣服,4,"['是从', '抗日战争', '时期', '的', '太行山', '带来', '的', '他', '的', '是', '补', '了', '又', '补', '穿着', '陕北', '老乡', '做']"
1980,衣服,5,"['化粪池', '有', '一人', '多', '深', '我', '马上', '脱', '了', '干', '起来']"
1980,衣服,6,"['用', '透明纸', '把', '授粉', '的', '麦穗', '套', '好', '全身', '淋得', '透湿']"
1980,衣服,7,"['我们', '在', '西藏', '工作', '同志', '穿', '的', '大部分', '是', '上海', '成都', '的', '产品', '有', '的', '服装']"
1980,衣服,8,"['举行', '了', '简单', '的', '婚礼', '没有', '添置', '一件', '新', '一条', '新', '被子']"
1980,衣服,9,"['晚上', '她', '常常', '坐在', '灯下', '为', '孤儿', '缝补']"
1980,衣服,10,"['大娘', '经常', '不断', '地到', '驻地', '炮团', '为', '干部战士', '缝补']"
1980,衣服,11,"['一直', '冲', '在', '火势', '最猛', '的', '地方', '头发', '和', '都', '烧着', '了', '身上', '被', '烫', '起', '一串串', '水泡']"
1980,衣服,12,"['一只', '怀表', '一个', '背包', '里面', '是', '随身', '替换', '的', '和', '几本书']"
1980,衣服,13,"['他', '是', '为', '捐款', '的', '群众', '在', '上', '贴纸', '蝴蝶']"
1980,衣服,14,"['被', '人', '砸开', '了', '儿子', '媳妇', '和', '女儿', '的', '袜子', '被', '人用', '剪子', '剪成', '了', '条条块块', '家里人', '劝']"
1980,衣服,15,"['把', '我', '自己', '和', '我', '的', '家人', '的', '一部分', '送给', '阿富汗', '的', '儿童', '妇女', '和', '男人', '让', '我们']"
1980,衣服,16,"['康珠', '一家老小', '因为', '忙于', '集体', '生产', '顾不上', '织布', '做', '经站', '领导', '批准', '他', '去', '到', '康珠家', '帮助', '织']"
1980,衣服,17,"['下', '不断', '卷起', '许多', '沙浪', '般的', '细纹', '她', '的', '是', '蓝色', '的', '那种', '蓝', '完全', '可以', '和', '沙漠']"
1980,衣服,18,"['让', '我', '看', '箱子', '里', '一件件', '新', '的', '涤卡']"
1980,衣服,19,"['饭馆', '浴室', '理发店', '医务室', '代邮点', '以及', '拆洗', '缝补', '制做', '的', '地方']"
1980,衣服,20,"['他', '平时', '居家', '俭约', '器用', '饮食', '虽贵', '如初', '宦时']"
1980,衣服,21,"['男女老少', '穿着', '最好', '的', '聚集', '在', '一起', '欢庆', '独立']"
1980,衣服,22,"['组织', '妇女', '为', '部队', '和烈', '军属', '拆洗', '被褥', '缝补']"
1980,衣服,23,"['正', '因为', '这样', '洗', '人造棉', '时', '不能', '使劲', '拧', '绞']"
1980,衣服,24,"['战士', '们', '毫不犹豫', '地', '给', '我', '换洗', '垫单']"
1980,衣服,25,"['个体户', '公开', '摆卖', '自制', '的', '鸡毛掸子', '尼龙丝', '网袋', '和', '挂架', '等', '对', '这些', '小', '手工业者', '应当', '发给', '营业执照']"
1980,衣服,26,"['信', '伊斯兰教', '的', '妇女', '穿着', '蒙头', '的', '黑长', '有', '的', '戴', '着', '面纱']"
1980,衣服,27,"['转身', '飞跑', '到', '河边', '顾不得', '脱', '去', '就', '跃入', '河里', '向', '对岸', '游', '去']"
1980,衣服,28,"['结婚', '的', '青年', '男女', '都', '要', '到', '城镇', '买', '特别', '要', '买', '冬装', '棉大衣']"
1980,衣服,29,"['井里', '被', '人', '打捞', '上来', '她', '换', '了', '身干', '又', '走进', '了', '饲养', '屋']"
1980,衣服,30,"['事先', '给', '住户', '打招呼', '或者', '主动', '把', '晾', '的', '拉开', '等', '掏', '完', '再', '帮助', '晾', '好']"
1980,衣服,31,"['一九五八年', '七月', '十二日', '傍晚', '一位', '身穿', '灰布', '的', '领导', '同志', '手持', '硬席', '客票', '剪票', '后', '走进']"
1980,衣服,32,"['陈学元', '的', '肚子', '不好', '来不及', '上', '厕所', '把', '被子', '全', '弄脏了', '潘华', '看见', '后', '二话没说', '拿', '去', '洗']"
1980,衣服,33,"['柬埔寨', '国民军', '和', '游击队', '尽管', '还', '面临', '着', '粮食', '和', '药品', '不足', '等', '许多', '困难', '可是', '我们', '看到']"
1980,衣服,34,"['决定', '提前', '供应', '蜂窝煤', '增加', '理发', '力量', '缩短', '做', '时间', '扎扎实实', '地为', '群众', '解决', '春节', '期间', '皱眉头', '的']"
1980,衣服,35,"['新华社', '兰州', '六月', '十六日', '电', '现在', '兰州', '市民', '做', '方便', '多', '了', '快', '的', '当天', '就', '能取', '时间']"
1980,衣服,36,"['在', '农村', '有人', '喜欢', '把', '人造棉', '晾', '在', '竹篱笆', '上', '这样', '很', '容易', '把', '它']"
1980,衣服,37,"['数字', '记得', '很准', '帐算得', '很细', '对', '一匹', '布做', '几件', '这种', '货币', '兑换', '多少', '那种', '货币', '之类', '的', '知识']"
1980,衣服,38,"['现在', '越南', '是', '粮食', '缺乏', '不够', '各种', '消费品', '奇缺', '几乎', '样样', '东西', '长期', '短缺']"
1980,衣服,39,"['的', '宰相', '可是', '你', '的', '妻子', '不', '穿', '丝绸', '你', '的', '马匹', '不用', '粟米', '来', '喂']"
