Year,Control Words,Sentence With Control Words,Context Words
1980,衣服,21,"['的', '人眼', '很尖', '不光', '看到', '新郎新娘', '穿', '的', '新', '还', '看见', '新娘', '带来', '的', '老翁', '翁', '也', '穿', '带来', '的', '老翁', '翁', '也', '穿', '了', '一身', '新', '接着', '又', '是', '一阵', '赞扬']"
1980,衣服,22,"['扩大', '自己', '的', '享受', '范围', '有', '较', '多', '的', '家具', '等', '消费基金', '并且', '积蓄', '一小', '笔', '货币', '准备金']"
1980,衣服,23,"['穿戴', '服饰', '的', '簿册', '在', '什么', '场合', '穿', '什么', '重大', '节日', '使用', '什么', '仪仗', '的', '实录']"
1980,衣服,24,"['决定', '提前', '供应', '蜂窝煤', '增加', '理发', '力量', '缩短', '做', '时间', '扎扎实实', '地为', '群众', '解决', '春节', '期间', '皱眉头', '的']"
1980,衣服,25,"['逃走', '的', '劝告', '穿', '上', '唯一', '的', '一身', '新', '走出', '小木屋', '这种', '沉着', '从容', '充分', '表现', '了', '他']"
1980,衣服,26,"['他', '是', '为', '捐款', '的', '群众', '在', '上', '贴纸', '蝴蝶']"
1980,衣服,27,"['才', '有', '了', '定居点', '有', '了', '房子', '住', '和', '穿']"
1980,衣服,28,"['我们', '在', '西藏', '工作', '同志', '穿', '的', '大部分', '是', '上海', '成都', '的', '产品', '有', '的', '服装']"
1980,衣服,29,"['火化', '前要', '穿', '新', '新鞋', '结果', '一烧', '了', '之']"
1980,衣服,30,"['一套', '普通', '的', '作为', '寿衣', '穿', '在', '少奇', '同志', '骨瘦如柴', '的', '身上']"
