Year,Control Word,Mean Cosine Similarity,Semantic Breadth
1979,衣服,0.7072929,1.4138413939317431
1979,米饭,0.7296051,1.3706044944007478
1979,图书馆,0.6574443,1.5210414062992261
1979,运输,0.67415816,1.4833314574947503
1980,衣服,0.71896297,1.3908922230336647
1980,米饭,0.7198024,1.3892702057256043
1980,图书馆,0.6525092,1.5325454121605278
1980,运输,0.6988126,1.43099880332272
1981,衣服,0.71591026,1.3968231237731539
1981,米饭,0.6969345,1.4348550252334358
1981,图书馆,0.6578107,1.5201942112126674
1981,运输,0.68439233,1.4611502083486105
1982,衣服,0.7159072,1.39682905486919
1982,米饭,0.7340507,1.3623037374484657
1982,图书馆,0.6651967,1.5033146958880208
1982,运输,0.6778079,1.4753442088406954
1983,衣服,0.7186153,1.391565151815257
1983,米饭,0.6849777,1.4599015194806064
1983,图书馆,0.6526177,1.5322906669657474
1983,运输,0.65738213,1.5211852489091982
1984,衣服,0.70727503,1.4138771388018951
1984,米饭,0.71154654,1.405389448783148
1984,图书馆,0.6426156,1.5561402097947177
1984,运输,0.6893545,1.4506324830103872
1985,衣服,0.6908805,1.4474283652103679
1985,米饭,0.72703856,1.375442860746586
1985,图书馆,0.6622227,1.5100660624019993
1985,运输,0.6672965,1.498584147851015
1986,衣服,0.7076636,1.4131008096356112
1986,米饭,0.7143195,1.3999337299246606
1986,图书馆,0.61706424,1.620576820167262
1986,运输,0.6919487,1.4451938168862999
1987,衣服,0.72534084,1.3786621963645926
1987,米饭,0.73121715,1.367582811179978
1987,图书馆,0.6372713,1.5691904271356736
1987,运输,0.6759661,1.4793641628843888
1988,衣服,0.69117874,1.4468037621415215
1988,米饭,0.732521,1.3651485805591252
1988,图书馆,0.6552298,1.5261820959139927
1988,运输,0.66534865,1.5029714142584525
1989,衣服,0.73990005,1.3515338950943827
1989,米饭,0.7612941,1.3135527586210136
1989,图书馆,0.67036444,1.4917259047400744
1989,运输,0.66633505,1.500746517184923
1990,衣服,0.7259452,1.377514494013181
1990,米饭,0.7676478,1.3026807297744474
1990,图书馆,0.6669401,1.499385042877195
1990,运输,0.6922801,1.444501987294711
1991,衣服,0.73180217,1.3664895338283864
1991,米饭,0.74532664,1.341693626281598
1991,图书馆,0.6574474,1.5210342355675184
1991,运输,0.6676958,1.4976879733999329
1992,衣服,0.7240058,1.3812043696768912
1992,米饭,0.6587366,1.5180574760631016
1992,图书馆,0.6680245,1.496951128926814
1992,运输,0.678162,1.4745739681323153
1993,衣服,0.7461501,1.3402129566736625
1993,米饭,0.71384144,1.400871322895806
1993,图书馆,0.66990393,1.4927513472359009
1993,运输,0.67459804,1.4823642278494455
1994,衣服,0.7324891,1.3652080115041523
1994,米饭,0.75098616,1.3315824642284186
1994,图书馆,0.6663577,1.5006955062096436
1994,运输,0.70713466,1.4141577988277063
1995,衣服,0.75298727,1.328043707645751
1995,米饭,0.7402836,1.3508336380862387
1995,图书馆,0.6487137,1.541512053445502
1995,运输,0.645067,1.5502266219742926
1996,衣服,0.7060901,1.416249867257302
1996,米饭,0.66630733,1.500808943228341
1996,图书馆,0.6957339,1.4373311305448595
1996,运输,0.6826343,1.4649132174299815
1997,衣服,0.7197607,1.3893506242059905
1997,米饭,0.66378456,1.5065128882552143
1997,图书馆,0.6681026,1.4967760446116845
1997,运输,0.67859423,1.473634689811665
1998,衣服,0.737682,1.3555976972023027
1998,米饭,0.7148383,1.3989177183984953
1998,图书馆,0.6642346,1.5054922345256962
1998,运输,0.6912444,1.4466662820896534
1999,衣服,0.7294271,1.3709389205014384
1999,米饭,0.71229744,1.403907896392814
1999,图书馆,0.65688246,1.522342357203866
1999,运输,0.69630563,1.4361509561233583
2000,衣服,0.70619637,1.41603673663651
2000,米饭,0.7410752,1.349390690828146
2000,图书馆,0.65228516,1.5330718271957793
2000,运输,0.66880155,1.4952118544523534
2001,衣服,0.72524554,1.3788433726582585
2001,米饭,0.7294853,1.3708295924773906
2001,图书馆,0.6643238,1.5052900254667712
2001,运输,0.68601954,1.4576844272443508
2002,衣服,0.73254985,1.365094819451712
2002,米饭,0.71012604,1.408200714155135
2002,图书馆,0.6817513,1.4668105277118881
2002,运输,0.6693701,1.493941808701509
2003,衣服,0.71814454,1.3924773493986704
2003,米饭,0.7165327,1.395609704807018
2003,图书馆,0.6812266,1.467940305987723
2003,运输,0.6657803,1.501996966859267
2004,衣服,0.6223591,1.6067893999044003
2004,米饭,0.6643166,1.5053063676681187
2004,图书馆,0.58043796,1.7228370160892237
2004,运输,0.63712084,1.56956095706342
2005,衣服,0.7194959,1.3898619997551183
2005,米饭,0.687043,1.4555129500118378
2005,图书馆,0.6851951,1.4594383657284407
2005,运输,0.6609204,1.5130415522378153
2006,衣服,0.7073507,1.413725950347065
2006,米饭,0.7133234,1.4018886523517158
2006,图书馆,0.66016155,1.5147807270944167
2006,运输,0.6732808,1.485264448828974
2007,衣服,0.6940564,1.4408051160332571
2007,米饭,0.6896737,1.449961000984806
2007,图书馆,0.65069294,1.536823190937724
2007,运输,0.64242935,1.5565913935716025
2008,衣服,0.69184387,1.4454128268850734
2008,米饭,0.6730802,1.4857070393818432
2008,图书馆,0.6749698,1.4815477837824664
2008,运输,0.6757526,1.479831567575444
2009,衣服,0.71358716,1.4013704971414147
2009,米饭,0.6744488,1.4826922629947772
2009,图书馆,0.6390234,1.5648878643608444
2009,运输,0.67033106,1.4918001840429318
2010,衣服,0.6686682,1.495510006738043
2010,米饭,0.6482184,1.5426899487830221
2010,图书馆,0.633943,1.5774288325681973
2010,运输,0.67446685,1.4826525609252157
2011,衣服,0.6819784,1.4663220908013748
2011,米饭,0.70241433,1.423661152472681
2011,图书馆,0.66626966,1.5008937972741465
2011,运输,0.6552429,1.5261515532578827
2012,衣服,0.7293614,1.371062383556812
2012,米饭,0.676091,1.479090798890057
2012,图书馆,0.6814283,1.4675057970849694
2012,运输,0.65213877,1.5334159638638734
2013,衣服,0.712083,1.4043307103091462
2013,米饭,0.68765527,1.4542170233860086
2013,图书馆,0.6933489,1.4422753425241635
2013,运输,0.6868324,1.455959211103644
2014,衣服,0.69849557,1.4316483131266473
2014,米饭,0.7031713,1.4221285507300554
2014,图书馆,0.6597211,1.5157921061469064
2014,运输,0.7007666,1.4270086033638252
2015,衣服,0.7044461,1.4195550690925287
2015,米饭,0.73428214,1.3618743409682925
2015,图书馆,0.6500234,1.538406153985532
2015,运输,0.67997116,1.4706506114161937
2016,衣服,0.72256416,1.383960143912844
2016,米饭,0.7160024,1.3966433540586423
2016,图书馆,0.67883074,1.4731212611589013
2016,运输,0.68241847,1.4653765253843059
2017,衣服,0.71763724,1.393461686526237
2017,米饭,0.6870387,1.4555220417613282
2017,图书馆,0.6601488,1.5148099956850547
2017,运输,0.67245334,1.4870920177860192
2018,衣服,0.7117368,1.405013766897508
2018,米饭,0.6715845,1.4890159308541748
2018,图书馆,0.6649132,1.503955755207885
2018,运输,0.68229365,1.4656445870302302
2019,衣服,0.6409874,1.5600930780629765
2019,米饭,0.6654505,1.502741345778598
2019,图书馆,0.6274309,1.5938009663950485
2019,运输,0.6252065,1.5994716101019484
2020,衣服,0.68995154,1.449377156824615
2020,米饭,0.69470304,1.4394639706643817
2020,图书馆,0.606387,1.6491118187020652
2020,运输,0.6317811,1.5828267070005382
2021,衣服,0.69044286,1.4483457759513814
2021,米饭,0.6961562,1.4364592236884206
2021,图书馆,0.6403745,1.5615862727378582
